data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-AIRDN-0116,FINANCE_PROCUREMENT product 0116,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Data and AI,2.3 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-117
DATA-AIRDN-0117,STATION_OPERATIONS product 0117,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cybersecurity,2.4 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-118
DATA-AIRDN-0118,SECURITY_RISK product 0118,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Workplace,2.4 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-119
DATA-AIRDN-0119,CREW_OPS product 0119,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Service Management,2.5 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-120
DATA-AIRDN-0120,AIRLINE_EVENTS product 0120,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Flight Operations,9.1 PB logical footprint,300-700 TB daily movement family,lineage incomplete,AI feature candidate,VEND-AIRDN-121
DATA-AIRDN-0121,CUSTOMER_SERVICE product 0121,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Operations Control,2.6 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-122
DATA-AIRDN-0122,COMMERCIAL_REVENUE product 0122,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Crew Operations,2.7 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-123
DATA-AIRDN-0123,MRO_SUPPLY_CHAIN product 0123,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Technical Operations,2.7 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-124
DATA-AIRDN-0124,FINANCE_PROCUREMENT product 0124,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Airport Operations,2.8 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-125
DATA-AIRDN-0125,STATION_OPERATIONS product 0125,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Passenger Service,2.9 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-126
DATA-AIRDN-0126,SECURITY_RISK product 0126,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Commercial,10.4 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-127
DATA-AIRDN-0127,CREW_OPS product 0127,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Cargo,3.0 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-128
DATA-AIRDN-0128,AIRLINE_EVENTS product 0128,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Corporate Finance,3.0 PB logical footprint,regulated retention,lineage candidate,AI feature candidate,VEND-AIRDN-129
DATA-AIRDN-0129,CUSTOMER_SERVICE product 0129,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Procurement,3.1 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-130
DATA-AIRDN-0130,COMMERCIAL_REVENUE product 0130,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technology,3.2 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-131
DATA-AIRDN-0131,MRO_SUPPLY_CHAIN product 0131,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Data and AI,3.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-132
DATA-AIRDN-0132,FINANCE_PROCUREMENT product 0132,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Cybersecurity,11.8 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-133
DATA-AIRDN-0133,STATION_OPERATIONS product 0133,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Workplace,3.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-134
DATA-AIRDN-0134,SECURITY_RISK product 0134,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Service Management,3.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-135
DATA-AIRDN-0135,CREW_OPS product 0135,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Flight Operations,3.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-136
DATA-AIRDN-0136,AIRLINE_EVENTS product 0136,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Operations Control,3.5 PB logical footprint,billions of daily events family,lineage candidate,AI feature candidate,VEND-AIRDN-137
DATA-AIRDN-0137,CUSTOMER_SERVICE product 0137,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Crew Operations,3.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-138
DATA-AIRDN-0138,COMMERCIAL_REVENUE product 0138,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technical Operations,13.1 PB logical footprint,regulated retention,lineage incomplete,BI / operational analytics,VEND-AIRDN-139
DATA-AIRDN-0139,MRO_SUPPLY_CHAIN product 0139,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Airport Operations,3.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-140
DATA-AIRDN-0140,FINANCE_PROCUREMENT product 0140,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Passenger Service,3.8 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-141
DATA-AIRDN-0141,STATION_OPERATIONS product 0141,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Commercial,3.8 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-142
DATA-AIRDN-0142,SECURITY_RISK product 0142,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Cargo,3.9 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-143
DATA-AIRDN-0143,CREW_OPS product 0143,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Corporate Finance,3.9 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-144
DATA-AIRDN-0144,AIRLINE_EVENTS product 0144,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Procurement,14.4 PB logical footprint,near-real-time operational feed,lineage incomplete,AI feature candidate,VEND-AIRDN-145
DATA-AIRDN-0145,CUSTOMER_SERVICE product 0145,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technology,4.1 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-146
DATA-AIRDN-0146,COMMERCIAL_REVENUE product 0146,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Data and AI,4.1 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-147
DATA-AIRDN-0147,MRO_SUPPLY_CHAIN product 0147,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Cybersecurity,4.2 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-148
DATA-AIRDN-0148,FINANCE_PROCUREMENT product 0148,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Workplace,4.2 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-149
DATA-AIRDN-0149,STATION_OPERATIONS product 0149,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Service Management,4.3 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-150
DATA-AIRDN-0150,SECURITY_RISK product 0150,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Flight Operations,15.7 PB logical footprint,300-700 TB daily movement family,lineage incomplete,BI / operational analytics,VEND-AIRDN-151
DATA-AIRDN-0151,CREW_OPS product 0151,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Operations Control,4.4 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-152
DATA-AIRDN-0152,AIRLINE_EVENTS product 0152,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Crew Operations,4.5 PB logical footprint,batch plus streaming,lineage candidate,AI feature candidate,VEND-AIRDN-153
DATA-AIRDN-0153,CUSTOMER_SERVICE product 0153,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technical Operations,4.5 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-154
DATA-AIRDN-0154,COMMERCIAL_REVENUE product 0154,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Airport Operations,4.6 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-155
DATA-AIRDN-0155,MRO_SUPPLY_CHAIN product 0155,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Passenger Service,4.7 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-156
DATA-AIRDN-0156,FINANCE_PROCUREMENT product 0156,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Commercial,17.0 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-157
DATA-AIRDN-0157,STATION_OPERATIONS product 0157,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cargo,4.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-158
DATA-AIRDN-0158,SECURITY_RISK product 0158,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Corporate Finance,4.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-159
DATA-AIRDN-0159,CREW_OPS product 0159,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Procurement,4.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-160
DATA-AIRDN-0160,AIRLINE_EVENTS product 0160,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technology,0.2 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,AI feature candidate,VEND-AIRDN-161
DATA-AIRDN-0161,CUSTOMER_SERVICE product 0161,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Data and AI,0.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-162
DATA-AIRDN-0162,COMMERCIAL_REVENUE product 0162,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Cybersecurity,0.8 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-163
DATA-AIRDN-0163,MRO_SUPPLY_CHAIN product 0163,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Workplace,0.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-164
DATA-AIRDN-0164,FINANCE_PROCUREMENT product 0164,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Service Management,0.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-165
DATA-AIRDN-0165,STATION_OPERATIONS product 0165,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Flight Operations,0.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-166
DATA-AIRDN-0166,SECURITY_RISK product 0166,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Operations Control,0.5 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-167
DATA-AIRDN-0167,CREW_OPS product 0167,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Crew Operations,0.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-168
DATA-AIRDN-0168,AIRLINE_EVENTS product 0168,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technical Operations,2.1 PB logical footprint,regulated retention,lineage incomplete,AI feature candidate,VEND-AIRDN-169
DATA-AIRDN-0169,CUSTOMER_SERVICE product 0169,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Airport Operations,0.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-170
DATA-AIRDN-0170,COMMERCIAL_REVENUE product 0170,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Passenger Service,0.8 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-171
