report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-AIRDN-00256,station report 00256,Operations Control,duplicate,weekly,DATA-AIRDN-0769,source-backed candidate
BI-AIRDN-00257,service report 00257,Crew Operations,stale,monthly,DATA-AIRDN-0772,source-backed candidate
BI-AIRDN-00258,security report 00258,Technical Operations,candidate retire,real-time,DATA-AIRDN-0775,source-backed candidate
BI-AIRDN-00259,executive report 00259,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0778,source-backed candidate
BI-AIRDN-00260,operations report 00260,Passenger Service,active,daily,DATA-AIRDN-0781,source-backed candidate
BI-AIRDN-00261,crew report 00261,Commercial,duplicate,weekly,DATA-AIRDN-0784,owner unclear
BI-AIRDN-00262,MRO report 00262,Cargo,stale,monthly,DATA-AIRDN-0787,source-backed candidate
BI-AIRDN-00263,commercial report 00263,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0790,source-backed candidate
BI-AIRDN-00264,finance report 00264,Procurement,executive critical,ad hoc,DATA-AIRDN-0793,KPI definition conflict
BI-AIRDN-00265,procurement report 00265,Technology,active,daily,DATA-AIRDN-0796,source-backed candidate
BI-AIRDN-00266,station report 00266,Data and AI,duplicate,weekly,DATA-AIRDN-0799,source-backed candidate
BI-AIRDN-00267,service report 00267,Cybersecurity,stale,monthly,DATA-AIRDN-0802,source-backed candidate
BI-AIRDN-00268,security report 00268,Workplace,candidate retire,real-time,DATA-AIRDN-0805,source-backed candidate
BI-AIRDN-00269,executive report 00269,Service Management,executive critical,ad hoc,DATA-AIRDN-0808,source-backed candidate
BI-AIRDN-00270,operations report 00270,Flight Operations,active,daily,DATA-AIRDN-0811,owner unclear
BI-AIRDN-00271,crew report 00271,Operations Control,duplicate,weekly,DATA-AIRDN-0814,source-backed candidate
BI-AIRDN-00272,MRO report 00272,Crew Operations,stale,monthly,DATA-AIRDN-0817,source-backed candidate
BI-AIRDN-00273,commercial report 00273,Technical Operations,candidate retire,real-time,DATA-AIRDN-0820,source-backed candidate
BI-AIRDN-00274,finance report 00274,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0823,source-backed candidate
BI-AIRDN-00275,procurement report 00275,Passenger Service,active,daily,DATA-AIRDN-0826,source-backed candidate
BI-AIRDN-00276,station report 00276,Commercial,duplicate,weekly,DATA-AIRDN-0829,KPI definition conflict
BI-AIRDN-00277,service report 00277,Cargo,stale,monthly,DATA-AIRDN-0832,source-backed candidate
BI-AIRDN-00278,security report 00278,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0835,source-backed candidate
BI-AIRDN-00279,executive report 00279,Procurement,executive critical,ad hoc,DATA-AIRDN-0838,owner unclear
BI-AIRDN-00280,operations report 00280,Technology,active,daily,DATA-AIRDN-0841,source-backed candidate
BI-AIRDN-00281,crew report 00281,Data and AI,duplicate,weekly,DATA-AIRDN-0844,source-backed candidate
BI-AIRDN-00282,MRO report 00282,Cybersecurity,stale,monthly,DATA-AIRDN-0847,source-backed candidate
BI-AIRDN-00283,commercial report 00283,Workplace,candidate retire,real-time,DATA-AIRDN-0850,source-backed candidate
BI-AIRDN-00284,finance report 00284,Service Management,executive critical,ad hoc,DATA-AIRDN-0853,source-backed candidate
BI-AIRDN-00285,procurement report 00285,Flight Operations,active,daily,DATA-AIRDN-0856,source-backed candidate
BI-AIRDN-00286,station report 00286,Operations Control,duplicate,weekly,DATA-AIRDN-0859,source-backed candidate
BI-AIRDN-00287,service report 00287,Crew Operations,stale,monthly,DATA-AIRDN-0862,source-backed candidate
BI-AIRDN-00288,security report 00288,Technical Operations,candidate retire,real-time,DATA-AIRDN-0865,KPI definition conflict
BI-AIRDN-00289,executive report 00289,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0868,source-backed candidate
BI-AIRDN-00290,operations report 00290,Passenger Service,active,daily,DATA-AIRDN-0871,source-backed candidate
BI-AIRDN-00291,crew report 00291,Commercial,duplicate,weekly,DATA-AIRDN-0874,source-backed candidate
BI-AIRDN-00292,MRO report 00292,Cargo,stale,monthly,DATA-AIRDN-0877,source-backed candidate
BI-AIRDN-00293,commercial report 00293,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0880,source-backed candidate
BI-AIRDN-00294,finance report 00294,Procurement,executive critical,ad hoc,DATA-AIRDN-0883,source-backed candidate
BI-AIRDN-00295,procurement report 00295,Technology,active,daily,DATA-AIRDN-0886,source-backed candidate
BI-AIRDN-00296,station report 00296,Data and AI,duplicate,weekly,DATA-AIRDN-0889,source-backed candidate
BI-AIRDN-00297,service report 00297,Cybersecurity,stale,monthly,DATA-AIRDN-0892,owner unclear
BI-AIRDN-00298,security report 00298,Workplace,candidate retire,real-time,DATA-AIRDN-0895,source-backed candidate
BI-AIRDN-00299,executive report 00299,Service Management,executive critical,ad hoc,DATA-AIRDN-0898,source-backed candidate
BI-AIRDN-00300,operations report 00300,Flight Operations,active,daily,DATA-AIRDN-0901,KPI definition conflict
BI-AIRDN-00301,crew report 00301,Operations Control,duplicate,weekly,DATA-AIRDN-0904,source-backed candidate
BI-AIRDN-00302,MRO report 00302,Crew Operations,stale,monthly,DATA-AIRDN-0907,source-backed candidate
BI-AIRDN-00303,commercial report 00303,Technical Operations,candidate retire,real-time,DATA-AIRDN-0910,source-backed candidate
BI-AIRDN-00304,finance report 00304,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0913,source-backed candidate
BI-AIRDN-00305,procurement report 00305,Passenger Service,active,daily,DATA-AIRDN-0916,source-backed candidate
BI-AIRDN-00306,station report 00306,Commercial,duplicate,weekly,DATA-AIRDN-0919,owner unclear
BI-AIRDN-00307,service report 00307,Cargo,stale,monthly,DATA-AIRDN-0922,source-backed candidate
BI-AIRDN-00308,security report 00308,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0925,source-backed candidate
BI-AIRDN-00309,executive report 00309,Procurement,executive critical,ad hoc,DATA-AIRDN-0928,source-backed candidate
BI-AIRDN-00310,operations report 00310,Technology,active,daily,DATA-AIRDN-0931,source-backed candidate
BI-AIRDN-00311,crew report 00311,Data and AI,duplicate,weekly,DATA-AIRDN-0934,source-backed candidate
BI-AIRDN-00312,MRO report 00312,Cybersecurity,stale,monthly,DATA-AIRDN-0937,KPI definition conflict
BI-AIRDN-00313,commercial report 00313,Workplace,candidate retire,real-time,DATA-AIRDN-0940,source-backed candidate
BI-AIRDN-00314,finance report 00314,Service Management,executive critical,ad hoc,DATA-AIRDN-0943,source-backed candidate
BI-AIRDN-00315,procurement report 00315,Flight Operations,active,daily,DATA-AIRDN-0946,owner unclear
BI-AIRDN-00316,station report 00316,Operations Control,duplicate,weekly,DATA-AIRDN-0949,source-backed candidate
BI-AIRDN-00317,service report 00317,Crew Operations,stale,monthly,DATA-AIRDN-0952,source-backed candidate
BI-AIRDN-00318,security report 00318,Technical Operations,candidate retire,real-time,DATA-AIRDN-0955,source-backed candidate
BI-AIRDN-00319,executive report 00319,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0958,source-backed candidate
BI-AIRDN-00320,operations report 00320,Passenger Service,active,daily,DATA-AIRDN-0961,source-backed candidate
BI-AIRDN-00321,crew report 00321,Commercial,duplicate,weekly,DATA-AIRDN-0964,source-backed candidate
BI-AIRDN-00322,MRO report 00322,Cargo,stale,monthly,DATA-AIRDN-0967,source-backed candidate
BI-AIRDN-00323,commercial report 00323,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0970,source-backed candidate
BI-AIRDN-00324,finance report 00324,Procurement,executive critical,ad hoc,DATA-AIRDN-0973,KPI definition conflict
BI-AIRDN-00325,procurement report 00325,Technology,active,daily,DATA-AIRDN-0976,source-backed candidate
BI-AIRDN-00326,station report 00326,Data and AI,duplicate,weekly,DATA-AIRDN-0979,source-backed candidate
BI-AIRDN-00327,service report 00327,Cybersecurity,stale,monthly,DATA-AIRDN-0982,source-backed candidate
BI-AIRDN-00328,security report 00328,Workplace,candidate retire,real-time,DATA-AIRDN-0985,source-backed candidate
BI-AIRDN-00329,executive report 00329,Service Management,executive critical,ad hoc,DATA-AIRDN-0988,source-backed candidate
BI-AIRDN-00330,operations report 00330,Flight Operations,active,daily,DATA-AIRDN-0991,source-backed candidate
BI-AIRDN-00331,crew report 00331,Operations Control,duplicate,weekly,DATA-AIRDN-0994,source-backed candidate
BI-AIRDN-00332,MRO report 00332,Crew Operations,stale,monthly,DATA-AIRDN-0997,source-backed candidate
BI-AIRDN-00333,commercial report 00333,Technical Operations,candidate retire,real-time,DATA-AIRDN-1000,owner unclear
BI-AIRDN-00334,finance report 00334,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1003,source-backed candidate
BI-AIRDN-00335,procurement report 00335,Passenger Service,active,daily,DATA-AIRDN-1006,source-backed candidate
BI-AIRDN-00336,station report 00336,Commercial,duplicate,weekly,DATA-AIRDN-1009,KPI definition conflict
BI-AIRDN-00337,service report 00337,Cargo,stale,monthly,DATA-AIRDN-1012,source-backed candidate
BI-AIRDN-00338,security report 00338,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1015,source-backed candidate
BI-AIRDN-00339,executive report 00339,Procurement,executive critical,ad hoc,DATA-AIRDN-1018,source-backed candidate
BI-AIRDN-00340,operations report 00340,Technology,active,daily,DATA-AIRDN-1021,source-backed candidate
BI-AIRDN-00341,crew report 00341,Data and AI,duplicate,weekly,DATA-AIRDN-1024,source-backed candidate
BI-AIRDN-00342,MRO report 00342,Cybersecurity,stale,monthly,DATA-AIRDN-1027,owner unclear
BI-AIRDN-00343,commercial report 00343,Workplace,candidate retire,real-time,DATA-AIRDN-1030,source-backed candidate
BI-AIRDN-00344,finance report 00344,Service Management,executive critical,ad hoc,DATA-AIRDN-1033,source-backed candidate
BI-AIRDN-00345,procurement report 00345,Flight Operations,active,daily,DATA-AIRDN-1036,source-backed candidate
BI-AIRDN-00346,station report 00346,Operations Control,duplicate,weekly,DATA-AIRDN-1039,source-backed candidate
BI-AIRDN-00347,service report 00347,Crew Operations,stale,monthly,DATA-AIRDN-1042,source-backed candidate
BI-AIRDN-00348,security report 00348,Technical Operations,candidate retire,real-time,DATA-AIRDN-1045,KPI definition conflict
BI-AIRDN-00349,executive report 00349,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1048,source-backed candidate
BI-AIRDN-00350,operations report 00350,Passenger Service,active,daily,DATA-AIRDN-1051,source-backed candidate
BI-AIRDN-00351,crew report 00351,Commercial,duplicate,weekly,DATA-AIRDN-1054,owner unclear
BI-AIRDN-00352,MRO report 00352,Cargo,stale,monthly,DATA-AIRDN-1057,source-backed candidate
BI-AIRDN-00353,commercial report 00353,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1060,source-backed candidate
BI-AIRDN-00354,finance report 00354,Procurement,executive critical,ad hoc,DATA-AIRDN-1063,source-backed candidate
BI-AIRDN-00355,procurement report 00355,Technology,active,daily,DATA-AIRDN-1066,source-backed candidate
BI-AIRDN-00356,station report 00356,Data and AI,duplicate,weekly,DATA-AIRDN-1069,source-backed candidate
BI-AIRDN-00357,service report 00357,Cybersecurity,stale,monthly,DATA-AIRDN-1072,source-backed candidate
BI-AIRDN-00358,security report 00358,Workplace,candidate retire,real-time,DATA-AIRDN-1075,source-backed candidate
BI-AIRDN-00359,executive report 00359,Service Management,executive critical,ad hoc,DATA-AIRDN-1078,source-backed candidate
BI-AIRDN-00360,operations report 00360,Flight Operations,active,daily,DATA-AIRDN-1081,KPI definition conflict
BI-AIRDN-00361,crew report 00361,Operations Control,duplicate,weekly,DATA-AIRDN-1084,source-backed candidate
BI-AIRDN-00362,MRO report 00362,Crew Operations,stale,monthly,DATA-AIRDN-1087,source-backed candidate
BI-AIRDN-00363,commercial report 00363,Technical Operations,candidate retire,real-time,DATA-AIRDN-1090,source-backed candidate
BI-AIRDN-00364,finance report 00364,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1093,source-backed candidate
BI-AIRDN-00365,procurement report 00365,Passenger Service,active,daily,DATA-AIRDN-1096,source-backed candidate
BI-AIRDN-00366,station report 00366,Commercial,duplicate,weekly,DATA-AIRDN-1099,source-backed candidate
BI-AIRDN-00367,service report 00367,Cargo,stale,monthly,DATA-AIRDN-1102,source-backed candidate
BI-AIRDN-00368,security report 00368,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1105,source-backed candidate
BI-AIRDN-00369,executive report 00369,Procurement,executive critical,ad hoc,DATA-AIRDN-1108,owner unclear
BI-AIRDN-00370,operations report 00370,Technology,active,daily,DATA-AIRDN-1111,source-backed candidate
BI-AIRDN-00371,crew report 00371,Data and AI,duplicate,weekly,DATA-AIRDN-1114,source-backed candidate
BI-AIRDN-00372,MRO report 00372,Cybersecurity,stale,monthly,DATA-AIRDN-1117,KPI definition conflict
BI-AIRDN-00373,commercial report 00373,Workplace,candidate retire,real-time,DATA-AIRDN-1120,source-backed candidate
BI-AIRDN-00374,finance report 00374,Service Management,executive critical,ad hoc,DATA-AIRDN-1123,source-backed candidate
BI-AIRDN-00375,procurement report 00375,Flight Operations,active,daily,DATA-AIRDN-1126,source-backed candidate
BI-AIRDN-00376,station report 00376,Operations Control,duplicate,weekly,DATA-AIRDN-1129,source-backed candidate
BI-AIRDN-00377,service report 00377,Crew Operations,stale,monthly,DATA-AIRDN-1132,source-backed candidate
BI-AIRDN-00378,security report 00378,Technical Operations,candidate retire,real-time,DATA-AIRDN-1135,owner unclear
BI-AIRDN-00379,executive report 00379,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1138,source-backed candidate
BI-AIRDN-00380,operations report 00380,Passenger Service,active,daily,DATA-AIRDN-1141,source-backed candidate
BI-AIRDN-00381,crew report 00381,Commercial,duplicate,weekly,DATA-AIRDN-1144,source-backed candidate
BI-AIRDN-00382,MRO report 00382,Cargo,stale,monthly,DATA-AIRDN-1147,source-backed candidate
BI-AIRDN-00383,commercial report 00383,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1150,source-backed candidate
BI-AIRDN-00384,finance report 00384,Procurement,executive critical,ad hoc,DATA-AIRDN-1153,KPI definition conflict
BI-AIRDN-00385,procurement report 00385,Technology,active,daily,DATA-AIRDN-1156,source-backed candidate
BI-AIRDN-00386,station report 00386,Data and AI,duplicate,weekly,DATA-AIRDN-1159,source-backed candidate
BI-AIRDN-00387,service report 00387,Cybersecurity,stale,monthly,DATA-AIRDN-1162,owner unclear
BI-AIRDN-00388,security report 00388,Workplace,candidate retire,real-time,DATA-AIRDN-1165,source-backed candidate
BI-AIRDN-00389,executive report 00389,Service Management,executive critical,ad hoc,DATA-AIRDN-1168,source-backed candidate
BI-AIRDN-00390,operations report 00390,Flight Operations,active,daily,DATA-AIRDN-1171,source-backed candidate
BI-AIRDN-00391,crew report 00391,Operations Control,duplicate,weekly,DATA-AIRDN-1174,source-backed candidate
BI-AIRDN-00392,MRO report 00392,Crew Operations,stale,monthly,DATA-AIRDN-1177,source-backed candidate
BI-AIRDN-00393,commercial report 00393,Technical Operations,candidate retire,real-time,DATA-AIRDN-1180,source-backed candidate
BI-AIRDN-00394,finance report 00394,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1183,source-backed candidate
BI-AIRDN-00395,procurement report 00395,Passenger Service,active,daily,DATA-AIRDN-1186,source-backed candidate
BI-AIRDN-00396,station report 00396,Commercial,duplicate,weekly,DATA-AIRDN-1189,KPI definition conflict
BI-AIRDN-00397,service report 00397,Cargo,stale,monthly,DATA-AIRDN-1192,source-backed candidate
BI-AIRDN-00398,security report 00398,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1195,source-backed candidate
BI-AIRDN-00399,executive report 00399,Procurement,executive critical,ad hoc,DATA-AIRDN-1198,source-backed candidate
BI-AIRDN-00400,operations report 00400,Technology,active,daily,DATA-AIRDN-1201,source-backed candidate
BI-AIRDN-00401,crew report 00401,Data and AI,duplicate,weekly,DATA-AIRDN-1204,source-backed candidate
BI-AIRDN-00402,MRO report 00402,Cybersecurity,stale,monthly,DATA-AIRDN-1207,source-backed candidate
BI-AIRDN-00403,commercial report 00403,Workplace,candidate retire,real-time,DATA-AIRDN-1210,source-backed candidate
BI-AIRDN-00404,finance report 00404,Service Management,executive critical,ad hoc,DATA-AIRDN-1213,source-backed candidate
BI-AIRDN-00405,procurement report 00405,Flight Operations,active,daily,DATA-AIRDN-1216,owner unclear
BI-AIRDN-00406,station report 00406,Operations Control,duplicate,weekly,DATA-AIRDN-1219,source-backed candidate
BI-AIRDN-00407,service report 00407,Crew Operations,stale,monthly,DATA-AIRDN-1222,source-backed candidate
BI-AIRDN-00408,security report 00408,Technical Operations,candidate retire,real-time,DATA-AIRDN-1225,KPI definition conflict
