control_id,control_name,business_function,control_status,source_id
CTRL-AIRDN-1211,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1212,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1213,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1214,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1215,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1216,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
CTRL-AIRDN-1217,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1218,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1219,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1220,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1221,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1222,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1223,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1224,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1225,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1226,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1227,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1228,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1229,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1230,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1231,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1232,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1233,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1234,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1235,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1236,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1237,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1238,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1239,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1240,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1241,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1242,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1243,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1244,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1245,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1246,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1247,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1248,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1249,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1250,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1251,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1252,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1253,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1254,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1255,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1256,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1257,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1258,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1259,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1260,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1261,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1262,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1263,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1264,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1265,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1266,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1267,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1268,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1269,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1270,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1271,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1272,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1273,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
CTRL-AIRDN-1274,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1275,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1276,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1277,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1278,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1279,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1280,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1281,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1282,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1283,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1284,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1285,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1286,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1287,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1288,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1289,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1290,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1291,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1292,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1293,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1294,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1295,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1296,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1297,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1298,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1299,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1300,access review,Technology,designed,SRC-AIRDN-CTRL-101
CTRL-AIRDN-1301,change control,Data and AI,operating,SRC-AIRDN-CTRL-102
CTRL-AIRDN-1302,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-103
CTRL-AIRDN-1303,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-104
CTRL-AIRDN-1304,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-105
CTRL-AIRDN-1305,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-106
CTRL-AIRDN-1306,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-107
CTRL-AIRDN-1307,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-108
CTRL-AIRDN-1308,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-109
CTRL-AIRDN-1309,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-110
CTRL-AIRDN-1310,access review,Passenger Service,designed,SRC-AIRDN-CTRL-111
CTRL-AIRDN-1311,change control,Commercial,operating,SRC-AIRDN-CTRL-112
CTRL-AIRDN-1312,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-113
CTRL-AIRDN-1313,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-114
CTRL-AIRDN-1314,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-115
CTRL-AIRDN-1315,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-116
CTRL-AIRDN-1316,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-117
CTRL-AIRDN-1317,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-118
CTRL-AIRDN-1318,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-119
CTRL-AIRDN-1319,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-120
CTRL-AIRDN-1320,access review,Flight Operations,designed,SRC-AIRDN-CTRL-001
CTRL-AIRDN-1321,change control,Operations Control,operating,SRC-AIRDN-CTRL-002
CTRL-AIRDN-1322,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-003
CTRL-AIRDN-1323,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-004
CTRL-AIRDN-1324,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-005
CTRL-AIRDN-1325,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-006
CTRL-AIRDN-1326,resilience test,Commercial,operating,SRC-AIRDN-CTRL-007
CTRL-AIRDN-1327,incident review,Cargo,gap,SRC-AIRDN-CTRL-008
CTRL-AIRDN-1328,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-009
CTRL-AIRDN-1329,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-010
CTRL-AIRDN-1330,access review,Technology,designed,SRC-AIRDN-CTRL-011
CTRL-AIRDN-1331,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1332,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1333,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1334,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1335,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1336,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
CTRL-AIRDN-1337,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1338,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1339,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1340,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1341,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1342,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1343,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1344,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1345,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1346,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1347,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1348,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1349,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1350,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1351,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1352,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1353,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1354,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1355,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1356,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1357,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1358,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1359,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1360,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1361,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1362,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1363,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1364,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1365,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1366,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1367,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1368,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1369,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1370,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1371,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1372,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1373,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1374,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1375,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1376,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1377,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1378,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1379,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1380,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1381,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1382,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1383,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1384,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1385,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1386,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1387,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1388,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1389,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1390,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1391,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1392,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1393,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
CTRL-AIRDN-1394,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1395,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1396,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1397,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1398,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1399,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1400,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1401,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1402,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1403,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1404,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1405,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1406,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1407,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1408,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1409,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1410,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1411,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1412,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1413,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1414,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1415,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1416,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1417,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1418,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1419,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1420,access review,Technology,designed,SRC-AIRDN-CTRL-101
CTRL-AIRDN-1421,change control,Data and AI,operating,SRC-AIRDN-CTRL-102
CTRL-AIRDN-1422,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-103
CTRL-AIRDN-1423,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-104
CTRL-AIRDN-1424,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-105
CTRL-AIRDN-1425,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-106
CTRL-AIRDN-1426,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-107
CTRL-AIRDN-1427,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-108
CTRL-AIRDN-1428,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-109
CTRL-AIRDN-1429,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-110
CTRL-AIRDN-1430,access review,Passenger Service,designed,SRC-AIRDN-CTRL-111
CTRL-AIRDN-1431,change control,Commercial,operating,SRC-AIRDN-CTRL-112
CTRL-AIRDN-1432,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-113
CTRL-AIRDN-1433,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-114
CTRL-AIRDN-1434,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-115
CTRL-AIRDN-1435,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-116
CTRL-AIRDN-1436,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-117
CTRL-AIRDN-1437,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-118
CTRL-AIRDN-1438,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-119
CTRL-AIRDN-1439,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-120
CTRL-AIRDN-1440,access review,Flight Operations,designed,SRC-AIRDN-CTRL-001
CTRL-AIRDN-1441,change control,Operations Control,operating,SRC-AIRDN-CTRL-002
CTRL-AIRDN-1442,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-003
CTRL-AIRDN-1443,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-004
CTRL-AIRDN-1444,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-005
CTRL-AIRDN-1445,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-006
CTRL-AIRDN-1446,resilience test,Commercial,operating,SRC-AIRDN-CTRL-007
CTRL-AIRDN-1447,incident review,Cargo,gap,SRC-AIRDN-CTRL-008
CTRL-AIRDN-1448,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-009
CTRL-AIRDN-1449,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-010
CTRL-AIRDN-1450,access review,Technology,designed,SRC-AIRDN-CTRL-011
CTRL-AIRDN-1451,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1452,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1453,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1454,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1455,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1456,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
CTRL-AIRDN-1457,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1458,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1459,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1460,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1461,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1462,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1463,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1464,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1465,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1466,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1467,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1468,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1469,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1470,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1471,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1472,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1473,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1474,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1475,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1476,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1477,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1478,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1479,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1480,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1481,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1482,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1483,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1484,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1485,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1486,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1487,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1488,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1489,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1490,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1491,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1492,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1493,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1494,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1495,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1496,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1497,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1498,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1499,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1500,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1501,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1502,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1503,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1504,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1505,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1506,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1507,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1508,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1509,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1510,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1511,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1512,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1513,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
