family,file,column,required,data_type,allowed_values,fill_rate_pct,tenants_populated,example_value,owner_role,source_system,how_to_extract,validation_rule,exemplar_status
ai-control-tower,T04_agent-outcomes.csv,status,recommended,enum,active_approved | blocked_controls | conditional | pilot,13,1/5,active_approved,PMO,"Portfolio management tool, Clarity, Planview, Jira",The governance stage this initiative is at. Use your own stage gates and tell AbarVa the mapping once.,Must be one of the allowed values listed for this column.,good
ai-control-tower,T04_agent-outcomes.csv,monthly_work_items,recommended,number,,13,1/5,11140,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T04_agent-outcomes.csv,resolved_or_assisted,recommended,number,,13,1/5,3630,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T04_agent-outcomes.csv,business_process,recommended,text,,87,4/5,Enterprise data,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
ai-control-tower,T04_agent-outcomes.csv,work_items_resolved,recommended,number,,87,4/5,86687,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
ai-control-tower,T04_agent-outcomes.csv,deflection_pct,recommended,number,,87,4/5,48,HR / Workforce planning,"HRIS — Workday, SuccessFactors",Aggregate counts by role and location only. Never send individual employee records.,Counts and percentages only. No personally identifiable data.,good
ai-control-tower,T04_agent-outcomes.csv,exception_rate_pct,required,number,,100,5/5,14,Tool administrator,"M365 admin centre, GitHub org insights, vendor usage console",Export the monthly usage report from each tool's own admin console. Licensed = seats paid for; active = seats that actually did something that month. The gap is the story.,"active <= licensed. Report per month, not as an average.",good
ai-control-tower,T04_agent-outcomes.csv,verified_value_usd,recommended,number,,13,1/5,12100000,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T04_agent-outcomes.csv,risk_status,recommended,enum,approved | blocked_evidence | conditional | review_required,13,1/5,approved,Risk / Compliance,"GRC platform, model risk register","Take from the model risk or AI governance register. If a model is in production without validation, say so — that is exactly the finding the board needs.",Do not mark validated unless the validation is on file and current.,good
ai-control-tower,T04_agent-outcomes.csv,notes,recommended,text,,13,1/5,IROPS Recovery Agent outcome telemetry for AI Control Tower,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",thin
ai-control-tower,T04_agent-outcomes.csv,human_escalation_pct,required,number,,100,5/5,53,HR / Workforce planning,"HRIS — Workday, SuccessFactors",Aggregate counts by role and location only. Never send individual employee records.,Counts and percentages only. No personally identifiable data.,good
ai-control-tower,T04_agent-outcomes.csv,approval_status,recommended,enum,approved_pilot | approved_scale | restricted | review_required,87,4/5,restricted,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
ai-control-tower,T04_agent-outcomes.csv,risk_note,recommended,text,,87,4/5,PHI/model governance and source evidence missing,Risk / Compliance,"GRC platform, model risk register","Take from the model risk or AI governance register. If a model is in production without validation, say so — that is exactly the finding the board needs.",Do not mark validated unless the validation is on file and current.,good
ai-control-tower,T04_agent-outcomes.csv,source_file,governance,enum,ai-control-tower/T04_agent-outcomes.csv,100,5/5,ai-control-tower/T04_agent-outcomes.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
ai-control-tower,T04_agent-outcomes.csv,source_row,governance,number,,100,5/5,43,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
ai-control-tower,T04_agent-outcomes.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
ai-control-tower,T05_persona-productivity.csv,persona_id,required,text,,100,5/5,SHA-PER-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
ai-control-tower,T05_persona-productivity.csv,persona_name,required,text,,100,5/5,IROPS duty manager,HR / Workforce planning,"HRIS — Workday, SuccessFactors",Aggregate counts by role and location only. Never send individual employee records.,Counts and percentages only. No personally identifiable data.,good
ai-control-tower,T05_persona-productivity.csv,ai_tool_or_agent,recommended,text,,26,1/5,M365 Copilot,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T05_persona-productivity.csv,baseline_metric,recommended,enum,cases_per_shift | cycle_time_minutes | deflection_pct | incident_mttr_hours,26,1/5,cycle_time_minutes,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
ai-control-tower,T05_persona-productivity.csv,baseline_value,recommended,number,,26,1/5,219,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T05_persona-productivity.csv,current_value,recommended,number,,26,1/5,167,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
ai-control-tower,T05_persona-productivity.csv,quality_guardrail,recommended,enum,CSAT unchanged | audit pass | human approval required | safety no-regression,26,1/5,CSAT unchanged,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
