tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,disposition
healthcare-demo-new,healthcare-demo-new:relationship:214,214,supports,SUPPORTS,application_system,Epic Care Everywhere — Production,healthcare-demo-new:application_system:epic-care-everywhere-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,business_function value on (case #48455) record in 04_applications_systems,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:218,218,supports,SUPPORTS,application_system,Epic Bridges — Production,healthcare-demo-new:application_system:epic-bridges-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,business_function value on (work order #9358) record in 04_applications_systems,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:222,222,supports,SUPPORTS,application_system,Epic Bridges — Test,healthcare-demo-new:application_system:epic-bridges-test,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,"business_function field, 04_applications_systems",medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:226,226,supports,SUPPORTS,application_system,Epic Bridges — Training,healthcare-demo-new:application_system:epic-bridges-training,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,business_function value on (case #4386) record in 04_applications_systems,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:230,230,supports,SUPPORTS,application_system,Epic Haiku — Production,healthcare-demo-new:application_system:epic-haiku-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,"business_function field, 04_applications_systems",medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:234,234,supports,SUPPORTS,application_system,Epic Rover — Production,healthcare-demo-new:application_system:epic-rover-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,04_applications_systems: business_function column,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:238,238,supports,SUPPORTS,application_system,Epic OpTime — Production,healthcare-demo-new:application_system:epic-optime-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,sourced from 04_applications_systems's (audit note #26972) business_function,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:242,242,supports,SUPPORTS,application_system,Epic OpTime — Test,healthcare-demo-new:application_system:epic-optime-test,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,per business_function in (review item #5019) 04_applications_systems,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:246,246,supports,SUPPORTS,application_system,Epic OpTime — Training,healthcare-demo-new:application_system:epic-optime-training,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,per business_function in (audit note #31699) 04_applications_systems,medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
healthcare-demo-new,healthcare-demo-new:relationship:250,250,supports,SUPPORTS,application_system,Epic Anesthesia — Production,healthcare-demo-new:application_system:epic-anesthesia-production,business_function,Clinical Informatics,healthcare-demo-new:business_function:clinical-informatics,"business_function field, 04_applications_systems",medium,"Relationship edges are derived programmatically from the cross-references established across the other canonical files in this delivery (system-to-function, system-to-owner, system-to-vendor, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
