tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0051,,,Chief Financial Officer,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Finance & Accounting numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Finance & Accounting numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,process timing study,yes,board review,Chief Financial Officer,medium,EV-MER-0051,2026-03-03,one_to_one,90,"""I do not trust the Finance & Accounting numbers without checking them against the source. Most of my team keeps their own extract.""",named,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,167
meridian-health,SA10-0052,,,Chief Financial Officer,challenges,What keeps you awake that the executive team does not fully appreciate?,Reconciling Finance & Accounting data between Epic Tapestry — Production and the ledger is manual and takes days at every close.,,Reconciling Finance & Accounting data between Epic Tapestry — Production and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,yes,board review,Chief Financial Officer,medium,EV-MER-0052,2026-03-03,one_to_one,90,"""Reconciling Finance & Accounting data between Epic Tapestry — Production and the ledger is manual and takes days at every close.""",named,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,167
meridian-health,SA10-0053,,,Chief Financial Officer,organisation,Which capability do you rely on a single person for?,One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,audit finding record,no,next budget cycle,Chief Financial Officer,medium,EV-MER-0053,2026-03-03,one_to_one,90,"""One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.""",named,19,corroborated_multi_source,negative,yes_conflicts_with_system_data,key_person_risk,167
meridian-health,SA10-0054,,,Chief Financial Officer,data_ai,"Where do you not trust the numbers, and what do you do instead?","Finance & Accounting decisions are made on data that is a day old. By the time we see it, the operational window has closed.",,"Finance & Accounting decisions are made on data that is a day old. By the time we see it, the operational window has closed.",Not separately measured,,contract copy,yes,contract renewal,Chief Financial Officer,medium,EV-MER-0054,2026-03-03,one_to_one,90,"""Finance & Accounting decisions are made on data that is a day old. By the time we see it, the operational window has closed.""",named,21,corroborated_multi_source,negative,yes_conflicts_with_system_data,data_latency,167
meridian-health,SA10-0055,,,Chief Financial Officer,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the Sunquest Laboratory Information System Interface — Elm Crossing General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Sunquest Laboratory Information System Interface — Elm Crossing General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,contract copy,no,none stated,Chief Financial Officer,high,EV-MER-0055,2026-03-03,one_to_one,90,"""We cover the Sunquest Laboratory Information System Interface — Elm Crossing General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,167
meridian-health,SA10-0056,,,Chief Financial Officer,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Most of the fragility is not in the systems, it is between them. The interfaces around Epic Resolute Hospital Billing — Test break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,yes,next budget cycle,Chief Financial Officer,medium,EV-MER-0056,2026-03-03,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Epic Resolute Hospital Billing — Test break whenever either end is patched.""",named,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,167
meridian-health,SA10-0057,,,Chief Financial Officer,current_state,What would surprise an outsider about how this actually runs day to day?,"Epic Beaker CP — Training does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,no,none stated,Chief Financial Officer,medium,EV-MER-0057,2026-03-03,one_to_one,90,"""Epic Beaker CP — Training does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,167
meridian-health,SA10-0058,,,Chief Financial Officer,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,cost centre breakdown,no,board review,Chief Financial Officer,medium,EV-MER-0058,2026-03-03,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,167
meridian-health,SA10-0059,,,Chief Financial Officer,challenges,What is the single biggest constraint on your team's throughput right now?,Two people understand Patient Access Cube (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Patient Access Cube (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,cost centre breakdown,yes,next budget cycle,Chief Financial Officer,medium,EV-MER-0059,2026-03-03,one_to_one,90,"""Two people understand Patient Access Cube (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,167
meridian-health,SA10-0060,,,Chief Financial Officer,portfolio,"Which initiative is most at risk, and what is the honest reason?","Telehealth & Hospital-at-Home Scale-Up will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Telehealth & Hospital-at-Home Scale-Up will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,cost centre breakdown,no,none stated,Chief Financial Officer,medium,EV-MER-0060,2026-03-03,one_to_one,90,"""Telehealth & Hospital-at-Home Scale-Up will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",named,16,corroborated_multi_source,negative,yes_conflicts_with_system_data,date_confidence,167
