tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0053,,,CFO,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the SITA CUTE Common-Use Terminal Equipment (Platform) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the SITA CUTE Common-Use Terminal Equipment (Platform) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,system report,yes,board review,CFO,medium,EV-SKY-0053,2026-06-24,one_to_one,90,"""We cover the SITA CUTE Common-Use Terminal Equipment (Platform) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,54
skyharbor-air,SA10-0054,,,CFO,priorities,"If you had one additional pound of investment, where would it go and why?","In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.",,,Not separately measured,,audit finding record,no,next budget cycle,CFO,high,EV-SKY-0054,2026-06-24,one_to_one,90,"""In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.""",role_only,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,54
skyharbor-air,SA10-0055,,,CFO,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","ServiceNow ITSM does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,process timing study,yes,contract renewal,CFO,high,EV-SKY-0055,2026-06-24,one_to_one,90,"""ServiceNow ITSM does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",role_only,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,54
skyharbor-air,SA10-0056,,,CFO,priorities,Where do your priorities differ from what the enterprise plan says they are?,"In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.",,,Not separately measured,,audit finding record,yes,none stated,CFO,high,EV-SKY-0056,2026-06-24,one_to_one,90,"""In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.""",role_only,21,corroborated_multi_source,neutral,yes_conflicts_with_system_data,success_definition,54
skyharbor-air,SA10-0057,,,CFO,challenges,Which problem have you raised more than once without it moving?,Two people understand Security Awareness Training Completion Log end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Security Awareness Training Completion Log end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,cost centre breakdown,yes,board review,CFO,high,EV-SKY-0057,2026-06-24,one_to_one,90,"""Two people understand Security Awareness Training Completion Log end to end. One of them is eighteen months from retirement and we have no plan.""",role_only,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,54
skyharbor-air,SA10-0058,,,CFO,current_state,How would you describe the current state of the technology estate in your area?,"I have good visibility into Finance & Accounting, and almost none into what the business has bought directly without going through us.",,,Not separately measured,,process timing study,yes,none stated,CFO,high,EV-SKY-0058,2026-06-24,one_to_one,90,"""I have good visibility into Finance & Accounting, and almost none into what the business has bought directly without going through us.""",role_only,10,corroborated_multi_source,negative,no_conflict_identified,visibility_gap,54
skyharbor-air,SA10-0059,,,CFO,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Finance & Accounting data between Master Aircraft / Fleet Reference Data System and the ledger is manual and takes days at every close.,,Reconciling Finance & Accounting data between Master Aircraft / Fleet Reference Data System and the ledger is manual and takes days at every close.,Not separately measured,,cost centre breakdown,no,board review,CFO,medium,EV-SKY-0059,2026-06-24,one_to_one,90,"""Reconciling Finance & Accounting data between Master Aircraft / Fleet Reference Data System and the ledger is manual and takes days at every close.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,54
skyharbor-air,SA10-0060,,,CFO,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around Hangar Space Utilization Audit Tool break whenever either end is patched.",,,Not separately measured,,system report,no,none stated,CFO,medium,EV-SKY-0060,2026-06-24,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Hangar Space Utilization Audit Tool break whenever either end is patched.""",role_only,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,54
skyharbor-air,SA10-0061,,,CFO,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","I have good visibility into Finance & Accounting, and almost none into what the business has bought directly without going through us.",,,Not separately measured,,cost centre breakdown,no,board review,CFO,high,EV-SKY-0061,2026-06-24,one_to_one,90,"""I have good visibility into Finance & Accounting, and almost none into what the business has bought directly without going through us.""",role_only,10,corroborated_multi_source,negative,no_conflict_identified,visibility_gap,54
skyharbor-air,SA10-0062,,,CFO,organisation,Which capability do you rely on a single person for?,"We cover the WorldTracer Baggage Tracing skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the WorldTracer Baggage Tracing skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,audit finding record,no,board review,CFO,high,EV-SKY-0062,2026-06-24,one_to_one,90,"""We cover the WorldTracer Baggage Tracing skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,54
skyharbor-air,SA10-0063,,,CFO,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,no,contract renewal,CFO,medium,EV-SKY-0063,2026-06-24,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",role_only,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,54
skyharbor-air,SA10-0064,,,CIO/CTO,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,no,contract renewal,CIO/CTO,medium,EV-SKY-0064,2026-04-10,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,129
skyharbor-air,SA10-0065,,,CIO/CTO,sourcing,Where are you paying for capacity or licences you are not using?,Swissport International. We cannot change anything without their professional services and their queue is eight weeks.,,Swissport International. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,audit finding record,yes,none stated,CIO/CTO,medium,EV-SKY-0065,2026-04-10,one_to_one,90,"""Swissport International. We cannot change anything without their professional services and their queue is eight weeks.""",role_only,21,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,129
