tenant_key,source_version_id,field,existing_value,incoming_value,row_ref,input_file
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,CDAO / Data & Analytics interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#73,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,CDAO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#73,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,CDAO / Data & Analytics interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#74,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,CDAO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#74,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#75,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#75,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#76,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#76,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#77,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#77,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#78,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#78,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#79,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#79,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#80,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#80,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#81,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#81,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#82,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#82,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#83,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#83,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#84,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#84,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#85,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#85,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Experience Officer / Member Experience interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#86,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Experience Officer,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#86,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#87,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#87,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#88,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#88,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#89,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#89,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#90,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#90,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#91,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#91,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#92,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#92,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#93,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#93,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#94,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#94,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#95,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#95,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#96,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#96,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#97,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#97,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,COO / Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#98,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,COO,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#98,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Medical / Clinical Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#99,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Medical,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#99,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Medical / Clinical Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#100,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Medical,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#100,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Chief Medical / Clinical Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#101,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Chief Medical,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#101,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
