tenant_key,dimension,tab,scan_type,term,found_count,expected,status,route
skyharbor-air,Data Assets & Integrations,data,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,data,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=data
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,SkyHarbor,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,relationships,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=relationships
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,SkyHarbor,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,gaps,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=gaps
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,SkyHarbor,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Data Assets & Integrations,Evidence,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Data+Assets+%26+Integrations&tab=sources
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,SkyHarbor,1,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,summary,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,SkyHarbor,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,baggage,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,positive_tenant_specificity,maintenance,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,AML,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,KYC,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,Epic,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,data,cross_tenant_leak,PHI,0,absent,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=data
skyharbor-air,Vendors & Contracts,relationships,positive_tenant_specificity,SkyHarbor,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=relationships
skyharbor-air,Vendors & Contracts,relationships,positive_tenant_specificity,airline,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=relationships
skyharbor-air,Vendors & Contracts,relationships,positive_tenant_specificity,IROPS,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=relationships
skyharbor-air,Vendors & Contracts,relationships,positive_tenant_specificity,crew,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=skyharbor&dimension=Vendors+%26+Contracts&tab=relationships
