tenant_key,surface,dimension,tab,term,found_count,status,route
first-capital,tower_module_artifact,tower,module,V7,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,v6,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,v7,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,packet,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,substrate,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,source_record_id,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,record ID,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,loaded records,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,tower_module_artifact,tower,module,loaded view,0,Pass,src/lib/tower/narratives/generated/first-capital-tower-cxo-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,V6,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,V7,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,v6,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,v7,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,packet,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,substrate,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,source_record_id,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,record ID,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,loaded records,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,intelligence_module_artifact,intelligence,module,loaded view,0,Pass,src/lib/intelligence/narratives/generated/first-capital-intelligence-briefing-blocks.ts
first-capital,moves_module_artifact,moves,module,V6,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,V7,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,v6,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,v7,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,packet,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,substrate,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,source_record_id,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,record ID,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,loaded records,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,moves_module_artifact,moves,module,loaded view,0,Pass,src/lib/moves/narratives/generated/first-capital-moves-readiness-blocks.ts
first-capital,source_module_artifact,source,module,V6,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,V7,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,v6,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,v7,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,packet,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,substrate,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,source_record_id,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,record ID,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,loaded records,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
first-capital,source_module_artifact,source,module,loaded view,0,Pass,src/lib/source/narratives/generated/first-capital-source-readiness-blocks.ts
meridian-health,home_module_artifact,home,module,V6,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,V7,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,v6,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,v7,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,packet,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,substrate,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,source_record_id,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,record ID,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,loaded records,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,home_module_artifact,home,module,loaded view,0,Pass,src/lib/home/narratives/generated/meridian-health-knowledge-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,V6,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,V7,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,v6,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,v7,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,packet,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,substrate,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,source_record_id,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,record ID,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,loaded records,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,tower_module_artifact,tower,module,loaded view,0,Pass,src/lib/tower/narratives/generated/meridian-health-tower-cxo-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,V6,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,V7,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,v6,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,v7,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,packet,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,substrate,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,source_record_id,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,record ID,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,loaded records,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,intelligence_module_artifact,intelligence,module,loaded view,0,Pass,src/lib/intelligence/narratives/generated/meridian-health-intelligence-briefing-blocks.ts
meridian-health,moves_module_artifact,moves,module,V6,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,V7,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,v6,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,v7,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,packet,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,substrate,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,source_record_id,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,record ID,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,loaded records,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,moves_module_artifact,moves,module,loaded view,0,Pass,src/lib/moves/narratives/generated/meridian-health-moves-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,V6,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,V7,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,v6,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,v7,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,packet,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,substrate,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,source_record_id,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,record ID,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,loaded records,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
meridian-health,source_module_artifact,source,module,loaded view,0,Pass,src/lib/source/narratives/generated/meridian-health-source-readiness-blocks.ts
