tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,document_id,concept_ref,source_page,span_start,span_end,extracted_text,extraction_method,confidence,conflict_group_id,review_state,row_hash
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SIDE-LETTER-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,side_letter_exception_log.commercial-concession,2,220,290,Temporary concession applies only to named period and source record. It cannot be converted into savings without Finance close proof.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,59f99cf90a4549acd017590cee61447af007f607672ad911c459f7268b2115e0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SIDE-LETTER-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,side_letter_exception_log.legal-review-state,3,320,390,"Legal review state is preserved as accepted, disputed, or unresolved; unresolved items block action/value gates.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,b9ae76ada6d15ddab98a512596a4fedecb9c5291322aac79d41b7468e484607d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SIDE-LETTER-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,side_letter_exception_log.conflict-group,4,420,490,"Conflict group MER-CTR-SC-BPO-001-CG-01 links fact assertions, reviewer decisions, and blocked cube measures.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,71b58592294cf4ded0e7e71a16d4e9349ac3813a7de94065d23ba3dd79aa4df9
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-MSA-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-MSA,master_services_agreement.precedence-and-change-control,1,120,190,"The MSA controls unless an executed amendment names MER-CTR-SSO-BPO-001, the clause number, the affected service tower, and the superseded document ID. Side letters cannot change price, SLA, notice, security, or termination rights without that explicit amendment reference.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,17bd405a2ef0883adc092fc5114c5c1f60facee5db923857704970396f68fe52
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-MSA-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-MSA,master_services_agreement.audit-and-records,2,220,290,"Helix Shared Services Group must retain CLM, AP, PO, SLA, case, transition, and control evidence at native source-system grain for seven years and produce extract IDs within ten business days.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,e6ce1ed6dee103ff4b40700ee8250ceb2913d7e90a297c787b5aa20314fcc151
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-MSA-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-MSA,master_services_agreement.termination-and-step-in,3,320,390,"Meridian may terminate for uncured material breach, missed transition gates, repeated control failure, or unresolved data-access violations. Step-in rights attach to cross-process governance and labor transition continuity events.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,74c5871d8b3db9215f3b9f5e377075ad0888d5054a0cc05ce59f1d585e54ea1f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-MSA-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-MSA,master_services_agreement.confidentiality-and-data-use,4,420,490,"Supplier may process Meridian data only for contracted services and must preserve owner, source system, source row, location, and subprocessor lineage for every handoff.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,5e2ed557b46a7df0f311ac2e5ff68ba847285e54720fbd253e5dfe9e7e09cff9
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-CORE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,statement_of_work_core.in-scope-services,1,120,190,"In-scope services cover cross-process governance, labor transition, knowledge transfer, and exit readiness; each service has a retained owner, supplier owner, system of record, volume baseline, and handoff gate.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,e97240641c6131f4fde00e54463c0672dad5820fe6280abee075479d6b9741b0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-CORE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,statement_of_work_core.out-of-scope-work,2,220,290,"Clinical judgement, policy exception approval, final finance signoff, employment decisions, and vendor award decisions remain retained Meridian responsibilities.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,379b7bdc4b9011bd59396b3869798074f701d0318665884304452e99aa32fce3
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-CORE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,statement_of_work_core.delivery-locations,3,320,390,"Delivery may occur from Denver retained hub, transition war room, supplier delivery network only when role, data class, and access-control evidence are approved.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,554dd17b7749a8240746b628db720ad7dc8e20583e84e3674e9ba83d927af80f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-CORE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,statement_of_work_core.governance-cadence,4,420,490,"Weekly operations review and monthly commercial review must reconcile scope, backlog, SLA, invoice, staffing, transition issue, and control-exception data.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,dfaff3dc88e59ee64f4704f99b9ee232bf9ccff4d6c1dc9b9eacf69c9188aa93
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,service_operations_schedule.native-operational-grain,1,120,190,"PMO Transition Tracker exports must preserve source record, case/process ID, period, queue, owner, status, touch count, rework flag, cycle time, and quality disposition.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,d0285a2d52401aaf65767e8987910644255d1005f9f3621cf0b56b241196d94d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,service_operations_schedule.workload-baseline,2,220,290,The baseline uses six monthly periods ending 2027-06-30; generated rows carry formula notes and are not client truth.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,d20d7c6c54a051d4078899d69e9f3e560fda3319b14ade143bf057003fa7fc8c
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,service_operations_schedule.retained-organization,3,320,390,"Meridian retains policy authority, exception approval, business-rule stewardship, compliance review, and Finance value confirmation.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0d718b808cc5da63ffe89b462c562ef916a584d834f402968e209766c16679e7
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,service_operations_schedule.operational-handoffs,4,420,490,Supplier handoffs must cite case IDs and responsible role before work can be measured or priced.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,9966dc17adfe09a69007be3f73c3df4b5efdd496becd48fbbc0d449ea879aec5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.service-level-definitions,1,120,190,"Primary KPIs are cross-process governance cycle time, labor transition accuracy, knowledge transfer backlog age, and exit readiness first-pass quality with metric definitions tied to native exports.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,845e0ab725d5e69e324bc64b1d1462ead70214e787a044e1976311e5085a0cae
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.fee-base,2,220,290,"Monthly fee base excludes taxes, pass-throughs, transition charges, and disputed one-time items. Credits use the current operative pricing line for the service tower.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,709fda381d30b9268fcad6e9d09463710f47632b779aa6c53835d30552b7fe32
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.exclusions,3,320,390,"Client-caused dependency holds, policy freezes, force majeure, and approved transition blackouts are excluded only when evidenced by issue IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,2e411c64c0637b66d2d76c7031bd7513eac1569833944b42989b25283e0f3c45
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.claim-window,4,420,490,"Claims are due by day fifteen of the following month and must include breach row ID, supplier responsibility state, fee base, and reviewer decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,8d0ca18f31931a2edb59095ac38700cfe26d257c7d0a5963f6a81b56c5852e41
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.rate-card,1,120,190,"Rates include FTE/month, transaction, outcome, transition fee, retained-cost offset, volume band, UOM, effective period, and operative/superseded state.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,76c25b945421d7ed56cff9d0f5a0e1246090d6db8cb128d02ae16c1032228f7d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.volume-bands,2,220,290,"Bands reset monthly by service tower. Minimum commitments may not be blended across cross-process governance, labor transition, knowledge transfer, and exit readiness.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,9c5a80b29d6fcf51e11decbdd72bd0ec1934d7055d3d4095c9546b2b1b99575b
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.uplift-and-cola,3,320,390,Annual uplift is capped at 3.5 percent after the first twelve months unless the renewal quote lowers the commercial baseline.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,b130e8268294140d851fda1a6dbc361f634f56920b0ff056284ef6a5c959281e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.value-treatment,4,420,490,"Avoided, recoverable, negotiated, and finance-confirmed value are separate measures; unresolved conflicts block action and value claims.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,7a137cffb08813fc4a265f0100685a738541d10bca6640abdf2b629e767619b4
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-001-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-001,change_order_pricing_amendment.pricing-supersession,1,120,190,"This amendment supersedes the initial pricing exhibit only for listed service towers, UOMs, effective dates, and pricing line IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,7e1d8d69fee5f0699b946ce817efbc6f90a51fe71c5d40d6282835481aabd2d1
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-001-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-001,change_order_pricing_amendment.changed-rates,2,220,290,cross-process governance and labor transition move to current rates from 2027-01-01; AP variance recovery requires invoice line evidence and reviewer decision.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,7100195481b39847d44d5caf5bcda92bf9b7859926bfa71eb5b0adfb98bb4dad
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-001-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-001,change_order_pricing_amendment.approvals,3,320,390,"Procurement, Finance, service owner, and Legal approvals are required before vendor outreach references this amendment.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,b95492fb4e317d8e3c76f56cd57161725236c369be6c44b66b46056375985984
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-001-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-001,change_order_pricing_amendment.conflict-handling,4,420,490,"If AP, CLM, and pricing rows disagree, the conflict remains unresolved until a reviewer accepts a source-of-record decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,afee72481b5e5c041b4f50390538d4ec7e1ce015b1f07523968272cc183c550a
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-002-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-002,scope_change_amendment.scope-supersession,1,120,190,"This amendment modifies scope for knowledge transfer and exit readiness, but does not add unlisted locations, subprocessors, or systems.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,d1a273012253a28940fbfe6ab35d56a0473a2b1e1c97e0615a191d14994431d5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-002-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-002,scope_change_amendment.systems-and-interfaces,2,220,290,Supplier obligations attach to PMO Transition Tracker and named workflow exports only; folder labels or contract family names are not evidence.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,11f2627a24dc0bcfeece72fcc1cbf83c5977ce191b54da156a50c06cb2a5e4f6
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-002-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-002,scope_change_amendment.retained-work,3,320,390,Retained Meridian work cannot be silently priced as vendor work; transition-cost and retained-cost rows must stay separate.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,9d1c25818093c30815134b7f31ce86b3e624a7a6ea8f679f1a1cc741f6413ee5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-AMEND-002-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-002,scope_change_amendment.operational-acceptance,4,420,490,"Acceptance requires baseline, SLA, invoice, transition, risk/control, and Finance realization rows to reconcile.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,036a908cd449acea8d9afe8f8c355fe11b59e0c9cfdfe93d0d3fa10253bc53da
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,transition_plan.wave-plan,1,120,190,"Waves cover discovery, design, knowledge transfer, pilot, cutover, stabilization, and exit-readiness with milestone IDs and acceptance gates.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,8dda6e7016da52ddf5a4ae1d31f150810753ba60a9fbea1b7dbd0619f86619a6
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,transition_plan.knowledge-transfer,2,220,290,"KT artifacts include runbooks, recordings, access matrices, exception playbooks, outstanding risks, and retained-owner acceptance.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,2269a2c62bfe45e9d25674c2eaca793c14b10c98317385cd852570fbb1f3c2a5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,transition_plan.stabilization,3,320,390,"Stabilization requires two consecutive green months for SLA, quality, backlog, access controls, and invoice accuracy.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,ec42bff260414b0a95ca171d929f20a53d6ad88e6d8a786b42808990be8f4488
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,transition_plan.exit-and-step-in,4,420,490,"Exit assistance includes data return, open-case handoff, role mapping, supplier access removal, and step-in operating procedures.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,f93520d4ca03c6a200cd605c2b289774f31f01ff8d1910ce694207c08508db26
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,security_control_schedule.data-access,1,120,190,"Access is least-privilege, role-based, location-scoped, and recertified monthly. Employee, patient-adjacent, finance, supplier, and invoice data are separate classes.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,c49555569b74caf650a6c7e642c51ffd2c298c047497242f92c01cb6a571cedc
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,security_control_schedule.control-evidence,2,220,290,"SOC2/ISO/HITRUST or equivalent control evidence must map to process, system, location, subprocessor, and exception owner.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,6c56cbb09e434e1da42be3bb36c4bcfcc72fabb52f86dad31f5d62392db02463
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,security_control_schedule.segregation-of-duties,3,320,390,Supplier maker/checker and Meridian approval responsibilities must be separated for labor transition and knowledge transfer.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,6ea3f73b3043780d839cf93d1675abef913b939f526669e640a5a672a786541f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,security_control_schedule.incident-notice,4,420,490,Material control or security incident notice is due within seventy-two hours of confirmation and blocks award/value gates until reviewed.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,3206a2a8db4ce16fac530cc5ff27805c3bc9685c13e56e93b3f25d908909725d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.notice-date,1,120,190,"The notice deadline is 2029-07-31; any Source event must show owner, delivery receipt, legal position, and renewal assumption before vendor outreach.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,accepted_synthetic_fixture,81f28478e04a3128d0e4222825585dd13db5035e2df8c65d1e2a81e3e18fa75f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.renewal-evidence,2,220,290,"Renewal quote rows must preserve quote ID, rate, UOM, volume band, assumptions, exceptions, and response date.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,30c1acc03baefd9fed51a3037aad6007342e473f8aec96ec11f4c2352d9cc66e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.termination-rights,3,320,390,"Termination rights depend on unresolved breach, transition failure, control exceptions, and approved retained operating model.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,18ff4a38bdf60f674733b9af18a9451dcb77dee58836fb116b980d7589fe88fd
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.decision-gate,4,420,490,No live-client claim or vendor instruction is approved by this synthetic package.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,7d015bf26728fc0510a60822a792898135a161683c598e9ef26531fee44d3dbe
