file,line,schema,table,full_table_name,sunset_status,classification_reason,next_action,owner_to_confirm,live_readback_required,parity_target,deletion_authorization_required
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,834,consumption,executive_perspective,consumption.executive_perspective,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,843,consumption,industry_assessment,consumption.industry_assessment,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,851,consumption,search_document,consumption.search_document,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,863,consumption,module_packet_projection,consumption.module_packet_projection,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,872,audit,change_event,audit.change_event,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,881,audit,access_event,audit.access_event,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,890,audit,model_execution,audit.model_execution,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,900,audit,rule_execution,audit.rule_execution,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
clients/hc-demo-new/18-phase2b3c-azure-lab-implementation/02-database-migrations/001_physical_model.sql,909,audit,publication_lineage,audit.publication_lineage,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
clients/shared/20-phase3c2d-consumption-contracts/HOME_KNOWLEDGE_READ_MODEL_DDL.sql,9,consumption,projection_registry,consumption.projection_registry,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/20-phase3c2d-consumption-contracts/HOME_KNOWLEDGE_READ_MODEL_DDL.sql,20,consumption,baseline_activation,consumption.baseline_activation,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/20-phase3c2d-consumption-contracts/HOME_KNOWLEDGE_READ_MODEL_DDL.sql,31,consumption,refresh_run,consumption.refresh_run,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/20-phase3c2d-consumption-contracts/HOME_KNOWLEDGE_READ_MODEL_DDL.sql,46,consumption,consumer_reconciliation_ledger,consumption.consumer_reconciliation_ledger,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,88,operations,run,operations.run,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,111,operations,checkpoint,operations.checkpoint,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,126,source_registry,source,source_registry.source,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,147,source_registry,source_version,source_registry.source_version,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,164,evidence,evidence_item,evidence.evidence_item,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,186,working,entity_candidate,working.entity_candidate,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,205,working,fact_candidate,working.fact_candidate,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,224,working,relationship_candidate,working.relationship_candidate,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,244,working,quarantine_item,working.quarantine_item,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,259,knowledge,entity,knowledge.entity,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,277,knowledge,entity_alias,knowledge.entity_alias,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,291,knowledge,fact_assertion,knowledge.fact_assertion,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,308,knowledge,relationship_type,knowledge.relationship_type,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
clients/shared/21-phase3c2e-executable-data-layer/sql/001_shared_knowledge_publication_consumption.sql,318,knowledge,relationship_assertion,knowledge.relationship_assertion,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
