id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0129,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0130,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0131,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0132,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0133,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0134,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0135,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0136,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0137,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0138,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0139,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0140,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0141,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0142,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0143,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0144,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0145,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0146,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0147,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0148,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0149,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0150,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0151,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0152,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0153,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0154,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0155,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0156,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0157,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0158,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0159,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0160,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0161,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0162,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0163,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0164,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0165,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0166,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0167,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0168,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0169,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0170,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0171,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0172,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0173,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0174,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0175,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0176,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0177,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0178,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0179,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0180,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0181,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0182,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0183,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0184,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0185,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0186,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0187,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0188,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0189,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0190,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0191,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0192,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
