gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:850000,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0021,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:860000,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0021,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:870000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0021,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:880000,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0022,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:890000,risk_or_control_gap,medium,No AI Assist production usage exists yet,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0022,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:900000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0022,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:910000,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0023,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:920000,risk_or_control_gap,medium,AI spend is embedded across platforms,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0023,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:930000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0023,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:940000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0024,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0024,MER-SA07-INT-EVID-0024,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:950000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0025,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0025,MER-SA07-INT-EVID-0025,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:960000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0026,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0026,MER-SA07-INT-EVID-0026,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:970000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0027,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0027,MER-SA07-INT-EVID-0027,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:980000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0028,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0028,MER-SA07-INT-EVID-0028,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:990000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0029,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0029,MER-SA07-INT-EVID-0029,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:100000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0030,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0030,MER-SA07-INT-EVID-0030,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:101000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0031,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0031,MER-SA07-INT-EVID-0031,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:102000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0032,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0032,MER-SA07-INT-EVID-0032,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:103000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0033,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0033,MER-SA07-INT-EVID-0033,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:104000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0034,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0034,MER-SA07-INT-EVID-0034,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:105000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0035,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0035,MER-SA07-INT-EVID-0035,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:106000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0036,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0036,MER-SA07-INT-EVID-0036,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:107000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0037,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0037,MER-SA07-INT-EVID-0037,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:108000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0038,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0038,MER-SA07-INT-EVID-0038,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:109000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0039,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0039,MER-SA07-INT-EVID-0039,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:110000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0040,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0040,MER-SA07-INT-EVID-0040,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:111000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0041,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0041,MER-SA07-INT-EVID-0041,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:112000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0042,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0042,MER-SA07-INT-EVID-0042,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:113000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0043,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0043,MER-SA07-INT-EVID-0043,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:114000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0044,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0044,MER-SA07-INT-EVID-0044,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:115000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0045,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0045,MER-SA07-INT-EVID-0045,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:116000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0046,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0046,MER-SA07-INT-EVID-0046,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:117000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0047,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0047,MER-SA07-INT-EVID-0047,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:118000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0048,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0048,MER-SA07-INT-EVID-0048,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:119000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0049,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0049,MER-SA07-INT-EVID-0049,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:120000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0050,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0050,MER-SA07-INT-EVID-0050,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:121000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0051,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0051,MER-SA07-INT-EVID-0051,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:122000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,03_workforce_roles.csv,MER-SA07-03_WORKFORCE_ROLES-0052,fact:03_workforce_roles:MER-SA07-03_WORKFORCE_ROLES-0052,MER-SA07-INT-EVID-0052,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
