evidence_id,source_file,record_id,status,resolved
MER-SA07-INT-EVID-0189,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0189,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0190,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0190,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0191,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0191,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0192,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0192,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0193,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0193,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0194,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0194,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0195,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0195,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0196,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0196,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0197,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0197,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0198,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0198,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0199,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0199,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0200,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0200,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0201,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0201,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0202,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0202,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0203,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0203,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0204,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0204,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0205,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0205,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0206,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0206,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0207,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0207,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0208,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0208,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0209,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0209,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0210,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0210,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0211,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0211,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0212,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0212,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0213,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0213,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0214,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0214,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0215,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0215,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0216,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-0216,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9019,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-9019,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9020,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-9020,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9021,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-9021,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9022,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-9022,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9023,01_business_functions.csv,MER-SA07-01_BUSINESS_FUNCTIONS-9023,resolved_to_13_evidence_sources,true
MER-V3-EVID-0002,02_org_ownership.csv,MER-V3-0001,resolved_to_13_evidence_sources,true
MER-V3-EVID-0003,02_org_ownership.csv,MER-V3-0002,resolved_to_13_evidence_sources,true
MER-V3-EVID-0004,02_org_ownership.csv,MER-V3-0003,resolved_to_13_evidence_sources,true
MER-V3-EVID-0005,02_org_ownership.csv,MER-V3-0004,resolved_to_13_evidence_sources,true
MER-V3-EVID-0006,02_org_ownership.csv,MER-V3-0005,resolved_to_13_evidence_sources,true
MER-V3-EVID-0007,02_org_ownership.csv,MER-V3-0006,resolved_to_13_evidence_sources,true
MER-V3-EVID-0008,02_org_ownership.csv,MER-V3-0007,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0001,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0001,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0002,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0002,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0003,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0003,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0004,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0004,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0005,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0005,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0006,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0006,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0007,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0007,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0008,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0008,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0009,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0009,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0010,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0010,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0011,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0011,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0012,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0012,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0013,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0013,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0014,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0014,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0015,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0015,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0016,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0016,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0017,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0017,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0018,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0018,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9019,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0019,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9020,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0020,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9021,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0021,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9022,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0022,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-9023,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0023,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0024,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0024,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0025,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0025,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0026,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0026,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0027,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0027,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0028,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0028,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0029,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0029,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0030,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0030,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0031,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0031,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0032,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0032,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0033,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0033,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0034,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0034,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0035,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0035,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0036,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0036,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0037,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0037,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0038,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0038,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0039,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0039,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0040,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0040,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0041,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0041,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0042,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0042,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0043,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0043,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0044,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0044,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0045,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0045,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0046,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0046,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0047,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0047,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0048,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0048,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0049,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0049,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0050,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0050,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0051,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0051,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0052,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0052,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0053,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0053,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0054,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0054,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0055,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0055,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0056,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0056,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0057,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0057,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0058,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0058,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0059,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0059,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0060,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0060,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0061,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0061,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0062,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0062,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0063,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0063,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0064,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0064,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0065,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0065,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0066,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0066,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0067,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0067,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0068,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0068,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0069,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0069,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0070,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0070,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0071,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0071,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0072,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0072,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0073,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0073,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0074,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0074,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0075,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0075,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0076,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0076,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0077,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0077,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0078,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0078,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0079,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0079,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0080,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0080,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0081,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0081,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0082,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0082,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0083,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0083,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0084,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0084,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0085,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0085,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0086,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0086,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0087,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0087,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0088,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0088,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0089,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0089,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0090,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0090,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0091,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0091,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0092,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0092,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0093,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0093,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0094,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0094,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0095,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0095,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0096,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0096,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0097,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0097,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0098,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0098,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0099,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0099,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0100,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0100,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0101,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0101,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0102,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0102,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0103,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0103,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0104,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0104,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0105,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0105,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0106,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0106,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0107,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0107,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0108,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0108,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0109,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0109,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0110,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0110,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0111,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0111,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0112,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0112,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0113,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0113,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0114,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0114,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0115,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0115,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0116,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0116,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0117,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0117,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0118,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0118,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0119,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0119,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0120,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0120,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0121,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0121,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0122,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0122,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0123,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0123,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0124,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0124,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0125,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0125,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0126,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0126,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0127,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0127,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0128,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0128,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0129,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0129,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0130,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0130,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0131,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0131,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0132,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0132,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0133,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0133,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0134,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0134,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0135,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0135,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0136,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0136,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0137,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0137,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0138,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0138,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0139,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0139,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0140,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0140,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0141,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0141,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0142,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0142,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0143,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0143,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0144,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0144,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0145,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0145,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0146,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0146,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0147,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0147,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0148,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0148,resolved_to_13_evidence_sources,true
MER-SA07-INT-EVID-0149,02_org_ownership.csv,MER-SA07-02_ORG_OWNERSHIP-0149,resolved_to_13_evidence_sources,true
