item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
RAID-000561,INIT-0047,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,PMO,2027-06-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,562,tenant_file
RAID-000562,INIT-0047,Risk,Risk: Key vendor resource availability,Low,Low,Escalated,Data Lead,2026-09-17,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,563,tenant_file
RAID-000563,INIT-0047,Dependency,Dependency: Data quality below threshold,Low,High,Closed,Business Owner,2027-05-12,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,564,tenant_file
RAID-000564,INIT-0047,Dependency,Dependency: Security finding to remediate,Critical,High,Closed,Business Owner,2027-08-13,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,565,tenant_file
RAID-000565,INIT-0047,Issue,Issue: Budget overrun risk,Critical,High,Open,Data Lead,2027-04-02,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,566,tenant_file
RAID-000566,INIT-0047,Dependency,Dependency: Third-party SLA risk,Medium,Low,In Progress,Business Owner,2027-12-28,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,567,tenant_file
RAID-000567,INIT-0047,Risk,Risk: Legacy interface instability,Medium,High,Mitigated,Business Owner,2027-01-19,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,568,tenant_file
RAID-000568,INIT-0047,Decision,Decision: Change-adoption resistance,Critical,Medium,Open,PMO,2026-01-16,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,569,tenant_file
RAID-000569,INIT-0047,Issue,Issue: Change-adoption resistance,Critical,High,Mitigated,Delivery Lead,2026-03-27,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,570,tenant_file
RAID-000570,INIT-0047,Action,Action: Scope creep from stakeholders,Low,Low,Open,Business Owner,2027-04-26,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,571,tenant_file
RAID-000571,INIT-0047,Decision,Decision: Skill gap in delivery team,Low,Low,Open,Security,2027-11-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,572,tenant_file
RAID-000572,INIT-0047,Decision,Decision: Security finding to remediate,Medium,Low,Closed,Business Owner,2026-10-10,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,573,tenant_file
RAID-000573,INIT-0047,Issue,Issue: Skill gap in delivery team,High,Low,Closed,Business Owner,2027-08-13,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,574,tenant_file
RAID-000574,INIT-0048,Decision,Decision: Security finding to remediate,Low,Low,In Progress,Security,2026-05-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,575,tenant_file
RAID-000575,INIT-0048,Issue,Issue: Budget overrun risk,Critical,Medium,Escalated,Delivery Lead,2027-10-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,576,tenant_file
RAID-000576,INIT-0048,Action,Action: Security finding to remediate,High,Low,Open,Security,2027-11-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,577,tenant_file
RAID-000577,INIT-0048,Issue,Issue: Change-adoption resistance,Critical,Low,Closed,PMO,2026-05-22,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,578,tenant_file
RAID-000578,INIT-0048,Decision,Decision: Integration test environment delay,High,Medium,Closed,PMO,2026-02-18,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,579,tenant_file
RAID-000579,INIT-0048,Risk,Risk: Scope creep from stakeholders,Critical,Low,Escalated,Business Owner,2027-11-26,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,580,tenant_file
RAID-000580,INIT-0048,Issue,Issue: Scope creep from stakeholders,High,Low,Closed,Vendor Manager,2027-02-03,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,581,tenant_file
RAID-000581,INIT-0048,Dependency,Dependency: Integration test environment delay,Medium,Medium,Mitigated,Security,2027-09-13,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,582,tenant_file
RAID-000582,INIT-0048,Dependency,Dependency: Security finding to remediate,Critical,High,Closed,Security,2027-12-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,583,tenant_file
RAID-000583,INIT-0048,Dependency,Dependency: Regulatory approval pending,Low,Medium,Mitigated,Business Owner,2026-09-04,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,584,tenant_file
RAID-000584,INIT-0049,Dependency,Dependency: Regulatory approval pending,Critical,Low,Escalated,Data Lead,2027-10-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,585,tenant_file
RAID-000585,INIT-0049,Dependency,Dependency: Regulatory approval pending,High,Medium,Escalated,Data Lead,2026-02-26,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,586,tenant_file
RAID-000586,INIT-0049,Dependency,Dependency: Scope creep from stakeholders,High,High,Escalated,Architecture,2027-07-03,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,587,tenant_file
RAID-000587,INIT-0049,Action,Action: Integration test environment delay,Critical,Medium,Closed,Delivery Lead,2027-06-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,588,tenant_file
RAID-000588,INIT-0049,Action,Action: Data quality below threshold,High,Medium,Escalated,Security,2026-01-12,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,589,tenant_file
RAID-000589,INIT-0049,Risk,Risk: Skill gap in delivery team,Low,Low,Open,Data Lead,2026-10-19,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,590,tenant_file
RAID-000590,INIT-0049,Risk,Risk: Data quality below threshold,Low,Low,Escalated,Delivery Lead,2027-03-25,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,591,tenant_file
RAID-000591,INIT-0049,Risk,Risk: Data quality below threshold,Medium,Medium,In Progress,Data Lead,2027-02-17,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,592,tenant_file
RAID-000592,INIT-0050,Issue,Issue: Legacy interface instability,Low,Medium,Mitigated,Data Lead,2027-04-20,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,593,tenant_file
RAID-000593,INIT-0050,Decision,Decision: Third-party SLA risk,High,Medium,Open,PMO,2026-10-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,594,tenant_file
RAID-000594,INIT-0050,Risk,Risk: Key vendor resource availability,Medium,High,In Progress,Data Lead,2027-10-27,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,595,tenant_file
RAID-000595,INIT-0050,Dependency,Dependency: Security finding to remediate,Critical,Medium,Escalated,Vendor Manager,2026-08-11,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,596,tenant_file
RAID-000596,INIT-0050,Risk,Risk: Third-party SLA risk,Medium,Medium,Closed,Security,2026-04-28,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,597,tenant_file
RAID-000597,INIT-0050,Risk,Risk: Regulatory approval pending,High,Medium,Mitigated,PMO,2027-03-11,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,598,tenant_file
RAID-000598,INIT-0050,Action,Action: Data quality below threshold,High,Medium,Closed,Data Lead,2027-09-10,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,599,tenant_file
RAID-000599,INIT-0050,Decision,Decision: Dependency on platform team,High,High,Escalated,Architecture,2026-05-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,600,tenant_file
RAID-000600,INIT-0050,Issue,Issue: Third-party SLA risk,Critical,Medium,Closed,Delivery Lead,2026-09-24,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,601,tenant_file
RAID-000601,INIT-0050,Dependency,Dependency: Third-party SLA risk,Low,High,Escalated,Security,2027-03-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,602,tenant_file
RAID-000602,INIT-0051,Action,Action: Key vendor resource availability,High,High,In Progress,Architecture,2027-10-16,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,603,tenant_file
RAID-000603,INIT-0051,Risk,Risk: Data quality below threshold,Low,Low,In Progress,Architecture,2027-11-07,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,604,tenant_file
RAID-000604,INIT-0051,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,PMO,2027-08-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,605,tenant_file
RAID-000605,INIT-0051,Dependency,Dependency: Budget overrun risk,Medium,High,Mitigated,Data Lead,2026-03-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,606,tenant_file
RAID-000606,INIT-0051,Risk,Risk: Skill gap in delivery team,Critical,High,Closed,PMO,2027-10-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,607,tenant_file
RAID-000607,INIT-0051,Issue,Issue: Scope creep from stakeholders,Low,Low,In Progress,Data Lead,2027-11-05,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,608,tenant_file
RAID-000608,INIT-0051,Risk,Risk: Key vendor resource availability,High,High,In Progress,Business Owner,2026-08-26,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,609,tenant_file
RAID-000609,INIT-0051,Action,Action: Change-adoption resistance,Critical,Low,Mitigated,PMO,2027-03-15,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,610,tenant_file
RAID-000610,INIT-0051,Risk,Risk: Data quality below threshold,Critical,Low,Escalated,Architecture,2027-02-10,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,611,tenant_file
RAID-000611,INIT-0051,Action,Action: Key vendor resource availability,High,High,In Progress,PMO,2026-05-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,612,tenant_file
RAID-000612,INIT-0051,Dependency,Dependency: Scope creep from stakeholders,Medium,Medium,Mitigated,PMO,2026-05-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,613,tenant_file
RAID-000613,INIT-0051,Risk,Risk: Security finding to remediate,High,Low,Open,Delivery Lead,2027-04-08,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,614,tenant_file
RAID-000614,INIT-0052,Issue,Issue: Security finding to remediate,Medium,Medium,Mitigated,PMO,2027-07-03,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,615,tenant_file
RAID-000615,INIT-0052,Dependency,Dependency: Budget overrun risk,Critical,Low,Mitigated,Vendor Manager,2027-11-06,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,616,tenant_file
RAID-000616,INIT-0052,Decision,Decision: Regulatory approval pending,Medium,Low,In Progress,Vendor Manager,2026-10-13,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,617,tenant_file
RAID-000617,INIT-0052,Decision,Decision: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2027-09-29,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,618,tenant_file
RAID-000618,INIT-0052,Risk,Risk: Data quality below threshold,Critical,Low,In Progress,Business Owner,2027-06-01,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,619,tenant_file
RAID-000619,INIT-0052,Action,Action: Budget overrun risk,Low,Low,Escalated,Security,2027-10-15,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,620,tenant_file
RAID-000620,INIT-0052,Risk,Risk: Dependency on platform team,Low,Low,Escalated,Data Lead,2026-07-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,621,tenant_file
RAID-000621,INIT-0052,Issue,Issue: Skill gap in delivery team,Low,Low,Closed,Vendor Manager,2027-01-04,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,622,tenant_file
RAID-000622,INIT-0052,Action,Action: Regulatory approval pending,High,Low,Escalated,Delivery Lead,2027-04-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,623,tenant_file
RAID-000623,INIT-0052,Issue,Issue: Integration test environment delay,High,Medium,Open,Data Lead,2027-03-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,624,tenant_file
RAID-000624,INIT-0052,Issue,Issue: Third-party SLA risk,Medium,Medium,In Progress,PMO,2026-08-09,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,625,tenant_file
RAID-000625,INIT-0052,Issue,Issue: Regulatory approval pending,Low,High,Open,PMO,2027-08-17,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,626,tenant_file
RAID-000626,INIT-0052,Decision,Decision: Change-adoption resistance,Low,Low,Open,Delivery Lead,2026-08-11,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,627,tenant_file
RAID-000627,INIT-0053,Dependency,Dependency: Security finding to remediate,Low,Medium,Escalated,Security,2027-02-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,628,tenant_file
RAID-000628,INIT-0053,Issue,Issue: Change-adoption resistance,Low,Medium,Mitigated,Business Owner,2027-11-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,629,tenant_file
RAID-000629,INIT-0053,Dependency,Dependency: Data quality below threshold,High,Medium,In Progress,PMO,2027-03-24,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,630,tenant_file
RAID-000630,INIT-0053,Decision,Decision: Dependency on platform team,Critical,Low,Escalated,Business Owner,2026-10-07,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,631,tenant_file
RAID-000631,INIT-0053,Dependency,Dependency: Scope creep from stakeholders,Low,High,Mitigated,Delivery Lead,2027-01-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,632,tenant_file
RAID-000632,INIT-0053,Issue,Issue: Dependency on platform team,High,Low,Escalated,Security,2026-02-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,633,tenant_file
RAID-000633,INIT-0053,Dependency,Dependency: Key vendor resource availability,Low,High,In Progress,Business Owner,2027-07-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,634,tenant_file
RAID-000634,INIT-0053,Action,Action: Legacy interface instability,Low,High,Closed,Architecture,2026-03-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,635,tenant_file
RAID-000635,INIT-0053,Action,Action: Regulatory approval pending,Medium,Medium,Mitigated,Architecture,2026-06-15,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,636,tenant_file
RAID-000636,INIT-0053,Risk,Risk: Integration test environment delay,Critical,Low,In Progress,Architecture,2026-10-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,637,tenant_file
RAID-000637,INIT-0053,Dependency,Dependency: Legacy interface instability,Critical,Medium,Escalated,Architecture,2027-10-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,638,tenant_file
RAID-000638,INIT-0053,Dependency,Dependency: Third-party SLA risk,Low,High,Open,Data Lead,2026-06-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,639,tenant_file
RAID-000639,INIT-0053,Action,Action: Budget overrun risk,Low,Low,Mitigated,Security,2026-12-23,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,640,tenant_file
RAID-000640,INIT-0053,Dependency,Dependency: Regulatory approval pending,Critical,High,In Progress,PMO,2026-03-03,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,641,tenant_file
RAID-000641,INIT-0054,Decision,Decision: Dependency on platform team,Critical,Low,Closed,Security,2026-09-05,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,642,tenant_file
RAID-000642,INIT-0054,Dependency,Dependency: Third-party SLA risk,Low,High,In Progress,Business Owner,2027-07-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,643,tenant_file
RAID-000643,INIT-0054,Dependency,Dependency: Key vendor resource availability,High,Low,In Progress,Delivery Lead,2026-03-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,644,tenant_file
RAID-000644,INIT-0054,Dependency,Dependency: Budget overrun risk,Critical,Medium,Mitigated,Business Owner,2027-04-23,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,645,tenant_file
RAID-000645,INIT-0054,Action,Action: Regulatory approval pending,Low,High,In Progress,Vendor Manager,2026-02-05,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,646,tenant_file
RAID-000646,INIT-0054,Action,Action: Budget overrun risk,High,High,Mitigated,Data Lead,2026-11-02,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,647,tenant_file
RAID-000647,INIT-0054,Dependency,Dependency: Third-party SLA risk,Low,Low,Open,Vendor Manager,2026-02-05,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,648,tenant_file
RAID-000648,INIT-0054,Risk,Risk: Security finding to remediate,Low,High,Closed,Data Lead,2026-08-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,649,tenant_file
RAID-000649,INIT-0054,Issue,Issue: Change-adoption resistance,Medium,Low,Closed,Business Owner,2026-07-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,650,tenant_file
RAID-000650,INIT-0055,Risk,Risk: Skill gap in delivery team,Medium,High,Open,Security,2026-04-05,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,651,tenant_file
RAID-000651,INIT-0055,Issue,Issue: Budget overrun risk,High,High,In Progress,Business Owner,2026-04-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,652,tenant_file
RAID-000652,INIT-0055,Action,Action: Key vendor resource availability,Low,High,Closed,Security,2026-06-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,653,tenant_file
RAID-000653,INIT-0055,Decision,Decision: Data quality below threshold,High,Low,Open,PMO,2027-02-03,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,654,tenant_file
RAID-000654,INIT-0055,Risk,Risk: Data quality below threshold,Critical,Medium,Open,Business Owner,2026-04-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,655,tenant_file
RAID-000655,INIT-0055,Dependency,Dependency: Change-adoption resistance,Critical,Medium,Escalated,Delivery Lead,2026-03-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,656,tenant_file
RAID-000656,INIT-0055,Decision,Decision: Scope creep from stakeholders,Medium,High,Escalated,Business Owner,2026-08-06,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,657,tenant_file
RAID-000657,INIT-0055,Action,Action: Skill gap in delivery team,Medium,Low,Mitigated,Vendor Manager,2026-08-28,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,658,tenant_file
RAID-000658,INIT-0055,Decision,Decision: Key vendor resource availability,Critical,Medium,Mitigated,Business Owner,2027-07-28,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,659,tenant_file
RAID-000659,INIT-0056,Dependency,Dependency: Key vendor resource availability,Medium,Low,Open,PMO,2027-05-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,660,tenant_file
RAID-000660,INIT-0056,Issue,Issue: Change-adoption resistance,High,Medium,Open,PMO,2027-04-23,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,661,tenant_file
RAID-000661,INIT-0056,Action,Action: Change-adoption resistance,Low,Low,Escalated,Delivery Lead,2026-11-12,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,662,tenant_file
RAID-000662,INIT-0056,Decision,Decision: Key vendor resource availability,Medium,Low,Open,Security,2027-07-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,663,tenant_file
RAID-000663,INIT-0056,Action,Action: Third-party SLA risk,Critical,High,In Progress,Architecture,2027-11-18,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,664,tenant_file
RAID-000664,INIT-0056,Risk,Risk: Third-party SLA risk,High,High,Mitigated,Security,2026-05-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,665,tenant_file
RAID-000665,INIT-0056,Risk,Risk: Change-adoption resistance,Critical,Low,Escalated,Architecture,2027-02-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,666,tenant_file
RAID-000666,INIT-0056,Risk,Risk: Legacy interface instability,Low,Low,Open,PMO,2026-07-27,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,667,tenant_file
RAID-000667,INIT-0056,Decision,Decision: Data quality below threshold,High,Medium,Open,Security,2026-07-02,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,668,tenant_file
RAID-000668,INIT-0057,Dependency,Dependency: Data quality below threshold,High,Medium,Closed,PMO,2026-06-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,669,tenant_file
RAID-000669,INIT-0057,Dependency,Dependency: Legacy interface instability,High,Low,Closed,PMO,2026-01-14,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,670,tenant_file
RAID-000670,INIT-0057,Risk,Risk: Security finding to remediate,Low,Medium,Mitigated,Delivery Lead,2026-12-22,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,671,tenant_file
RAID-000671,INIT-0057,Risk,Risk: Dependency on platform team,Critical,Medium,Open,Delivery Lead,2026-03-05,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,672,tenant_file
RAID-000672,INIT-0057,Risk,Risk: Dependency on platform team,Low,High,Escalated,Business Owner,2027-05-22,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,673,tenant_file
RAID-000673,INIT-0057,Issue,Issue: Data quality below threshold,High,High,Mitigated,Data Lead,2027-04-16,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,674,tenant_file
RAID-000674,INIT-0057,Decision,Decision: Key vendor resource availability,Medium,Low,Mitigated,Delivery Lead,2026-04-26,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,675,tenant_file
RAID-000675,INIT-0057,Risk,Risk: Security finding to remediate,Medium,Low,Open,Business Owner,2026-05-15,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,676,tenant_file
RAID-000676,INIT-0057,Decision,Decision: Legacy interface instability,Low,Low,Closed,Data Lead,2027-05-28,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,677,tenant_file
RAID-000677,INIT-0057,Action,Action: Budget overrun risk,Critical,Medium,In Progress,PMO,2026-07-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,678,tenant_file
RAID-000678,INIT-0057,Risk,Risk: Third-party SLA risk,Medium,Medium,Closed,Vendor Manager,2027-08-11,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,679,tenant_file
RAID-000679,INIT-0057,Decision,Decision: Change-adoption resistance,High,Medium,In Progress,Vendor Manager,2026-02-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,680,tenant_file
RAID-000680,INIT-0058,Action,Action: Skill gap in delivery team,Low,Medium,In Progress,PMO,2026-08-23,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,681,tenant_file
RAID-000681,INIT-0058,Risk,Risk: Legacy interface instability,Critical,Low,Open,Security,2027-08-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,682,tenant_file
RAID-000682,INIT-0058,Issue,Issue: Third-party SLA risk,Medium,High,Open,Data Lead,2026-07-16,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,683,tenant_file
RAID-000683,INIT-0058,Action,Action: Data quality below threshold,Low,High,Escalated,Delivery Lead,2026-10-09,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,684,tenant_file
RAID-000684,INIT-0058,Decision,Decision: Third-party SLA risk,Critical,Medium,Mitigated,Architecture,2027-01-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,685,tenant_file
RAID-000685,INIT-0058,Issue,Issue: Data quality below threshold,High,Low,Mitigated,Architecture,2027-11-09,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,686,tenant_file
RAID-000686,INIT-0058,Issue,Issue: Budget overrun risk,Medium,High,Mitigated,PMO,2026-05-02,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,687,tenant_file
RAID-000687,INIT-0058,Risk,Risk: Security finding to remediate,Critical,High,Mitigated,Architecture,2026-02-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,688,tenant_file
RAID-000688,INIT-0058,Dependency,Dependency: Security finding to remediate,Critical,Low,Mitigated,Vendor Manager,2027-07-15,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,689,tenant_file
RAID-000689,INIT-0059,Issue,Issue: Change-adoption resistance,High,Medium,In Progress,Architecture,2027-05-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,690,tenant_file
RAID-000690,INIT-0059,Decision,Decision: Legacy interface instability,Critical,Medium,Escalated,Delivery Lead,2027-01-05,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,691,tenant_file
RAID-000691,INIT-0059,Decision,Decision: Skill gap in delivery team,Low,High,Mitigated,Vendor Manager,2027-10-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,692,tenant_file
RAID-000692,INIT-0059,Decision,Decision: Data quality below threshold,High,Low,In Progress,Business Owner,2026-07-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,693,tenant_file
RAID-000693,INIT-0059,Risk,Risk: Regulatory approval pending,High,High,In Progress,Security,2027-02-26,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,694,tenant_file
RAID-000694,INIT-0059,Decision,Decision: Key vendor resource availability,High,High,Mitigated,Business Owner,2026-12-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,695,tenant_file
RAID-000695,INIT-0059,Issue,Issue: Data quality below threshold,High,High,Open,PMO,2026-05-26,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,696,tenant_file
RAID-000696,INIT-0059,Action,Action: Security finding to remediate,Critical,High,Mitigated,Business Owner,2027-08-29,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,697,tenant_file
RAID-000697,INIT-0059,Decision,Decision: Dependency on platform team,Medium,Medium,Closed,Business Owner,2027-12-01,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,698,tenant_file
RAID-000698,INIT-0059,Dependency,Dependency: Third-party SLA risk,Medium,Low,Mitigated,Data Lead,2026-02-21,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,699,tenant_file
RAID-000699,INIT-0059,Issue,Issue: Security finding to remediate,High,Low,In Progress,Vendor Manager,2027-04-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,700,tenant_file
RAID-000700,INIT-0059,Issue,Issue: Change-adoption resistance,High,Low,Closed,Architecture,2026-06-14,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,701,tenant_file
