tenant_key,module,page,claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,projection_evidence_ids,source_fact_id,source_dimension,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-40,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-40-evidence,meridian-health-08_spend_value-08_spend_value-row-40,08_spend_value,08_it_budget_spend_value.csv,41,40,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0033,MER-SA07-INT-EVID-0033,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,41,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-41,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-41-evidence,meridian-health-08_spend_value-08_spend_value-row-41,08_spend_value,08_it_budget_spend_value.csv,42,41,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0034,MER-SA07-INT-EVID-0034,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,42,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-42,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-42-evidence,meridian-health-08_spend_value-08_spend_value-row-42,08_spend_value,08_it_budget_spend_value.csv,43,42,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0035,MER-SA07-INT-EVID-0035,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,43,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-43,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-43-evidence,meridian-health-08_spend_value-08_spend_value-row-43,08_spend_value,08_it_budget_spend_value.csv,44,43,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0036,MER-SA07-INT-EVID-0036,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,44,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-44,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-44-evidence,meridian-health-08_spend_value-08_spend_value-row-44,08_spend_value,08_it_budget_spend_value.csv,45,44,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0037,MER-SA07-INT-EVID-0037,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,45,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-45,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-45-evidence,meridian-health-08_spend_value-08_spend_value-row-45,08_spend_value,08_it_budget_spend_value.csv,46,45,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0038,MER-SA07-INT-EVID-0038,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,46,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-46,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-46-evidence,meridian-health-08_spend_value-08_spend_value-row-46,08_spend_value,08_it_budget_spend_value.csv,47,46,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0039,MER-SA07-INT-EVID-0039,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,47,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-47,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-47-evidence,meridian-health-08_spend_value-08_spend_value-row-47,08_spend_value,08_it_budget_spend_value.csv,48,47,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0040,MER-SA07-INT-EVID-0040,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,48,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-48,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-48-evidence,meridian-health-08_spend_value-08_spend_value-row-48,08_spend_value,08_it_budget_spend_value.csv,49,48,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0041,MER-SA07-INT-EVID-0041,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,49,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-49,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-49-evidence,meridian-health-08_spend_value-08_spend_value-row-49,08_spend_value,08_it_budget_spend_value.csv,50,49,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0042,MER-SA07-INT-EVID-0042,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Governed data foundation for AI / LLM automation",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,50,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-50,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-50-evidence,meridian-health-08_spend_value-08_spend_value-row-50,08_spend_value,08_it_budget_spend_value.csv,51,50,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0043,MER-SA07-INT-EVID-0043,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Call center optimization",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,51,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-51,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-51-evidence,meridian-health-08_spend_value-08_spend_value-row-51,08_spend_value,08_it_budget_spend_value.csv,52,51,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0044,MER-SA07-INT-EVID-0044,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,52,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-52,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-52-evidence,meridian-health-08_spend_value-08_spend_value-row-52,08_spend_value,08_it_budget_spend_value.csv,53,52,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0045,MER-SA07-INT-EVID-0045,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,53,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-53,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-53-evidence,meridian-health-08_spend_value-08_spend_value-row-53,08_spend_value,08_it_budget_spend_value.csv,54,53,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0046,MER-SA07-INT-EVID-0046,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,54,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-54,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-54-evidence,meridian-health-08_spend_value-08_spend_value-row-54,08_spend_value,08_it_budget_spend_value.csv,55,54,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0047,MER-SA07-INT-EVID-0047,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,55,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-55,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-55-evidence,meridian-health-08_spend_value-08_spend_value-row-55,08_spend_value,08_it_budget_spend_value.csv,56,55,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0048,MER-SA07-INT-EVID-0048,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse",narrative_value_hypothesis,,,08_it_budget_spend_value.csv,56,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-56,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-56-evidence,meridian-health-08_spend_value-08_spend_value-row-56,08_spend_value,08_it_budget_spend_value.csv,57,56,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0049,MER-SA07-INT-EVID-0049,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: End-to-end cost transparency,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,57,found,found
