tenant_key,module,page,record_type,record_id,label,source_dimension,projection_evidence_ids,projection_status,safe_to_display,claim_basis,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,active_vendor_name,active_system_name,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-52,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-52-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,53,52,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0045,MER-SA07-INT-EVID-0045,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency",narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,53,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-53,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-53-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,54,53,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0046,MER-SA07-INT-EVID-0046,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction",narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,54,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-54,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-54-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,55,54,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0047,MER-SA07-INT-EVID-0047,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting",narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,55,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-55,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-55-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,56,55,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0048,MER-SA07-INT-EVID-0048,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse",narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,56,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-56,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-56-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,57,56,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0049,MER-SA07-INT-EVID-0049,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,57,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-57,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-57-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,58,57,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0050,MER-SA07-INT-EVID-0050,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,58,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-58,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-58-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,59,58,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0051,MER-SA07-INT-EVID-0051,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,59,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-59,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-59-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,60,59,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0052,MER-SA07-INT-EVID-0052,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,60,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-60,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-60-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,61,60,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0053,MER-SA07-INT-EVID-0053,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,61,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-61,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-61-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,62,61,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0054,MER-SA07-INT-EVID-0054,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,62,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-62,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-62-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,63,62,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0055,MER-SA07-INT-EVID-0055,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,63,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-63,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-63-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,64,63,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0056,MER-SA07-INT-EVID-0056,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,64,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-64,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-64-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,65,64,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0057,MER-SA07-INT-EVID-0057,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,65,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-65,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-65-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,66,65,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0058,MER-SA07-INT-EVID-0058,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,66,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-66,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-66-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,67,66,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0059,MER-SA07-INT-EVID-0059,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,67,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-67,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-67-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,68,67,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0060,MER-SA07-INT-EVID-0060,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,68,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-68,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-68-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,69,68,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0061,MER-SA07-INT-EVID-0061,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,69,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-69,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-69-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,70,69,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0062,MER-SA07-INT-EVID-0062,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,70,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-70,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-70-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,71,70,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0063,MER-SA07-INT-EVID-0063,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,71,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-71,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-71-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,72,71,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0064,MER-SA07-INT-EVID-0064,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,72,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-72,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-72-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,73,72,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0065,MER-SA07-INT-EVID-0065,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,73,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-73,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-73-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,74,73,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0066,MER-SA07-INT-EVID-0066,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,74,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-74,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-74-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,75,74,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0067,MER-SA07-INT-EVID-0067,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,75,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-75,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-75-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,76,75,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0068,MER-SA07-INT-EVID-0068,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,76,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-76,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-76-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,77,76,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0069,MER-SA07-INT-EVID-0069,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,77,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-77,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-77-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,78,77,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0070,MER-SA07-INT-EVID-0070,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,78,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-78,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-78-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,79,78,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0071,MER-SA07-INT-EVID-0071,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,79,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-79,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-79-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,80,79,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0072,MER-SA07-INT-EVID-0072,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,80,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-80,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-80-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,81,80,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0073,MER-SA07-INT-EVID-0073,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,COO / Operations: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,81,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-81,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-81-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,82,81,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0074,MER-SA07-INT-EVID-0074,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,COO / Operations: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,82,found,found
