tenant_key,module,page,artifact_type,artifact_file,artifact_id,section,title,source_fact_id,source_dimension,source_record_id,artifact_evidence_ref_count,artifact_evidence_ref_sample,active_source_file,active_source_row,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_context_item,active_status,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:enterprise-brief,Enterprise Brief,"Meridian's V3 context is broad enough to orient executives, but still planning-grade.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0019,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0019,30,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,27,MER-SA07-INT-EVID-9019,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: AI Benefits Realization Ledger,"CFO / Finance & Value says AI Benefits Realization Ledger needs FP&A validation and usage extracts required: The CFO would not let Tower count AI spend as delivered value until the usage extract, operational KPI movement, and FP&A validation all reconcile to the same program code. Copilot, ServiceNow, Workday, and developer productivity pilots can be measured, but Member Service AI Assist remains a candidate with no approved funding.",candidate,01_business_functions.csv,27,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:enterprise-brief,Enterprise Brief,"Meridian's V3 context is broad enough to orient executives, but still planning-grade.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0020,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0020,30,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,28,MER-SA07-INT-EVID-9020,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,"Chief Experience Officer / Member Experience says Member Service Agent Assist Transformation needs Approved business case, baseline, and PHI controls required: No. Member Service AI Assist is a candidate/discovery opportunity. The funded work is the contact-center platform, knowledge foundation, data readiness, and AI governance controls. A separate Moves business case is required before AI Assist receives approved funding.",candidate,01_business_functions.csv,28,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:enterprise-brief,Enterprise Brief,"Meridian's V3 context is broad enough to orient executives, but still planning-grade.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0021,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0021,30,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,29,MER-SA07-INT-EVID-9021,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: AI Governance / Model Risk Controls,"CISO / Security says AI Governance / Model Risk Controls needs HITL, audit logging, and model-risk evidence required: PHI access logging, human-in-the-loop validation, prompt/audit trails, and model inventory ownership must be complete before service, Workday, or member-facing AI pilots scale beyond controlled pilots.",candidate,01_business_functions.csv,29,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:enterprise-brief,Enterprise Brief,"Meridian's V3 context is broad enough to orient executives, but still planning-grade.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0022,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0022,30,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,30,MER-SA07-INT-EVID-9022,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,"Contact Center / Member Service Operations says Contact Center Platform / Knowledge Modernization needs AHT, FCR, transfer, CSAT, and QA baselines required: Operations needs call reason, AHT, FCR, transfer, knowledge-search, QA, and escalation baselines before AI Assist is funded. Usage data from Genesys and the knowledge platform should prove the foundation first.",candidate,01_business_functions.csv,30,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:00_enterprise_profile:MER-V3-0001,00_enterprise_profile,MER-V3-0001,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,00_enterprise_profile.csv,2,MER-V3-EVID-0001,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Meridian Health System,Meridian Health System,active,00_enterprise_profile.csv,2,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0001,01_business_functions,MER-V3-0001,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,2,MER-V3-EVID-0002,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Enterprise Data and Analytics,Enterprise Data and Analytics,active,01_business_functions.csv,2,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0002,01_business_functions,MER-V3-0002,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,3,MER-V3-EVID-0003,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Clinical Operations,Clinical Operations,active,01_business_functions.csv,3,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0003,01_business_functions,MER-V3-0003,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,4,MER-V3-EVID-0004,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Health Plan Operations,Health Plan Operations,active,01_business_functions.csv,4,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0004,01_business_functions,MER-V3-0004,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,5,MER-V3-EVID-0005,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Quality and Provider Performance,Quality and Provider Performance,active,01_business_functions.csv,5,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0005,01_business_functions,MER-V3-0005,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,6,MER-V3-EVID-0006,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Finance and Actuarial,Finance and Actuarial,candidate,01_business_functions.csv,6,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0006,01_business_functions,MER-V3-0006,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,7,MER-V3-EVID-0007,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Contact Center and Member Experience,Contact Center and Member Experience,active,01_business_functions.csv,7,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-V3-0007,01_business_functions,MER-V3-0007,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,8,MER-V3-EVID-0008,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Technology Platform and Security,Technology Platform and Security,active,01_business_functions.csv,8,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0001,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0001,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,9,MER-SA07-INT-EVID-0001,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,"CEO / Enterprise Strategy says Unified clinical + claims lakehouse is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,9,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0002,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0002,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,10,MER-SA07-INT-EVID-0002,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but operating model is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,10,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0003,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0003,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,11,MER-SA07-INT-EVID-0003,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,"CEO / Enterprise Strategy says Call center optimization is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,11,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0004,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0004,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,12,MER-SA07-INT-EVID-0004,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,"CEO / Enterprise Strategy says Provider quality and performance is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,12,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:context-strength,Context Strength,"The strongest context is the governed enterprise, technology, finance, and interview spine.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0005,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0005,120,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,13,MER-SA07-INT-EVID-0005,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but data is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,13,found,found
