tenant_key,edge_key,from_node_key,to_node_key,relationship_type,evidence_id,confidence,active_candidate_status,graph_boundary
skyharbor-air,SHA-EDGE-00143,SHA-NODE-00143,SHA-NODE-00180,owned_by,SHA-EVID-00719,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00144,SHA-NODE-00144,SHA-NODE-00181,funded_by,SHA-EVID-00720,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00145,SHA-NODE-00145,SHA-NODE-00182,blocked_by,SHA-EVID-00721,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00146,SHA-NODE-00146,SHA-NODE-00183,governed_by,SHA-EVID-00722,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00147,SHA-NODE-00147,SHA-NODE-00184,supports,SHA-EVID-00723,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00148,SHA-NODE-00148,SHA-NODE-00185,depends_on,SHA-EVID-00724,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00149,SHA-NODE-00149,SHA-NODE-00186,feeds,SHA-EVID-00725,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00150,SHA-NODE-00150,SHA-NODE-00187,owned_by,SHA-EVID-00726,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00151,SHA-NODE-00151,SHA-NODE-00188,funded_by,SHA-EVID-00727,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00152,SHA-NODE-00152,SHA-NODE-00189,blocked_by,SHA-EVID-00728,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00153,SHA-NODE-00153,SHA-NODE-00190,governed_by,SHA-EVID-00729,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00154,SHA-NODE-00154,SHA-NODE-00191,supports,SHA-EVID-00730,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00155,SHA-NODE-00155,SHA-NODE-00192,depends_on,SHA-EVID-00731,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00156,SHA-NODE-00156,SHA-NODE-00193,feeds,SHA-EVID-00732,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00157,SHA-NODE-00157,SHA-NODE-00194,owned_by,SHA-EVID-00733,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00158,SHA-NODE-00158,SHA-NODE-00195,funded_by,SHA-EVID-00734,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00159,SHA-NODE-00159,SHA-NODE-00196,blocked_by,SHA-EVID-00735,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00160,SHA-NODE-00160,SHA-NODE-00197,governed_by,SHA-EVID-00736,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00161,SHA-NODE-00161,SHA-NODE-00198,supports,SHA-EVID-00737,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00162,SHA-NODE-00162,SHA-NODE-00199,depends_on,SHA-EVID-00738,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00163,SHA-NODE-00163,SHA-NODE-00200,feeds,SHA-EVID-00739,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00164,SHA-NODE-00164,SHA-NODE-00201,owned_by,SHA-EVID-00740,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00165,SHA-NODE-00165,SHA-NODE-00202,funded_by,SHA-EVID-00741,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00166,SHA-NODE-00166,SHA-NODE-00203,blocked_by,SHA-EVID-00742,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00167,SHA-NODE-00167,SHA-NODE-00204,governed_by,SHA-EVID-00743,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00168,SHA-NODE-00168,SHA-NODE-00205,supports,SHA-EVID-00744,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00169,SHA-NODE-00169,SHA-NODE-00206,depends_on,SHA-EVID-00745,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00170,SHA-NODE-00170,SHA-NODE-00207,feeds,SHA-EVID-00746,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00171,SHA-NODE-00171,SHA-NODE-00208,owned_by,SHA-EVID-00747,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00172,SHA-NODE-00172,SHA-NODE-00209,funded_by,SHA-EVID-00748,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00173,SHA-NODE-00173,SHA-NODE-00210,blocked_by,SHA-EVID-00749,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00174,SHA-NODE-00174,SHA-NODE-00211,governed_by,SHA-EVID-00750,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00175,SHA-NODE-00175,SHA-NODE-00212,supports,SHA-EVID-00751,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00176,SHA-NODE-00176,SHA-NODE-00213,depends_on,SHA-EVID-00752,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00177,SHA-NODE-00177,SHA-NODE-00214,feeds,SHA-EVID-00753,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00178,SHA-NODE-00178,SHA-NODE-00215,owned_by,SHA-EVID-00754,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00179,SHA-NODE-00179,SHA-NODE-00216,funded_by,SHA-EVID-00755,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00180,SHA-NODE-00180,SHA-NODE-00217,blocked_by,SHA-EVID-00756,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00181,SHA-NODE-00181,SHA-NODE-00218,governed_by,SHA-EVID-00757,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00182,SHA-NODE-00182,SHA-NODE-00219,supports,SHA-EVID-00758,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00183,SHA-NODE-00183,SHA-NODE-00220,depends_on,SHA-EVID-00759,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00184,SHA-NODE-00184,SHA-NODE-00221,feeds,SHA-EVID-00760,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00185,SHA-NODE-00185,SHA-NODE-00222,owned_by,SHA-EVID-00761,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00186,SHA-NODE-00186,SHA-NODE-00223,funded_by,SHA-EVID-00762,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00187,SHA-NODE-00187,SHA-NODE-00224,blocked_by,SHA-EVID-00763,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00188,SHA-NODE-00188,SHA-NODE-00225,governed_by,SHA-EVID-00764,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00189,SHA-NODE-00189,SHA-NODE-00226,supports,SHA-EVID-00765,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00190,SHA-NODE-00190,SHA-NODE-00227,depends_on,SHA-EVID-00766,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00191,SHA-NODE-00191,SHA-NODE-00228,feeds,SHA-EVID-00767,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00192,SHA-NODE-00192,SHA-NODE-00229,owned_by,SHA-EVID-00768,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00193,SHA-NODE-00193,SHA-NODE-00230,funded_by,SHA-EVID-00769,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00194,SHA-NODE-00194,SHA-NODE-00231,blocked_by,SHA-EVID-00770,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00195,SHA-NODE-00195,SHA-NODE-00232,governed_by,SHA-EVID-00771,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00196,SHA-NODE-00196,SHA-NODE-00233,supports,SHA-EVID-00772,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00197,SHA-NODE-00197,SHA-NODE-00234,depends_on,SHA-EVID-00773,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00198,SHA-NODE-00198,SHA-NODE-00235,feeds,SHA-EVID-00774,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00199,SHA-NODE-00199,SHA-NODE-00236,owned_by,SHA-EVID-00775,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00200,SHA-NODE-00200,SHA-NODE-00237,funded_by,SHA-EVID-00776,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00201,SHA-NODE-00201,SHA-NODE-00238,blocked_by,SHA-EVID-00777,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00202,SHA-NODE-00202,SHA-NODE-00239,governed_by,SHA-EVID-00778,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00203,SHA-NODE-00203,SHA-NODE-00240,supports,SHA-EVID-00779,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00204,SHA-NODE-00204,SHA-NODE-00241,depends_on,SHA-EVID-00780,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00205,SHA-NODE-00205,SHA-NODE-00242,feeds,SHA-EVID-00781,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00206,SHA-NODE-00206,SHA-NODE-00243,owned_by,SHA-EVID-00782,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00207,SHA-NODE-00207,SHA-NODE-00244,funded_by,SHA-EVID-00783,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00208,SHA-NODE-00208,SHA-NODE-00245,blocked_by,SHA-EVID-00784,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00209,SHA-NODE-00209,SHA-NODE-00246,governed_by,SHA-EVID-00785,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00210,SHA-NODE-00210,SHA-NODE-00247,supports,SHA-EVID-00786,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00211,SHA-NODE-00211,SHA-NODE-00248,depends_on,SHA-EVID-00787,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00212,SHA-NODE-00212,SHA-NODE-00249,feeds,SHA-EVID-00788,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00213,SHA-NODE-00213,SHA-NODE-00250,owned_by,SHA-EVID-00789,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00214,SHA-NODE-00214,SHA-NODE-00251,funded_by,SHA-EVID-00790,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00215,SHA-NODE-00215,SHA-NODE-00252,blocked_by,SHA-EVID-00791,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00216,SHA-NODE-00216,SHA-NODE-00253,governed_by,SHA-EVID-00792,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00217,SHA-NODE-00217,SHA-NODE-00254,supports,SHA-EVID-00793,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00218,SHA-NODE-00218,SHA-NODE-00255,depends_on,SHA-EVID-00794,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00219,SHA-NODE-00219,SHA-NODE-00256,feeds,SHA-EVID-00795,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00220,SHA-NODE-00220,SHA-NODE-00257,owned_by,SHA-EVID-00796,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00221,SHA-NODE-00221,SHA-NODE-00258,funded_by,SHA-EVID-00797,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
