Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
RAID-000831,INIT-0071,Action,Action: Key vendor resource availability,Critical,Low,Escalated,Vendor Manager,2027-05-06,Mitigation: rebaseline.
RAID-000832,INIT-0071,Decision,Decision: Change-adoption resistance,High,Medium,Mitigated,Security,2027-03-29,Mitigation: escalate.
RAID-000833,INIT-0071,Decision,Decision: Skill gap in delivery team,Critical,Medium,Mitigated,Delivery Lead,2026-10-14,Mitigation: add controls.
RAID-000834,INIT-0071,Decision,Decision: Regulatory approval pending,Medium,Medium,Open,PMO,2027-06-24,Mitigation: add controls.
RAID-000835,INIT-0071,Decision,Decision: Dependency on platform team,Critical,Low,Mitigated,Data Lead,2026-03-15,Mitigation: risk-accept.
RAID-000836,INIT-0071,Decision,Decision: Key vendor resource availability,Critical,Low,Escalated,Vendor Manager,2026-09-05,Mitigation: add resource.
RAID-000837,INIT-0071,Dependency,Dependency: Legacy interface instability,Medium,Low,Closed,Delivery Lead,2026-07-21,Mitigation: add resource.
RAID-000838,INIT-0071,Risk,Risk: Integration test environment delay,Medium,Medium,In Progress,Business Owner,2027-09-02,Mitigation: remediate.
RAID-000839,INIT-0071,Dependency,Dependency: Security finding to remediate,High,High,Closed,Vendor Manager,2026-07-25,Mitigation: escalate.
RAID-000840,INIT-0072,Issue,Issue: Dependency on platform team,Medium,Medium,Mitigated,Architecture,2026-11-14,Mitigation: rebaseline.
RAID-000841,INIT-0072,Issue,Issue: Dependency on platform team,Medium,High,Closed,Business Owner,2027-10-16,Mitigation: risk-accept.
RAID-000842,INIT-0072,Decision,Decision: Skill gap in delivery team,Low,High,In Progress,Vendor Manager,2027-07-03,Mitigation: escalate.
RAID-000843,INIT-0072,Decision,Decision: Dependency on platform team,Medium,Medium,Open,Data Lead,2026-03-22,Mitigation: remediate.
RAID-000844,INIT-0072,Issue,Issue: Dependency on platform team,Low,Medium,Mitigated,Data Lead,2026-11-13,Mitigation: add resource.
RAID-000845,INIT-0072,Decision,Decision: Regulatory approval pending,Medium,High,Open,Business Owner,2026-10-15,Mitigation: remediate.
RAID-000846,INIT-0072,Risk,Risk: Data quality below threshold,Low,Medium,Closed,Security,2026-09-01,Mitigation: remediate.
RAID-000847,INIT-0072,Risk,Risk: Integration test environment delay,High,Low,Mitigated,Security,2027-10-10,Mitigation: escalate.
RAID-000848,INIT-0072,Dependency,Dependency: Security finding to remediate,Critical,High,In Progress,PMO,2026-12-23,Mitigation: add resource.
RAID-000849,INIT-0072,Decision,Decision: Third-party SLA risk,High,High,Open,Vendor Manager,2027-08-05,Mitigation: add controls.
RAID-000850,INIT-0072,Dependency,Dependency: Data quality below threshold,Medium,Low,Open,Vendor Manager,2026-09-27,Mitigation: escalate.
RAID-000851,INIT-0072,Dependency,Dependency: Security finding to remediate,Medium,High,Mitigated,Delivery Lead,2026-11-02,Mitigation: rebaseline.
RAID-000852,INIT-0072,Risk,Risk: Security finding to remediate,Low,Low,Mitigated,Security,2026-09-06,Mitigation: remediate.
RAID-000853,INIT-0072,Risk,Risk: Budget overrun risk,Low,Medium,Mitigated,PMO,2027-12-13,Mitigation: remediate.
RAID-000854,INIT-0073,Dependency,Dependency: Regulatory approval pending,Low,Low,Open,Business Owner,2026-07-06,Mitigation: add resource.
RAID-000855,INIT-0073,Action,Action: Skill gap in delivery team,High,Medium,Open,Vendor Manager,2027-08-23,Mitigation: escalate.
RAID-000856,INIT-0073,Action,Action: Skill gap in delivery team,Medium,Medium,Open,Data Lead,2027-05-02,Mitigation: risk-accept.
RAID-000857,INIT-0073,Dependency,Dependency: Change-adoption resistance,Low,Low,Escalated,Data Lead,2026-11-09,Mitigation: escalate.
RAID-000858,INIT-0073,Dependency,Dependency: Scope creep from stakeholders,High,Low,Mitigated,Vendor Manager,2027-12-23,Mitigation: add controls.
RAID-000859,INIT-0073,Risk,Risk: Skill gap in delivery team,Critical,High,Mitigated,Vendor Manager,2027-08-17,Mitigation: rebaseline.
RAID-000860,INIT-0073,Issue,Issue: Regulatory approval pending,Low,Low,Mitigated,Vendor Manager,2026-09-26,Mitigation: add controls.
RAID-000861,INIT-0073,Issue,Issue: Dependency on platform team,Critical,High,Mitigated,Delivery Lead,2026-03-16,Mitigation: add resource.
RAID-000862,INIT-0073,Decision,Decision: Third-party SLA risk,Medium,Medium,Closed,Vendor Manager,2027-12-24,Mitigation: add controls.
RAID-000863,INIT-0073,Risk,Risk: Key vendor resource availability,Low,High,In Progress,Vendor Manager,2027-08-26,Mitigation: add resource.
RAID-000864,INIT-0074,Decision,Decision: Change-adoption resistance,Low,Low,Escalated,Data Lead,2027-09-28,Mitigation: risk-accept.
RAID-000865,INIT-0074,Dependency,Dependency: Scope creep from stakeholders,High,Medium,Mitigated,Data Lead,2027-12-06,Mitigation: rebaseline.
RAID-000866,INIT-0074,Decision,Decision: Budget overrun risk,Critical,Low,Escalated,Data Lead,2026-10-14,Mitigation: risk-accept.
RAID-000867,INIT-0074,Dependency,Dependency: Skill gap in delivery team,Medium,Low,In Progress,Architecture,2026-01-16,Mitigation: risk-accept.
RAID-000868,INIT-0074,Decision,Decision: Dependency on platform team,Low,High,Mitigated,Delivery Lead,2026-11-13,Mitigation: add controls.
RAID-000869,INIT-0074,Issue,Issue: Skill gap in delivery team,Medium,Low,Closed,PMO,2026-10-16,Mitigation: rebaseline.
RAID-000870,INIT-0074,Decision,Decision: Security finding to remediate,Critical,High,Mitigated,Data Lead,2026-10-22,Mitigation: risk-accept.
RAID-000871,INIT-0074,Risk,Risk: Budget overrun risk,Low,High,Escalated,Vendor Manager,2026-02-04,Mitigation: risk-accept.
RAID-000872,INIT-0074,Action,Action: Dependency on platform team,Critical,High,Open,Vendor Manager,2026-12-03,Mitigation: rebaseline.
RAID-000873,INIT-0074,Risk,Risk: Scope creep from stakeholders,Critical,High,Mitigated,Architecture,2027-05-18,Mitigation: remediate.
RAID-000874,INIT-0075,Issue,Issue: Dependency on platform team,Critical,Low,Open,Data Lead,2027-06-12,Mitigation: escalate.
RAID-000875,INIT-0075,Dependency,Dependency: Data quality below threshold,High,High,Mitigated,Business Owner,2027-06-15,Mitigation: escalate.
RAID-000876,INIT-0075,Issue,Issue: Key vendor resource availability,Critical,High,Escalated,Business Owner,2026-11-15,Mitigation: escalate.
RAID-000877,INIT-0075,Action,Action: Key vendor resource availability,Low,Medium,Mitigated,Architecture,2027-01-19,Mitigation: escalate.
RAID-000878,INIT-0075,Decision,Decision: Skill gap in delivery team,Critical,High,In Progress,Architecture,2026-11-03,Mitigation: escalate.
RAID-000879,INIT-0075,Issue,Issue: Skill gap in delivery team,High,High,Escalated,Architecture,2027-12-22,Mitigation: add controls.
RAID-000880,INIT-0075,Risk,Risk: Scope creep from stakeholders,Medium,Low,In Progress,Architecture,2027-04-08,Mitigation: remediate.
RAID-000881,INIT-0075,Dependency,Dependency: Regulatory approval pending,Critical,Medium,In Progress,Vendor Manager,2026-12-24,Mitigation: add controls.
RAID-000882,INIT-0075,Risk,Risk: Data quality below threshold,Low,High,Open,Delivery Lead,2027-06-01,Mitigation: remediate.
RAID-000883,INIT-0075,Risk,Risk: Integration test environment delay,Low,High,Mitigated,Security,2026-05-07,Mitigation: add controls.
RAID-000884,INIT-0075,Action,Action: Integration test environment delay,Critical,Low,Escalated,Security,2026-02-23,Mitigation: risk-accept.
RAID-000885,INIT-0075,Action,Action: Dependency on platform team,Medium,High,Escalated,Security,2027-02-08,Mitigation: remediate.
RAID-000886,INIT-0075,Issue,Issue: Dependency on platform team,Low,Medium,Closed,Delivery Lead,2027-02-13,Mitigation: rebaseline.
RAID-000887,INIT-0075,Action,Action: Integration test environment delay,High,Medium,Mitigated,Vendor Manager,2026-06-29,Mitigation: escalate.
RAID-000888,INIT-0075,Decision,Decision: Security finding to remediate,Low,High,Open,Vendor Manager,2027-09-25,Mitigation: escalate.
RAID-000889,INIT-0075,Risk,Risk: Budget overrun risk,Critical,High,Mitigated,Delivery Lead,2027-07-04,Mitigation: risk-accept.
RAID-000890,INIT-0076,Issue,Issue: Key vendor resource availability,Medium,Low,Closed,Vendor Manager,2026-12-05,Mitigation: remediate.
RAID-000891,INIT-0076,Decision,Decision: Integration test environment delay,Medium,Medium,Mitigated,Security,2026-05-05,Mitigation: rebaseline.
RAID-000892,INIT-0076,Issue,Issue: Security finding to remediate,Medium,Medium,Open,PMO,2026-04-14,Mitigation: remediate.
RAID-000893,INIT-0076,Issue,Issue: Integration test environment delay,High,High,Closed,Data Lead,2026-07-28,Mitigation: rebaseline.
RAID-000894,INIT-0076,Risk,Risk: Dependency on platform team,High,Medium,In Progress,Business Owner,2027-06-12,Mitigation: risk-accept.
RAID-000895,INIT-0076,Issue,Issue: Security finding to remediate,Medium,High,Closed,Vendor Manager,2026-05-06,Mitigation: escalate.
RAID-000896,INIT-0076,Action,Action: Scope creep from stakeholders,Medium,Medium,In Progress,Business Owner,2026-05-19,Mitigation: rebaseline.
RAID-000897,INIT-0076,Decision,Decision: Data quality below threshold,High,High,In Progress,Architecture,2027-12-28,Mitigation: escalate.
RAID-000898,INIT-0076,Dependency,Dependency: Legacy interface instability,Critical,Medium,Escalated,Delivery Lead,2027-04-30,Mitigation: rebaseline.
RAID-000899,INIT-0077,Risk,Risk: Budget overrun risk,Critical,High,Closed,Data Lead,2027-05-14,Mitigation: rebaseline.
RAID-000900,INIT-0077,Risk,Risk: Budget overrun risk,High,Medium,In Progress,Business Owner,2027-07-13,Mitigation: rebaseline.
