person_key,team_id,role_family,employment_type,level,location
MR-ROLE-1279,TEAM-MR-WORKFORCE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1280,TEAM-MR-WORKFORCE,analyst,fte,L1,Sacramento
MR-ROLE-1281,TEAM-MR-WORKFORCE,engineer,fte,L2,Roseville
MR-ROLE-1282,TEAM-MR-WORKFORCE,app_specialist,fte,L3,Oakland
MR-ROLE-1283,TEAM-MR-WORKFORCE,security_engineer,fte,L4,Remote CA
MR-ROLE-1284,TEAM-MR-WORKFORCE,data_engineer,fte,director,Hybrid
MR-ROLE-1285,TEAM-MR-WORKFORCE,service_desk,fte,L1,Sacramento
MR-ROLE-1286,TEAM-MR-WORKFORCE,product_manager,fte,L2,Roseville
MR-ROLE-1287,TEAM-MR-WORKFORCE,clinical_informaticist,contractor,L3,Oakland
MR-ROLE-1288,TEAM-MR-WORKFORCE,analyst,fte,L4,Remote CA
MR-ROLE-1289,TEAM-MR-WORKFORCE,engineer,fte,director,Hybrid
MR-ROLE-1290,TEAM-MR-WORKFORCE,app_specialist,fte,L1,Sacramento
MR-ROLE-1291,TEAM-MR-WORKFORCE,security_engineer,fte,L2,Roseville
MR-ROLE-1292,TEAM-MR-WORKFORCE,data_engineer,fte,L3,Oakland
MR-ROLE-1293,TEAM-MR-WORKFORCE,service_desk,fte,L4,Remote CA
MR-ROLE-1294,TEAM-MR-WORKFORCE,product_manager,fte,director,Hybrid
MR-ROLE-1295,TEAM-MR-WORKFORCE,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1296,TEAM-MR-WORKFORCE,analyst,contractor,L2,Roseville
MR-ROLE-1297,TEAM-MR-WORKFORCE,engineer,fte,L3,Oakland
MR-ROLE-1298,TEAM-MR-WORKFORCE,app_specialist,fte,L4,Remote CA
MR-ROLE-1299,TEAM-MR-WORKFORCE,security_engineer,fte,director,Hybrid
MR-ROLE-1300,TEAM-MR-WORKFORCE,data_engineer,fte,L1,Sacramento
MR-ROLE-1301,TEAM-MR-WORKFORCE,service_desk,fte,L2,Roseville
MR-ROLE-1302,TEAM-MR-WORKFORCE,product_manager,fte,L3,Oakland
MR-ROLE-1303,TEAM-MR-WORKFORCE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1304,TEAM-MR-WORKFORCE,analyst,fte,director,Hybrid
MR-ROLE-1305,TEAM-MR-WORKFORCE,engineer,contractor,L1,Sacramento
MR-ROLE-1306,TEAM-MR-IMAGING,app_specialist,fte,L2,Roseville
MR-ROLE-1307,TEAM-MR-IMAGING,security_engineer,fte,L3,Oakland
MR-ROLE-1308,TEAM-MR-IMAGING,data_engineer,fte,L4,Remote CA
MR-ROLE-1309,TEAM-MR-IMAGING,service_desk,fte,director,Hybrid
MR-ROLE-1310,TEAM-MR-IMAGING,product_manager,fte,L1,Sacramento
MR-ROLE-1311,TEAM-MR-IMAGING,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1312,TEAM-MR-IMAGING,analyst,fte,L3,Oakland
MR-ROLE-1313,TEAM-MR-IMAGING,engineer,fte,L4,Remote CA
MR-ROLE-1314,TEAM-MR-IMAGING,app_specialist,contractor,director,Hybrid
MR-ROLE-1315,TEAM-MR-IMAGING,security_engineer,fte,L1,Sacramento
MR-ROLE-1316,TEAM-MR-IMAGING,data_engineer,fte,L2,Roseville
MR-ROLE-1317,TEAM-MR-IMAGING,service_desk,fte,L3,Oakland
MR-ROLE-1318,TEAM-MR-IMAGING,product_manager,fte,L4,Remote CA
MR-ROLE-1319,TEAM-MR-IMAGING,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1320,TEAM-MR-IMAGING,analyst,fte,L1,Sacramento
MR-ROLE-1321,TEAM-MR-IMAGING,engineer,fte,L2,Roseville
MR-ROLE-1322,TEAM-MR-IMAGING,app_specialist,fte,L3,Oakland
MR-ROLE-1323,TEAM-MR-IMAGING,security_engineer,contractor,L4,Remote CA
MR-ROLE-1324,TEAM-MR-IMAGING,data_engineer,fte,director,Hybrid
MR-ROLE-1325,TEAM-MR-IMAGING,service_desk,fte,L1,Sacramento
MR-ROLE-1326,TEAM-MR-IMAGING,product_manager,fte,L2,Roseville
MR-ROLE-1327,TEAM-MR-IMAGING,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1328,TEAM-MR-IMAGING,analyst,fte,L4,Remote CA
MR-ROLE-1329,TEAM-MR-IMAGING,engineer,fte,director,Hybrid
MR-ROLE-1330,TEAM-MR-IMAGING,app_specialist,fte,L1,Sacramento
MR-ROLE-1331,TEAM-MR-IMAGING,security_engineer,fte,L2,Roseville
MR-ROLE-1332,TEAM-MR-IMAGING,data_engineer,contractor,L3,Oakland
MR-ROLE-1333,TEAM-MR-IMAGING,service_desk,fte,L4,Remote CA
MR-ROLE-1334,TEAM-MR-IMAGING,product_manager,fte,director,Hybrid
MR-ROLE-1335,TEAM-MR-IMAGING,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1336,TEAM-MR-IMAGING,analyst,fte,L2,Roseville
MR-ROLE-1337,TEAM-MR-IMAGING,engineer,fte,L3,Oakland
MR-ROLE-1338,TEAM-MR-IMAGING,app_specialist,fte,L4,Remote CA
MR-ROLE-1339,TEAM-MR-IMAGING,security_engineer,fte,director,Hybrid
MR-ROLE-1340,TEAM-MR-IMAGING,data_engineer,fte,L1,Sacramento
MR-ROLE-1341,TEAM-MR-IMAGING,service_desk,contractor,L2,Roseville
MR-ROLE-1342,TEAM-MR-IMAGING,product_manager,fte,L3,Oakland
MR-ROLE-1343,TEAM-MR-IMAGING,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1344,TEAM-MR-IMAGING,analyst,fte,director,Hybrid
MR-ROLE-1345,TEAM-MR-IMAGING,engineer,fte,L1,Sacramento
MR-ROLE-1346,TEAM-MR-IMAGING,app_specialist,fte,L2,Roseville
MR-ROLE-1347,TEAM-MR-IMAGING,security_engineer,fte,L3,Oakland
MR-ROLE-1348,TEAM-MR-IMAGING,data_engineer,fte,L4,Remote CA
MR-ROLE-1349,TEAM-MR-IMAGING,service_desk,fte,director,Hybrid
MR-ROLE-1350,TEAM-MR-IMAGING,product_manager,contractor,L1,Sacramento
MR-ROLE-1351,TEAM-MR-IMAGING,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1352,TEAM-MR-IMAGING,analyst,fte,L3,Oakland
MR-ROLE-1353,TEAM-MR-IMAGING,engineer,fte,L4,Remote CA
MR-ROLE-1354,TEAM-MR-IMAGING,app_specialist,fte,director,Hybrid
MR-ROLE-1355,TEAM-MR-IMAGING,security_engineer,fte,L1,Sacramento
MR-ROLE-1356,TEAM-MR-IMAGING,data_engineer,fte,L2,Roseville
MR-ROLE-1357,TEAM-MR-IMAGING,service_desk,fte,L3,Oakland
MR-ROLE-1358,TEAM-MR-IMAGING,product_manager,fte,L4,Remote CA
MR-ROLE-1359,TEAM-MR-IMAGING,clinical_informaticist,contractor,director,Hybrid
MR-ROLE-1360,TEAM-MR-IMAGING,analyst,fte,L1,Sacramento
MR-ROLE-1361,TEAM-MR-PMO,engineer,fte,L2,Roseville
MR-ROLE-1362,TEAM-MR-PMO,app_specialist,fte,L3,Oakland
MR-ROLE-1363,TEAM-MR-PMO,security_engineer,fte,L4,Remote CA
MR-ROLE-1364,TEAM-MR-PMO,data_engineer,fte,director,Hybrid
MR-ROLE-1365,TEAM-MR-PMO,service_desk,fte,L1,Sacramento
MR-ROLE-1366,TEAM-MR-PMO,product_manager,fte,L2,Roseville
MR-ROLE-1367,TEAM-MR-PMO,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1368,TEAM-MR-PMO,analyst,contractor,L4,Remote CA
MR-ROLE-1369,TEAM-MR-PMO,engineer,fte,director,Hybrid
MR-ROLE-1370,TEAM-MR-PMO,app_specialist,fte,L1,Sacramento
MR-ROLE-1371,TEAM-MR-PMO,security_engineer,fte,L2,Roseville
MR-ROLE-1372,TEAM-MR-PMO,data_engineer,fte,L3,Oakland
MR-ROLE-1373,TEAM-MR-PMO,service_desk,fte,L4,Remote CA
MR-ROLE-1374,TEAM-MR-PMO,product_manager,fte,director,Hybrid
MR-ROLE-1375,TEAM-MR-PMO,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1376,TEAM-MR-PMO,analyst,fte,L2,Roseville
MR-ROLE-1377,TEAM-MR-PMO,engineer,contractor,L3,Oakland
MR-ROLE-1378,TEAM-MR-PMO,app_specialist,fte,L4,Remote CA
MR-ROLE-1379,TEAM-MR-PMO,security_engineer,fte,director,Hybrid
MR-ROLE-1380,TEAM-MR-PMO,data_engineer,fte,L1,Sacramento
MR-ROLE-1381,TEAM-MR-PMO,service_desk,fte,L2,Roseville
MR-ROLE-1382,TEAM-MR-PMO,product_manager,fte,L3,Oakland
MR-ROLE-1383,TEAM-MR-PMO,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1384,TEAM-MR-PMO,analyst,fte,director,Hybrid
MR-ROLE-1385,TEAM-MR-PMO,engineer,fte,L1,Sacramento
MR-ROLE-1386,TEAM-MR-PMO,app_specialist,contractor,L2,Roseville
MR-ROLE-1387,TEAM-MR-PMO,security_engineer,fte,L3,Oakland
MR-ROLE-1388,TEAM-MR-PMO,data_engineer,fte,L4,Remote CA
MR-ROLE-1389,TEAM-MR-PMO,service_desk,fte,director,Hybrid
MR-ROLE-1390,TEAM-MR-PMO,product_manager,fte,L1,Sacramento
MR-ROLE-1391,TEAM-MR-PMO,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1392,TEAM-MR-PMO,analyst,fte,L3,Oakland
MR-ROLE-1393,TEAM-MR-PMO,engineer,fte,L4,Remote CA
MR-ROLE-1394,TEAM-MR-PMO,app_specialist,fte,director,Hybrid
MR-ROLE-1395,TEAM-MR-PMO,security_engineer,contractor,L1,Sacramento
MR-ROLE-1396,TEAM-MR-PMO,data_engineer,fte,L2,Roseville
MR-ROLE-1397,TEAM-MR-PMO,service_desk,fte,L3,Oakland
MR-ROLE-1398,TEAM-MR-PMO,product_manager,fte,L4,Remote CA
MR-ROLE-1399,TEAM-MR-PMO,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1400,TEAM-MR-PMO,analyst,fte,L1,Sacramento
MR-ROLE-1401,TEAM-MR-PMO,engineer,fte,L2,Roseville
MR-ROLE-1402,TEAM-MR-PMO,app_specialist,fte,L3,Oakland
MR-ROLE-1403,TEAM-MR-PMO,security_engineer,fte,L4,Remote CA
MR-ROLE-1404,TEAM-MR-PMO,data_engineer,contractor,director,Hybrid
MR-ROLE-1405,TEAM-MR-PMO,service_desk,fte,L1,Sacramento
MR-ROLE-1406,TEAM-MR-PMO,product_manager,fte,L2,Roseville
MR-ROLE-1407,TEAM-MR-PMO,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1408,TEAM-MR-PMO,analyst,fte,L4,Remote CA
MR-ROLE-1409,TEAM-MR-PMO,engineer,fte,director,Hybrid
MR-ROLE-1410,TEAM-MR-PMO,app_specialist,fte,L1,Sacramento
MR-ROLE-1411,TEAM-MR-PMO,security_engineer,fte,L2,Roseville
MR-ROLE-1412,TEAM-MR-PMO,data_engineer,fte,L3,Oakland
MR-ROLE-1413,TEAM-MR-PMO,service_desk,contractor,L4,Remote CA
MR-ROLE-1414,TEAM-MR-PMO,product_manager,fte,director,Hybrid
MR-ROLE-1415,TEAM-MR-PMO,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1416,TEAM-MR-PMO,analyst,fte,L2,Roseville
MR-ROLE-1417,TEAM-MR-PMO,engineer,fte,L3,Oakland
MR-ROLE-1418,TEAM-MR-PMO,app_specialist,fte,L4,Remote CA
MR-ROLE-1419,TEAM-MR-PMO,security_engineer,fte,director,Hybrid
MR-ROLE-1420,TEAM-MR-PMO,data_engineer,fte,L1,Sacramento
MR-ROLE-1421,TEAM-MR-PMO,service_desk,fte,L2,Roseville
MR-ROLE-1422,TEAM-MR-PMO,product_manager,contractor,L3,Oakland
MR-ROLE-1423,TEAM-MR-PMO,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1424,TEAM-MR-PMO,analyst,fte,director,Hybrid
MR-ROLE-1425,TEAM-MR-PMO,engineer,fte,L1,Sacramento
MR-ROLE-1426,TEAM-MR-PMO,app_specialist,fte,L2,Roseville
MR-ROLE-1427,TEAM-MR-PMO,security_engineer,fte,L3,Oakland
MR-ROLE-1428,TEAM-MR-PMO,data_engineer,fte,L4,Remote CA
MR-ROLE-1429,TEAM-MR-PMO,service_desk,fte,director,Hybrid
MR-ROLE-1430,TEAM-MR-PMO,product_manager,fte,L1,Sacramento
MR-ROLE-1431,TEAM-MR-SERVICE,clinical_informaticist,contractor,L2,Roseville
MR-ROLE-1432,TEAM-MR-SERVICE,analyst,fte,L3,Oakland
MR-ROLE-1433,TEAM-MR-SERVICE,engineer,fte,L4,Remote CA
MR-ROLE-1434,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1435,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1436,TEAM-MR-SERVICE,data_engineer,fte,L2,Roseville
MR-ROLE-1437,TEAM-MR-SERVICE,service_desk,fte,L3,Oakland
MR-ROLE-1438,TEAM-MR-SERVICE,product_manager,fte,L4,Remote CA
MR-ROLE-1439,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1440,TEAM-MR-SERVICE,analyst,contractor,L1,Sacramento
MR-ROLE-1441,TEAM-MR-SERVICE,engineer,fte,L2,Roseville
MR-ROLE-1442,TEAM-MR-SERVICE,app_specialist,fte,L3,Oakland
MR-ROLE-1443,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1444,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1445,TEAM-MR-SERVICE,service_desk,fte,L1,Sacramento
MR-ROLE-1446,TEAM-MR-SERVICE,product_manager,fte,L2,Roseville
MR-ROLE-1447,TEAM-MR-SERVICE,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1448,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1449,TEAM-MR-SERVICE,engineer,contractor,director,Hybrid
MR-ROLE-1450,TEAM-MR-SERVICE,app_specialist,fte,L1,Sacramento
MR-ROLE-1451,TEAM-MR-SERVICE,security_engineer,fte,L2,Roseville
MR-ROLE-1452,TEAM-MR-SERVICE,data_engineer,fte,L3,Oakland
MR-ROLE-1453,TEAM-MR-SERVICE,service_desk,fte,L4,Remote CA
MR-ROLE-1454,TEAM-MR-SERVICE,product_manager,fte,director,Hybrid
MR-ROLE-1455,TEAM-MR-SERVICE,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1456,TEAM-MR-SERVICE,analyst,fte,L2,Roseville
MR-ROLE-1457,TEAM-MR-SERVICE,engineer,fte,L3,Oakland
MR-ROLE-1458,TEAM-MR-SERVICE,app_specialist,contractor,L4,Remote CA
MR-ROLE-1459,TEAM-MR-SERVICE,security_engineer,fte,director,Hybrid
MR-ROLE-1460,TEAM-MR-SERVICE,data_engineer,fte,L1,Sacramento
MR-ROLE-1461,TEAM-MR-SERVICE,service_desk,fte,L2,Roseville
MR-ROLE-1462,TEAM-MR-SERVICE,product_manager,fte,L3,Oakland
MR-ROLE-1463,TEAM-MR-SERVICE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1464,TEAM-MR-SERVICE,analyst,fte,director,Hybrid
MR-ROLE-1465,TEAM-MR-SERVICE,engineer,fte,L1,Sacramento
MR-ROLE-1466,TEAM-MR-SERVICE,app_specialist,fte,L2,Roseville
MR-ROLE-1467,TEAM-MR-SERVICE,security_engineer,contractor,L3,Oakland
MR-ROLE-1468,TEAM-MR-SERVICE,data_engineer,fte,L4,Remote CA
MR-ROLE-1469,TEAM-MR-SERVICE,service_desk,fte,director,Hybrid
MR-ROLE-1470,TEAM-MR-SERVICE,product_manager,fte,L1,Sacramento
MR-ROLE-1471,TEAM-MR-SERVICE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1472,TEAM-MR-SERVICE,analyst,fte,L3,Oakland
MR-ROLE-1473,TEAM-MR-SERVICE,engineer,fte,L4,Remote CA
MR-ROLE-1474,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1475,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1476,TEAM-MR-SERVICE,data_engineer,contractor,L2,Roseville
MR-ROLE-1477,TEAM-MR-SERVICE,service_desk,fte,L3,Oakland
MR-ROLE-1478,TEAM-MR-SERVICE,product_manager,fte,L4,Remote CA
MR-ROLE-1479,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1480,TEAM-MR-SERVICE,analyst,fte,L1,Sacramento
MR-ROLE-1481,TEAM-MR-SERVICE,engineer,fte,L2,Roseville
MR-ROLE-1482,TEAM-MR-SERVICE,app_specialist,fte,L3,Oakland
MR-ROLE-1483,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1484,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1485,TEAM-MR-SERVICE,service_desk,contractor,L1,Sacramento
MR-ROLE-1486,TEAM-MR-SERVICE,product_manager,fte,L2,Roseville
MR-ROLE-1487,TEAM-MR-SERVICE,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1488,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1489,TEAM-MR-SERVICE,engineer,fte,director,Hybrid
MR-ROLE-1490,TEAM-MR-SERVICE,app_specialist,fte,L1,Sacramento
MR-ROLE-1491,TEAM-MR-SERVICE,security_engineer,fte,L2,Roseville
MR-ROLE-1492,TEAM-MR-SERVICE,data_engineer,fte,L3,Oakland
MR-ROLE-1493,TEAM-MR-SERVICE,service_desk,fte,L4,Remote CA
MR-ROLE-1494,TEAM-MR-SERVICE,product_manager,contractor,director,Hybrid
MR-ROLE-1495,TEAM-MR-SERVICE,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1496,TEAM-MR-SERVICE,analyst,fte,L2,Roseville
MR-ROLE-1497,TEAM-MR-SERVICE,engineer,fte,L3,Oakland
MR-ROLE-1498,TEAM-MR-SERVICE,app_specialist,fte,L4,Remote CA
MR-ROLE-1499,TEAM-MR-SERVICE,security_engineer,fte,director,Hybrid
MR-ROLE-1500,TEAM-MR-SERVICE,data_engineer,fte,L1,Sacramento
MR-ROLE-1501,TEAM-MR-SERVICE,service_desk,fte,L2,Roseville
MR-ROLE-1502,TEAM-MR-SERVICE,product_manager,fte,L3,Oakland
MR-ROLE-1503,TEAM-MR-SERVICE,clinical_informaticist,contractor,L4,Remote CA
MR-ROLE-1504,TEAM-MR-SERVICE,analyst,fte,director,Hybrid
MR-ROLE-1505,TEAM-MR-SERVICE,engineer,fte,L1,Sacramento
MR-ROLE-1506,TEAM-MR-SERVICE,app_specialist,fte,L2,Roseville
MR-ROLE-1507,TEAM-MR-SERVICE,security_engineer,fte,L3,Oakland
MR-ROLE-1508,TEAM-MR-SERVICE,data_engineer,fte,L4,Remote CA
MR-ROLE-1509,TEAM-MR-SERVICE,service_desk,fte,director,Hybrid
MR-ROLE-1510,TEAM-MR-SERVICE,product_manager,fte,L1,Sacramento
MR-ROLE-1511,TEAM-MR-SERVICE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1512,TEAM-MR-SERVICE,analyst,contractor,L3,Oakland
MR-ROLE-1513,TEAM-MR-SERVICE,engineer,fte,L4,Remote CA
MR-ROLE-1514,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1515,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1516,TEAM-MR-SERVICE,data_engineer,fte,L2,Roseville
MR-ROLE-1517,TEAM-MR-SERVICE,service_desk,fte,L3,Oakland
MR-ROLE-1518,TEAM-MR-SERVICE,product_manager,fte,L4,Remote CA
MR-ROLE-1519,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1520,TEAM-MR-SERVICE,analyst,fte,L1,Sacramento
MR-ROLE-1521,TEAM-MR-SERVICE,engineer,contractor,L2,Roseville
MR-ROLE-1522,TEAM-MR-SERVICE,app_specialist,fte,L3,Oakland
MR-ROLE-1523,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1524,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1525,TEAM-MR-SERVICE,service_desk,fte,L1,Sacramento
MR-ROLE-1526,TEAM-MR-SERVICE,product_manager,fte,L2,Roseville
MR-ROLE-1527,TEAM-MR-SERVICE,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1528,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1529,TEAM-MR-SERVICE,engineer,fte,director,Hybrid
MR-ROLE-1530,TEAM-MR-SERVICE,app_specialist,contractor,L1,Sacramento
MR-ROLE-1531,TEAM-MR-SERVICE,security_engineer,fte,L2,Roseville
MR-ROLE-1532,TEAM-MR-SERVICE,data_engineer,fte,L3,Oakland
MR-ROLE-1533,TEAM-MR-SERVICE,service_desk,fte,L4,Remote CA
MR-ROLE-1534,TEAM-MR-SERVICE,product_manager,fte,director,Hybrid
MR-ROLE-1535,TEAM-MR-SERVICE,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1536,TEAM-MR-SERVICE,analyst,fte,L2,Roseville
MR-ROLE-1537,TEAM-MR-SERVICE,engineer,fte,L3,Oakland
MR-ROLE-1538,TEAM-MR-SERVICE,app_specialist,fte,L4,Remote CA
MR-ROLE-1539,TEAM-MR-SERVICE,security_engineer,contractor,director,Hybrid
MR-ROLE-1540,TEAM-MR-SERVICE,data_engineer,fte,L1,Sacramento
MR-ROLE-1541,TEAM-MR-SERVICE,service_desk,fte,L2,Roseville
MR-ROLE-1542,TEAM-MR-SERVICE,product_manager,fte,L3,Oakland
MR-ROLE-1543,TEAM-MR-SERVICE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1544,TEAM-MR-SERVICE,analyst,fte,director,Hybrid
MR-ROLE-1545,TEAM-MR-SERVICE,engineer,fte,L1,Sacramento
MR-ROLE-1546,TEAM-MR-SERVICE,app_specialist,fte,L2,Roseville
MR-ROLE-1547,TEAM-MR-SERVICE,security_engineer,fte,L3,Oakland
MR-ROLE-1548,TEAM-MR-SERVICE,data_engineer,contractor,L4,Remote CA
MR-ROLE-1549,TEAM-MR-SERVICE,service_desk,fte,director,Hybrid
MR-ROLE-1550,TEAM-MR-SERVICE,product_manager,fte,L1,Sacramento
MR-ROLE-1551,TEAM-MR-SERVICE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1552,TEAM-MR-SERVICE,analyst,fte,L3,Oakland
MR-ROLE-1553,TEAM-MR-SERVICE,engineer,fte,L4,Remote CA
MR-ROLE-1554,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1555,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1556,TEAM-MR-SERVICE,data_engineer,fte,L2,Roseville
MR-ROLE-1557,TEAM-MR-SERVICE,service_desk,contractor,L3,Oakland
MR-ROLE-1558,TEAM-MR-SERVICE,product_manager,fte,L4,Remote CA
MR-ROLE-1559,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1560,TEAM-MR-SERVICE,analyst,fte,L1,Sacramento
MR-ROLE-1561,TEAM-MR-SERVICE,engineer,fte,L2,Roseville
MR-ROLE-1562,TEAM-MR-SERVICE,app_specialist,fte,L3,Oakland
MR-ROLE-1563,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1564,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1565,TEAM-MR-SERVICE,service_desk,fte,L1,Sacramento
MR-ROLE-1566,TEAM-MR-SERVICE,product_manager,contractor,L2,Roseville
MR-ROLE-1567,TEAM-MR-SERVICE,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1568,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1569,TEAM-MR-SERVICE,engineer,fte,director,Hybrid
MR-ROLE-1570,TEAM-MR-SERVICE,app_specialist,fte,L1,Sacramento
MR-ROLE-1571,TEAM-MR-SERVICE,security_engineer,fte,L2,Roseville
MR-ROLE-1572,TEAM-MR-SERVICE,data_engineer,fte,L3,Oakland
MR-ROLE-1573,TEAM-MR-SERVICE,service_desk,fte,L4,Remote CA
MR-ROLE-1574,TEAM-MR-SERVICE,product_manager,fte,director,Hybrid
MR-ROLE-1575,TEAM-MR-SERVICE,clinical_informaticist,contractor,L1,Sacramento
MR-ROLE-1576,TEAM-MR-SERVICE,analyst,fte,L2,Roseville
MR-ROLE-1577,TEAM-MR-SERVICE,engineer,fte,L3,Oakland
MR-ROLE-1578,TEAM-MR-SERVICE,app_specialist,fte,L4,Remote CA
MR-ROLE-1579,TEAM-MR-SERVICE,security_engineer,fte,director,Hybrid
MR-ROLE-1580,TEAM-MR-SERVICE,data_engineer,fte,L1,Sacramento
MR-ROLE-1581,TEAM-MR-SERVICE,service_desk,fte,L2,Roseville
MR-ROLE-1582,TEAM-MR-SERVICE,product_manager,fte,L3,Oakland
MR-ROLE-1583,TEAM-MR-SERVICE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1584,TEAM-MR-SERVICE,analyst,contractor,director,Hybrid
MR-ROLE-1585,TEAM-MR-SERVICE,engineer,fte,L1,Sacramento
MR-ROLE-1586,TEAM-MR-SERVICE,app_specialist,fte,L2,Roseville
MR-ROLE-1587,TEAM-MR-SERVICE,security_engineer,fte,L3,Oakland
MR-ROLE-1588,TEAM-MR-SERVICE,data_engineer,fte,L4,Remote CA
MR-ROLE-1589,TEAM-MR-SERVICE,service_desk,fte,director,Hybrid
MR-ROLE-1590,TEAM-MR-SERVICE,product_manager,fte,L1,Sacramento
MR-ROLE-1591,TEAM-MR-SERVICE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1592,TEAM-MR-SERVICE,analyst,fte,L3,Oakland
MR-ROLE-1593,TEAM-MR-SERVICE,engineer,contractor,L4,Remote CA
MR-ROLE-1594,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1595,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1596,TEAM-MR-SERVICE,data_engineer,fte,L2,Roseville
MR-ROLE-1597,TEAM-MR-SERVICE,service_desk,fte,L3,Oakland
MR-ROLE-1598,TEAM-MR-SERVICE,product_manager,fte,L4,Remote CA
MR-ROLE-1599,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1600,TEAM-MR-SERVICE,analyst,fte,L1,Sacramento
MR-ROLE-1601,TEAM-MR-SERVICE,engineer,fte,L2,Roseville
MR-ROLE-1602,TEAM-MR-SERVICE,app_specialist,contractor,L3,Oakland
MR-ROLE-1603,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1604,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1605,TEAM-MR-SERVICE,service_desk,fte,L1,Sacramento
MR-ROLE-1606,TEAM-MR-SERVICE,product_manager,fte,L2,Roseville
MR-ROLE-1607,TEAM-MR-SERVICE,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1608,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1609,TEAM-MR-SERVICE,engineer,fte,director,Hybrid
MR-ROLE-1610,TEAM-MR-SERVICE,app_specialist,fte,L1,Sacramento
MR-ROLE-1611,TEAM-MR-SERVICE,security_engineer,contractor,L2,Roseville
