tenantKey,tenant,sourceRowNumber,systemName,systemCategory,systemType,criticality,businessFunction,deploymentModel,hostingLocation,lifecycleState,sourceFile,originalSourceFile,canonicalLayer,logicalObject,loadedStatus
apex-retail,Apex Retail,82,ServiceNow ITSM regional/service component 7,itsm,,high,itsm,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,83,Databricks Retail Lakehouse regional/service component 7,data_platform,,critical,data_platform,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,84,Snowflake Marketing Data Cloud regional/service component 7,analytics,,high,analytics,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,85,Kronos Workforce Central regional/service component 7,workforce,,critical,workforce,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,86,Oracle Retail Merchandising regional/service component 8,merchandising,,critical,merchandising,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,87,Manhattan Active WMS regional/service component 8,warehouse,,critical,warehouse,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,88,IBM Sterling OMS regional/service component 8,order_management,,critical,order_management,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,89,Toshiba POS regional/service component 8,pos,,critical,pos,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,90,Salesforce Commerce Cloud regional/service component 8,ecommerce,,critical,ecommerce,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,91,Adobe Experience Cloud regional/service component 8,personalization,,high,personalization,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,92,Blue Yonder Demand Planning regional/service component 8,forecasting,,critical,forecasting,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,93,SAP S/4 Finance regional/service component 8,erp_finance,,critical,erp_finance,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,94,ServiceNow ITSM regional/service component 8,itsm,,high,itsm,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,95,Databricks Retail Lakehouse regional/service component 8,data_platform,,critical,data_platform,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,96,Snowflake Marketing Data Cloud regional/service component 8,analytics,,high,analytics,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,97,Kronos Workforce Central regional/service component 8,workforce,,critical,workforce,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,98,Oracle Retail Merchandising regional/service component 9,merchandising,,critical,merchandising,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,99,Manhattan Active WMS regional/service component 9,warehouse,,critical,warehouse,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,100,IBM Sterling OMS regional/service component 9,order_management,,critical,order_management,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,101,Toshiba POS regional/service component 9,pos,,critical,pos,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,102,Salesforce Commerce Cloud regional/service component 9,ecommerce,,critical,ecommerce,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,103,Adobe Experience Cloud regional/service component 9,personalization,,high,personalization,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,104,Blue Yonder Demand Planning regional/service component 9,forecasting,,critical,forecasting,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,105,SAP S/4 Finance regional/service component 9,erp_finance,,critical,erp_finance,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,106,ServiceNow ITSM regional/service component 9,itsm,,high,itsm,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,107,Databricks Retail Lakehouse regional/service component 9,data_platform,,critical,data_platform,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,108,Snowflake Marketing Data Cloud regional/service component 9,analytics,,high,analytics,,,contain,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,109,Kronos Workforce Central regional/service component 9,workforce,,critical,workforce,,,replace_candidate,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,110,Oracle Retail Merchandising regional/service component 10,merchandising,,critical,merchandising,,,invest,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,111,Manhattan Active WMS regional/service component 10,warehouse,,critical,warehouse,,,optimize,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,112,AWS,"Commerce, lakehouse, order services",,critical,"Commerce, lakehouse, order services",,,production,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,113,Azure,"M365, identity, analytics apps",,critical,"M365, identity, analytics apps",,,production,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,114,Equinix,POS and legacy retail services,,critical,POS and legacy retail services,,,production,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
apex-retail,Apex Retail,115,Flexential,DR and supply chain workloads,,high,DR and supply chain workloads,,,dr,datasets/tenant-inputs/active/apex-retail/current/04_applications_systems.csv,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
