control_id,control_name,business_function,control_status,source_id
CTRL-HCDN-0312,data lineage certification,Oncology,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-0313,vendor BAA review,Cardiology,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-0314,resilience test,Data and Analytics,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-0315,incident review,Clinical Analytics,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-0316,financial approval,Actuarial,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-0317,privacy review,Departmental Reporting,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-0318,model-risk review,AI Transformation,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-0319,PHI access review,Technology,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-0320,measure attestation,Security,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-0321,CMS submission control,Procurement,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-0322,change control,HR,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-0323,data lineage certification,Supply Chain,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-0324,vendor BAA review,Privacy,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-0325,resilience test,Compliance,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-0326,incident review,Provider Network,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-0327,financial approval,Value-Based Care,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-0328,privacy review,Clinical Operations,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-0329,model-risk review,Revenue Cycle,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-0330,PHI access review,Patient Access,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-0331,measure attestation,Interoperability,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-0332,CMS submission control,Population Health,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-0333,change control,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-0334,data lineage certification,Medicare Advantage,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-0335,vendor BAA review,Claims Operations,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-0336,resilience test,Utilization Management,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-0337,incident review,Member Services,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-0338,financial approval,Quality and Stars,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-0339,privacy review,Risk Adjustment,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-0340,model-risk review,Care Management,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-0341,PHI access review,Finance,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-0342,measure attestation,Coding,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-0343,CMS submission control,Payer Contracting,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-0344,change control,Digital Front Door,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-0345,data lineage certification,Contact Center,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-0346,vendor BAA review,Ambulatory Care,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-0347,resilience test,Emergency Department,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-0348,incident review,Inpatient,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-0349,financial approval,Surgery,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-0350,privacy review,Imaging,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-0351,model-risk review,Lab,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-0352,PHI access review,Pharmacy,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-0353,measure attestation,Oncology,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-0354,CMS submission control,Cardiology,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-0355,change control,Data and Analytics,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-0356,data lineage certification,Clinical Analytics,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-0357,vendor BAA review,Actuarial,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-0358,resilience test,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-0359,incident review,AI Transformation,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-0360,financial approval,Technology,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-0361,privacy review,Security,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-0362,model-risk review,Procurement,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-0363,PHI access review,HR,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-0364,measure attestation,Supply Chain,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-0365,CMS submission control,Privacy,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-0366,change control,Compliance,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-0367,data lineage certification,Provider Network,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-0368,vendor BAA review,Value-Based Care,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-0369,resilience test,Clinical Operations,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-0370,incident review,Revenue Cycle,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-0371,financial approval,Patient Access,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-0372,privacy review,Interoperability,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-0373,model-risk review,Population Health,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-0374,PHI access review,Health Plan Operations,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-0375,measure attestation,Medicare Advantage,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-0376,CMS submission control,Claims Operations,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-0377,change control,Utilization Management,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-0378,data lineage certification,Member Services,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-0379,vendor BAA review,Quality and Stars,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-0380,resilience test,Risk Adjustment,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-0381,incident review,Care Management,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-0382,financial approval,Finance,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-0383,privacy review,Coding,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-0384,model-risk review,Payer Contracting,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-0385,PHI access review,Digital Front Door,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-0386,measure attestation,Contact Center,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-0387,CMS submission control,Ambulatory Care,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-0388,change control,Emergency Department,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-0389,data lineage certification,Inpatient,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-0390,vendor BAA review,Surgery,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-0391,resilience test,Imaging,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-0392,incident review,Lab,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-0393,financial approval,Pharmacy,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-0394,privacy review,Oncology,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-0395,model-risk review,Cardiology,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-0396,PHI access review,Data and Analytics,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-0397,measure attestation,Clinical Analytics,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-0398,CMS submission control,Actuarial,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-0399,change control,Departmental Reporting,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-0400,data lineage certification,AI Transformation,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-0401,vendor BAA review,Technology,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-0402,resilience test,Security,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-0403,incident review,Procurement,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-0404,financial approval,HR,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-0405,privacy review,Supply Chain,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-0406,model-risk review,Privacy,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-0407,PHI access review,Compliance,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-0408,measure attestation,Provider Network,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-0409,CMS submission control,Value-Based Care,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-0410,change control,Clinical Operations,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-0411,data lineage certification,Revenue Cycle,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-0412,vendor BAA review,Patient Access,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-0413,resilience test,Interoperability,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-0414,incident review,Population Health,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-0415,financial approval,Health Plan Operations,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-0416,privacy review,Medicare Advantage,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-0417,model-risk review,Claims Operations,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-0418,PHI access review,Utilization Management,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-0419,measure attestation,Member Services,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-0420,CMS submission control,Quality and Stars,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-0421,change control,Risk Adjustment,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-0422,data lineage certification,Care Management,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-0423,vendor BAA review,Finance,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-0424,resilience test,Coding,candidate,SRC-HCDN-CTRL-105
CTRL-HCDN-0425,incident review,Payer Contracting,designed,SRC-HCDN-CTRL-106
CTRL-HCDN-0426,financial approval,Digital Front Door,operating,SRC-HCDN-CTRL-107
CTRL-HCDN-0427,privacy review,Contact Center,gap,SRC-HCDN-CTRL-108
CTRL-HCDN-0428,model-risk review,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-109
CTRL-HCDN-0429,PHI access review,Emergency Department,candidate,SRC-HCDN-CTRL-110
CTRL-HCDN-0430,measure attestation,Inpatient,designed,SRC-HCDN-CTRL-111
CTRL-HCDN-0431,CMS submission control,Surgery,operating,SRC-HCDN-CTRL-112
CTRL-HCDN-0432,change control,Imaging,gap,SRC-HCDN-CTRL-113
CTRL-HCDN-0433,data lineage certification,Lab,needs evidence,SRC-HCDN-CTRL-114
CTRL-HCDN-0434,vendor BAA review,Pharmacy,candidate,SRC-HCDN-CTRL-115
CTRL-HCDN-0435,resilience test,Oncology,designed,SRC-HCDN-CTRL-116
CTRL-HCDN-0436,incident review,Cardiology,operating,SRC-HCDN-CTRL-117
CTRL-HCDN-0437,financial approval,Data and Analytics,gap,SRC-HCDN-CTRL-118
CTRL-HCDN-0438,privacy review,Clinical Analytics,needs evidence,SRC-HCDN-CTRL-119
CTRL-HCDN-0439,model-risk review,Actuarial,candidate,SRC-HCDN-CTRL-120
CTRL-HCDN-0440,PHI access review,Departmental Reporting,designed,SRC-HCDN-CTRL-121
CTRL-HCDN-0441,measure attestation,AI Transformation,operating,SRC-HCDN-CTRL-122
CTRL-HCDN-0442,CMS submission control,Technology,gap,SRC-HCDN-CTRL-123
CTRL-HCDN-0443,change control,Security,needs evidence,SRC-HCDN-CTRL-124
CTRL-HCDN-0444,data lineage certification,Procurement,candidate,SRC-HCDN-CTRL-125
CTRL-HCDN-0445,vendor BAA review,HR,designed,SRC-HCDN-CTRL-126
CTRL-HCDN-0446,resilience test,Supply Chain,operating,SRC-HCDN-CTRL-127
CTRL-HCDN-0447,incident review,Privacy,gap,SRC-HCDN-CTRL-128
CTRL-HCDN-0448,financial approval,Compliance,needs evidence,SRC-HCDN-CTRL-129
CTRL-HCDN-0449,privacy review,Provider Network,candidate,SRC-HCDN-CTRL-130
CTRL-HCDN-0450,model-risk review,Value-Based Care,designed,SRC-HCDN-CTRL-131
CTRL-HCDN-0451,PHI access review,Clinical Operations,operating,SRC-HCDN-CTRL-132
CTRL-HCDN-0452,measure attestation,Revenue Cycle,gap,SRC-HCDN-CTRL-133
CTRL-HCDN-0453,CMS submission control,Patient Access,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-0454,change control,Interoperability,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-0455,data lineage certification,Population Health,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-0456,vendor BAA review,Health Plan Operations,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-0457,resilience test,Medicare Advantage,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-0458,incident review,Claims Operations,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-0459,financial approval,Utilization Management,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-0460,privacy review,Member Services,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-0461,model-risk review,Quality and Stars,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-0462,PHI access review,Risk Adjustment,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-0463,measure attestation,Care Management,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-0464,CMS submission control,Finance,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-0465,change control,Coding,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-0466,data lineage certification,Payer Contracting,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-0467,vendor BAA review,Digital Front Door,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-0468,resilience test,Contact Center,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-0469,incident review,Ambulatory Care,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-0470,financial approval,Emergency Department,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-0471,privacy review,Inpatient,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-0472,model-risk review,Surgery,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-0473,PHI access review,Imaging,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-0474,measure attestation,Lab,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-0475,CMS submission control,Pharmacy,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-0476,change control,Oncology,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-0477,data lineage certification,Cardiology,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-0478,vendor BAA review,Data and Analytics,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-0479,resilience test,Clinical Analytics,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-0480,incident review,Actuarial,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-0481,financial approval,Departmental Reporting,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-0482,privacy review,AI Transformation,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-0483,model-risk review,Technology,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-0484,PHI access review,Security,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-0485,measure attestation,Procurement,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-0486,CMS submission control,HR,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-0487,change control,Supply Chain,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-0488,data lineage certification,Privacy,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-0489,vendor BAA review,Compliance,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-0490,resilience test,Provider Network,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-0491,incident review,Value-Based Care,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-0492,financial approval,Clinical Operations,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-0493,privacy review,Revenue Cycle,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-0494,model-risk review,Patient Access,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-0495,PHI access review,Interoperability,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-0496,measure attestation,Population Health,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-0497,CMS submission control,Health Plan Operations,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-0498,change control,Medicare Advantage,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-0499,data lineage certification,Claims Operations,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-0500,vendor BAA review,Utilization Management,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-0501,resilience test,Member Services,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-0502,incident review,Quality and Stars,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-0503,financial approval,Risk Adjustment,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-0504,privacy review,Care Management,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-0505,model-risk review,Finance,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-0506,PHI access review,Coding,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-0507,measure attestation,Payer Contracting,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-0508,CMS submission control,Digital Front Door,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-0509,change control,Contact Center,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-0510,data lineage certification,Ambulatory Care,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-0511,vendor BAA review,Emergency Department,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-0512,resilience test,Inpatient,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-0513,incident review,Surgery,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-0514,financial approval,Imaging,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-0515,privacy review,Lab,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-0516,model-risk review,Pharmacy,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-0517,PHI access review,Oncology,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-0518,measure attestation,Cardiology,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-0519,CMS submission control,Data and Analytics,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-0520,change control,Clinical Analytics,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-0521,data lineage certification,Actuarial,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-0522,vendor BAA review,Departmental Reporting,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-0523,resilience test,AI Transformation,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-0524,incident review,Technology,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-0525,financial approval,Security,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-0526,privacy review,Procurement,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-0527,model-risk review,HR,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-0528,PHI access review,Supply Chain,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-0529,measure attestation,Privacy,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-0530,CMS submission control,Compliance,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-0531,change control,Provider Network,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-0532,data lineage certification,Value-Based Care,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-0533,vendor BAA review,Clinical Operations,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-0534,resilience test,Revenue Cycle,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-0535,incident review,Patient Access,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-0536,financial approval,Interoperability,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-0537,privacy review,Population Health,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-0538,model-risk review,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-0539,PHI access review,Medicare Advantage,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-0540,measure attestation,Claims Operations,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-0541,CMS submission control,Utilization Management,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-0542,change control,Member Services,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-0543,data lineage certification,Quality and Stars,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-0544,vendor BAA review,Risk Adjustment,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-0545,resilience test,Care Management,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-0546,incident review,Finance,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-0547,financial approval,Coding,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-0548,privacy review,Payer Contracting,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-0549,model-risk review,Digital Front Door,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-0550,PHI access review,Contact Center,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-0551,measure attestation,Ambulatory Care,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-0552,CMS submission control,Emergency Department,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-0553,change control,Inpatient,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-0554,data lineage certification,Surgery,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-0555,vendor BAA review,Imaging,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-0556,resilience test,Lab,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-0557,incident review,Pharmacy,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-0558,financial approval,Oncology,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-0559,privacy review,Cardiology,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-0560,model-risk review,Data and Analytics,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-0561,PHI access review,Clinical Analytics,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-0562,measure attestation,Actuarial,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-0563,CMS submission control,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-0564,change control,AI Transformation,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-0565,data lineage certification,Technology,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-0566,vendor BAA review,Security,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-0567,resilience test,Procurement,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-0568,incident review,HR,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-0569,financial approval,Supply Chain,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-0570,privacy review,Privacy,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-0571,model-risk review,Compliance,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-0572,PHI access review,Provider Network,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-0573,measure attestation,Value-Based Care,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-0574,CMS submission control,Clinical Operations,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-0575,change control,Revenue Cycle,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-0576,data lineage certification,Patient Access,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-0577,vendor BAA review,Interoperability,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-0578,resilience test,Population Health,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-0579,incident review,Health Plan Operations,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-0580,financial approval,Medicare Advantage,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-0581,privacy review,Claims Operations,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-0582,model-risk review,Utilization Management,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-0583,PHI access review,Member Services,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-0584,measure attestation,Quality and Stars,candidate,SRC-HCDN-CTRL-105
CTRL-HCDN-0585,CMS submission control,Risk Adjustment,designed,SRC-HCDN-CTRL-106
CTRL-HCDN-0586,change control,Care Management,operating,SRC-HCDN-CTRL-107
CTRL-HCDN-0587,data lineage certification,Finance,gap,SRC-HCDN-CTRL-108
CTRL-HCDN-0588,vendor BAA review,Coding,needs evidence,SRC-HCDN-CTRL-109
CTRL-HCDN-0589,resilience test,Payer Contracting,candidate,SRC-HCDN-CTRL-110
CTRL-HCDN-0590,incident review,Digital Front Door,designed,SRC-HCDN-CTRL-111
CTRL-HCDN-0591,financial approval,Contact Center,operating,SRC-HCDN-CTRL-112
CTRL-HCDN-0592,privacy review,Ambulatory Care,gap,SRC-HCDN-CTRL-113
CTRL-HCDN-0593,model-risk review,Emergency Department,needs evidence,SRC-HCDN-CTRL-114
CTRL-HCDN-0594,PHI access review,Inpatient,candidate,SRC-HCDN-CTRL-115
CTRL-HCDN-0595,measure attestation,Surgery,designed,SRC-HCDN-CTRL-116
