tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-39,Payments data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0038,Model risk inventory & evidence store,Chief Risk Officer,Payments Hub,Payments Hub -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-40,Advisor productivity data product,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0039,Wealth advisory analytics dataset,Head of Wealth Management,Wealth CRM,Wealth CRM -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,60,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-41,Risk management data product,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0040,Marketing & engagement dataset,Head of Consumer Banking,Risk Analytics,Risk Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-42,Credit workflow data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0041,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Loan Origination,Loan Origination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-43,Liquidity management data product,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0042,Transaction monitoring feature store,BSA/AML Officer,Treasury,Treasury -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-44,Client servicing data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0043,Fraud real-time feature store,Chief Risk Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,64,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-45,Payments data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0044,Credit risk modeling dataset,Chief Risk Officer,Payments Hub,Payments Hub -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,59,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-46,Advisor productivity data product,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0045,Regulatory finance mart,Chief Financial Officer,Wealth CRM,Wealth CRM -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,67,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-47,Risk management data product,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0046,Contact center interaction corpus,Head of Customer Experience,Risk Analytics,Risk Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-48,Credit workflow data product,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,48,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0047,Payments operations event store,Chief Operating Officer,Loan Origination,Loan Origination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-49,Liquidity management data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,49,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0048,Model risk inventory & evidence store,Chief Risk Officer,Treasury,Treasury -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-50,Client servicing data product,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,50,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0049,Wealth advisory analytics dataset,Head of Wealth Management,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,60,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-51,Payments data product,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,51,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0050,Marketing & engagement dataset,Head of Consumer Banking,Payments Hub,Payments Hub -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-52,Advisor productivity data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,52,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0051,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Wealth CRM,Wealth CRM -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-53,Risk management data product,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,53,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0052,Transaction monitoring feature store,BSA/AML Officer,Risk Analytics,Risk Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-54,Credit workflow data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,54,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0053,Fraud real-time feature store,Chief Risk Officer,Loan Origination,Loan Origination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,64,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-55,Liquidity management data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,55,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0054,Credit risk modeling dataset,Chief Risk Officer,Treasury,Treasury -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,59,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-56,Client servicing data product,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,56,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0055,Regulatory finance mart,Chief Financial Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,67,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-57,Payments data product,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,57,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0056,Contact center interaction corpus,Head of Customer Experience,Payments Hub,Payments Hub -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Steward assigned
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-58,Advisor productivity data product,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,58,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0057,Payments operations event store,Chief Operating Officer,Wealth CRM,Wealth CRM -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Needs lineage review
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-59,Risk management data product,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,59,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0058,Model risk inventory & evidence store,Chief Risk Officer,Risk Analytics,Risk Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-60,Credit workflow data product,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,60,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-DATA-0059,Wealth advisory analytics dataset,Head of Wealth Management,Loan Origination,Loan Origination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,60,Steward assigned
