tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat,generated_fields,generation_basis
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0099,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Provider quality and performance is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0099,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0100,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says End-to-end cost transparency is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0100,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0101,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Payment integrity and leakage reduction is promising, but data is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0101,candidate,medium,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0102,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Automated close and reporting is promising, but modernization is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0102,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0103,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Unified clinical + claims lakehouse is promising, but AI readiness is not decision-grade until Epic Caboodle evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0103,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0104,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Governed data foundation for AI / LLM automation is promising, but risk is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0104,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0105,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Call center optimization is promising, but metrics is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0105,candidate,medium,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0106,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Provider quality and performance is promising, but value is not decision-grade until Provider contract repository evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0106,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0107,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says End-to-end cost transparency is promising, but sourcing is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0107,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Health Plan Operations,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0108,MER-HS,Health Plan Operations / Claims & Eligibility interview evidence,"Health Plan Operations / Claims & Eligibility says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0108,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Health Plan Operations,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Contact Center,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0109,MER-HS,Contact Center / Member Service Operations interview evidence,"Contact Center / Member Service Operations says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0109,candidate,medium,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Contact Center,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Contact Center,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0110,MER-HS,Contact Center / Member Service Operations interview evidence,"Contact Center / Member Service Operations says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0110,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Contact Center,,,,,,,,,,,,,,,,,,,,,,
