application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,legacy_platform_category,legacy_vendor,source_file,source_row,value_source
APP-00134,Maintenance-Amadeus-Manager-0134,Mainframe,,Mainframe,,Mainframe,,Medium,10830000,,124,internal,EOL Approaching,,Data Platform,Amadeus,family-2-technology-estate/F05_applications-systems.csv,135,tenant_file
APP-00135,Parts-Databricks-Platform-0135,Cloud,,Cloud,,Private Cloud,,Critical,19660000,,106,pci_pii_confidential,Current,,COTS,Databricks,family-2-technology-estate/F05_applications-systems.csv,136,tenant_file
APP-00136,Crew-Jeppesen-Manager-0136,Network,,Network,,AWS,,High,7700000,,59,internal,N-1,,Data Platform,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,137,tenant_file
APP-00137,Disruption-Salesforce-Engine-0137,Integration,,Integration,,SaaS,,Low,13760000,,72,internal,Latest,,Data Platform,Salesforce,family-2-technology-estate/F05_applications-systems.csv,138,tenant_file
APP-00138,Payroll-IBM-Suite-0138,Data & Analytics,,Data & Analytics,,Mainframe,,Medium,4770000,,12,internal,Unsupported,,Analytics,IBM,family-2-technology-estate/F05_applications-systems.csv,139,tenant_file
APP-00139,Identity-Microsoft-Service-0139,Data & Analytics,,Data & Analytics,,Data Center,,Critical,5140000,,143,pci_pii_confidential,Roadmap Pending,,COTS,Microsoft,family-2-technology-estate/F05_applications-systems.csv,140,tenant_file
APP-00140,Data-Oracle-Service-0140,Network,,Network,,SaaS,,Critical,20400000,,112,pci_pii_confidential,Current,,Middleware,Oracle,family-2-technology-estate/F05_applications-systems.csv,141,tenant_file
APP-00141,Predictive-Custom-Platform-0141,ERP,,ERP,,SaaS,,High,3620000,,74,internal,EOL Approaching,,SaaS,Custom,family-2-technology-estate/F05_applications-systems.csv,142,tenant_file
APP-00142,Endpoint-Teradata-Engine-0142,Data & Analytics,,Data & Analytics,,Azure,,Low,16970000,,1,internal,Roadmap Pending,,Microservice,Teradata,family-2-technology-estate/F05_applications-systems.csv,143,tenant_file
APP-00143,Contact-Microsoft-Platform-0143,EUC,,EUC,,SaaS,,Medium,14700000,,38,internal,Roadmap Pending,,Middleware,Microsoft,family-2-technology-estate/F05_applications-systems.csv,144,tenant_file
APP-00144,Slot-Sabre AirVision-Hub-0144,Security,,Security,,SaaS,,Critical,3370000,,2,pci_pii_confidential,Current,,Analytics,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,145,tenant_file
APP-00145,Disruption-Lufthansa Systems-Suite-0145,Network,,Network,,Mainframe,,High,1460000,,161,internal,Unsupported,,Data Platform,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,146,tenant_file
APP-00146,Crew-TCS-Manager-0146,EUC,,EUC,,Azure,,High,9930000,,52,internal,EOL Approaching,,Microservice,TCS,family-2-technology-estate/F05_applications-systems.csv,147,tenant_file
APP-00147,Revenue-Teradata-Hub-0147,Network,,Network,,Azure,,Medium,16010000,,189,internal,EOL Approaching,,Legacy Mainframe,Teradata,family-2-technology-estate/F05_applications-systems.csv,148,tenant_file
APP-00148,Component-Sabre-Service-0148,Cloud,,Cloud,,Data Center,,Critical,19610000,,138,pci_pii_confidential,N-1,,Middleware,Sabre,family-2-technology-estate/F05_applications-systems.csv,149,tenant_file
APP-00149,Tax-Amadeus-Manager-0149,EUC,,EUC,,Data Center,,Medium,1240000,,166,internal,Roadmap Pending,,COTS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,150,tenant_file
APP-00150,Privileged-Jeppesen-Engine-0150,Mainframe,,Mainframe,,Private Cloud,,High,6720000,,170,internal,Latest,,Legacy Mainframe,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,151,tenant_file
APP-00151,Mainframe-ServiceNow-Platform-0151,EUC,,EUC,,Private Cloud,,Medium,2340000,,182,internal,Roadmap Pending,,Microservice,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,152,tenant_file
APP-00152,Parts-Sabre AirVision-Suite-0152,Mainframe,,Mainframe,,Mainframe,,Medium,8980000,,143,internal,Roadmap Pending,,Analytics,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,153,tenant_file
APP-00153,Reliability-Teradata-Hub-0153,Integration,,Integration,,SaaS,,High,11230000,,124,internal,N-1,,Analytics,Teradata,family-2-technology-estate/F05_applications-systems.csv,154,tenant_file
APP-00154,Security-Databricks-Suite-0154,ERP,,ERP,,Azure,,Medium,13310000,,104,internal,Current,,Analytics,Databricks,family-2-technology-estate/F05_applications-systems.csv,155,tenant_file
APP-00155,Engine-Oracle-Service-0155,Digital,,Digital,,Data Center,,Medium,6610000,,7,internal,N-1,,Custom,Oracle,family-2-technology-estate/F05_applications-systems.csv,156,tenant_file
APP-00156,Legal-TCS-Engine-0156,Mainframe,,Mainframe,,SaaS,,Critical,12140000,,17,pci_pii_confidential,Roadmap Pending,,Legacy Mainframe,TCS,family-2-technology-estate/F05_applications-systems.csv,157,tenant_file
APP-00157,Privileged-Adobe-Hub-0157,Digital,,Digital,,Mainframe,,High,11200000,,117,internal,Latest,,Microservice,Adobe,family-2-technology-estate/F05_applications-systems.csv,158,tenant_file
APP-00158,Disruption-Sabre-Service-0158,Network,,Network,,AWS,,Medium,1200000,,171,internal,Latest,,Data Platform,Sabre,family-2-technology-estate/F05_applications-systems.csv,159,tenant_file
APP-00159,Gate-Databricks-Platform-0159,Data & Analytics,,Data & Analytics,,SaaS,,Critical,21020000,,138,pci_pii_confidential,Current,,Middleware,Databricks,family-2-technology-estate/F05_applications-systems.csv,160,tenant_file
APP-00160,Tax-AIMS-Service-0160,Cloud,,Cloud,,SaaS,,High,6190000,,52,internal,Latest,,COTS,AIMS,family-2-technology-estate/F05_applications-systems.csv,161,tenant_file
APP-00161,Crew-Custom-Service-0161,ERP,,ERP,,Private Cloud,,Low,7610000,,46,internal,Current,,Microservice,Custom,family-2-technology-estate/F05_applications-systems.csv,162,tenant_file
APP-00162,Metadata-Workday-Platform-0162,Security,,Security,,Private Cloud,,Medium,4179999,,196,internal,N-1,,SaaS,Workday,family-2-technology-estate/F05_applications-systems.csv,163,tenant_file
APP-00163,Component-Oracle-Service-0163,Data & Analytics,,Data & Analytics,,Azure,,Medium,2350000,,36,internal,Unsupported,,Microservice,Oracle,family-2-technology-estate/F05_applications-systems.csv,164,tenant_file
APP-00164,Sales-Oracle-Suite-0164,ERP,,ERP,,Private Cloud,,Low,16600000,,98,internal,Unsupported,,Legacy Mainframe,Oracle,family-2-technology-estate/F05_applications-systems.csv,165,tenant_file
APP-00165,Revenue-Custom-Hub-0165,Integration,,Integration,,Azure,,High,6070000,,150,internal,N-1,,SaaS,Custom,family-2-technology-estate/F05_applications-systems.csv,166,tenant_file
APP-00166,Line-Adobe-Hub-0166,Digital,,Digital,,SaaS,,High,8340000,,43,internal,EOL Approaching,,Analytics,Adobe,family-2-technology-estate/F05_applications-systems.csv,167,tenant_file
APP-00167,Sales-Oracle-Platform-0167,Integration,,Integration,,Data Center,,Critical,20550000,,123,pci_pii_confidential,EOL Approaching,,Analytics,Oracle,family-2-technology-estate/F05_applications-systems.csv,168,tenant_file
APP-00168,Data-Teradata-Suite-0168,Network,,Network,,AWS,,Critical,2160000,,178,pci_pii_confidential,N-1,,Middleware,Teradata,family-2-technology-estate/F05_applications-systems.csv,169,tenant_file
APP-00169,Observability-IBM-Service-0169,Security,,Security,,Data Center,,Low,5560000,,82,internal,N-1,,Microservice,IBM,family-2-technology-estate/F05_applications-systems.csv,170,tenant_file
APP-00170,Contact-SAP-Manager-0170,Network,,Network,,Azure,,Low,19850000,,172,internal,Roadmap Pending,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,171,tenant_file
APP-00171,ML-Custom-Platform-0171,Security,,Security,,Azure,,Critical,21390000,,96,pci_pii_confidential,Roadmap Pending,,SaaS,Custom,family-2-technology-estate/F05_applications-systems.csv,172,tenant_file
APP-00172,Tax-Jeppesen-Engine-0172,ERP,,ERP,,Azure,,Critical,15040000,,181,pci_pii_confidential,N-1,,Legacy Mainframe,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,173,tenant_file
APP-00173,Gate-Databricks-Suite-0173,Digital,,Digital,,Data Center,,Medium,19920000,,180,internal,Current,,Legacy Mainframe,Databricks,family-2-technology-estate/F05_applications-systems.csv,174,tenant_file
APP-00174,Parts-Workday-Service-0174,ERP,,ERP,,Private Cloud,,High,13020000,,190,internal,N-1,,Analytics,Workday,family-2-technology-estate/F05_applications-systems.csv,175,tenant_file
APP-00175,Network-Hexaware-Manager-0175,Cloud,,Cloud,,SaaS,,Medium,19450000,,0,internal,Latest,,Middleware,Hexaware,family-2-technology-estate/F05_applications-systems.csv,176,tenant_file
APP-00176,Fuel-Sabre AirVision-Engine-0176,Security,,Security,,Private Cloud,,Low,11480000,,11,internal,Current,,SaaS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,177,tenant_file
APP-00177,Lounge-Jeppesen-Engine-0177,EUC,,EUC,,AWS,,Critical,17810000,,188,pci_pii_confidential,Latest,,COTS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,178,tenant_file
APP-00178,Disruption-IBM-Suite-0178,Cloud,,Cloud,,Azure,,Critical,9620000,,6,pci_pii_confidential,Unsupported,,Microservice,IBM,family-2-technology-estate/F05_applications-systems.csv,179,tenant_file
APP-00179,Slot-ServiceNow-Engine-0179,Integration,,Integration,,Private Cloud,,Critical,13710000,,195,pci_pii_confidential,Latest,,COTS,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,180,tenant_file
APP-00180,Finance-Sabre-Platform-0180,ERP,,ERP,,Data Center,,High,20240000,,113,internal,Unsupported,,COTS,Sabre,family-2-technology-estate/F05_applications-systems.csv,181,tenant_file
APP-00181,Pricing-Sabre-Platform-0181,Security,,Security,,Azure,,Low,2290000,,192,internal,N-1,,COTS,Sabre,family-2-technology-estate/F05_applications-systems.csv,182,tenant_file
APP-00182,Distribution-Jeppesen-Hub-0182,Mainframe,,Mainframe,,Private Cloud,,Critical,14390000,,172,pci_pii_confidential,Roadmap Pending,,Analytics,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,183,tenant_file
APP-00183,Flight-Amadeus-Platform-0183,Cloud,,Cloud,,SaaS,,High,2950000,,130,internal,Unsupported,,COTS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,184,tenant_file
APP-00184,Parts-Microsoft-Suite-0184,Integration,,Integration,,Azure,,Medium,9700000,,166,internal,Unsupported,,Custom,Microsoft,family-2-technology-estate/F05_applications-systems.csv,185,tenant_file
APP-00185,Container-Salesforce-Hub-0185,Data & Analytics,,Data & Analytics,,Data Center,,Medium,11490000,,168,internal,Current,,Middleware,Salesforce,family-2-technology-estate/F05_applications-systems.csv,186,tenant_file
APP-00186,Heavy-Oracle-Hub-0186,EUC,,EUC,,AWS,,Critical,4330000,,121,pci_pii_confidential,EOL Approaching,,Microservice,Oracle,family-2-technology-estate/F05_applications-systems.csv,187,tenant_file
APP-00187,Finance-SITA-Engine-0187,Network,,Network,,AWS,,Low,11010000,,0,internal,Latest,,Data Platform,SITA,family-2-technology-estate/F05_applications-systems.csv,188,tenant_file
APP-00188,Gate-ServiceNow-Hub-0188,Cloud,,Cloud,,AWS,,High,8109999,,18,internal,Current,,Microservice,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,189,tenant_file
APP-00189,Mobile-TCS-Hub-0189,Data & Analytics,,Data & Analytics,,Private Cloud,,Critical,4540000,,72,pci_pii_confidential,N-1,,Legacy Mainframe,TCS,family-2-technology-estate/F05_applications-systems.csv,190,tenant_file
APP-00190,Self-Service-Custom-Suite-0190,Network,,Network,,Azure,,Medium,660000,,173,internal,Roadmap Pending,,Custom,Custom,family-2-technology-estate/F05_applications-systems.csv,191,tenant_file
APP-00191,Disruption-TCS-Hub-0191,Cloud,,Cloud,,Data Center,,Low,2780000,,33,internal,N-1,,Legacy Mainframe,TCS,family-2-technology-estate/F05_applications-systems.csv,192,tenant_file
APP-00192,Maintenance-Accenture-Service-0192,Network,,Network,,AWS,,High,6610000,,38,internal,N-1,,Data Platform,Accenture,family-2-technology-estate/F05_applications-systems.csv,193,tenant_file
APP-00193,Cloud-Salesforce-Service-0193,Digital,,Digital,,SaaS,,Low,13600000,,42,internal,Roadmap Pending,,Analytics,Salesforce,family-2-technology-estate/F05_applications-systems.csv,194,tenant_file
APP-00194,Metadata-Hexaware-Hub-0194,Integration,,Integration,,SaaS,,Low,10530000,,148,internal,Latest,,Custom,Hexaware,family-2-technology-estate/F05_applications-systems.csv,195,tenant_file
APP-00195,Reliability-ServiceNow-Suite-0195,Cloud,,Cloud,,Mainframe,,Medium,19570000,,146,internal,Unsupported,,Analytics,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,196,tenant_file
APP-00196,Revenue-Salesforce-Platform-0196,ERP,,ERP,,Private Cloud,,High,1100000,,131,internal,Roadmap Pending,,Middleware,Salesforce,family-2-technology-estate/F05_applications-systems.csv,197,tenant_file
APP-00197,Sales-Sabre AirVision-Engine-0197,Security,,Security,,Data Center,,Critical,9830000,,67,pci_pii_confidential,Unsupported,,Analytics,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,198,tenant_file
APP-00198,Lounge-Hexaware-Service-0198,EUC,,EUC,,AWS,,Critical,8050000,,139,pci_pii_confidential,Unsupported,,SaaS,Hexaware,family-2-technology-estate/F05_applications-systems.csv,199,tenant_file
APP-00199,Codeshare-TCS-Manager-0199,Digital,,Digital,,SaaS,,High,20090000,,2,internal,Unsupported,,Middleware,TCS,family-2-technology-estate/F05_applications-systems.csv,200,tenant_file
APP-00200,Codeshare-Adobe-Manager-0200,Security,,Security,,SaaS,,High,5160000,,185,internal,Roadmap Pending,,COTS,Adobe,family-2-technology-estate/F05_applications-systems.csv,201,tenant_file
APP-00201,Finance-Jeppesen-Manager-0201,EUC,,EUC,,Azure,,High,16990000,,178,internal,N-1,,Analytics,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,202,tenant_file
APP-00202,Data-SAP-Engine-0202,EUC,,EUC,,AWS,,Critical,17870000,,213,pci_pii_confidential,Unsupported,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,203,tenant_file
APP-00203,Predictive-Snowflake-Hub-0203,Security,,Security,,Private Cloud,,Critical,3550000,,84,pci_pii_confidential,Latest,,Middleware,Snowflake,family-2-technology-estate/F05_applications-systems.csv,204,tenant_file
APP-00204,Digital-Lufthansa Systems-Suite-0204,Security,,Security,,Private Cloud,,High,2570000,,145,internal,Latest,,Data Platform,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,205,tenant_file
APP-00205,Corporate-Amadeus-Manager-0205,Data & Analytics,,Data & Analytics,,SaaS,,Low,4270000,,17,internal,Unsupported,,Custom,Amadeus,family-2-technology-estate/F05_applications-systems.csv,206,tenant_file
APP-00206,Component-Snowflake-Service-0206,Digital,,Digital,,Azure,,Critical,7320000,,105,pci_pii_confidential,N-1,,SaaS,Snowflake,family-2-technology-estate/F05_applications-systems.csv,207,tenant_file
APP-00207,Payroll-Sabre AirVision-Hub-0207,EUC,,EUC,,AWS,,High,9620000,,181,internal,N-1,,SaaS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,208,tenant_file
APP-00208,Container-Adobe-Suite-0208,Digital,,Digital,,AWS,,High,1590000,,102,internal,EOL Approaching,,Analytics,Adobe,family-2-technology-estate/F05_applications-systems.csv,209,tenant_file
APP-00209,Container-Jeppesen-Hub-0209,Integration,,Integration,,Data Center,,Medium,8730000,,210,internal,Roadmap Pending,,COTS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,210,tenant_file
APP-00210,Network-Jeppesen-Hub-0210,Security,,Security,,Azure,,Critical,19500000,,40,pci_pii_confidential,Latest,,Custom,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,211,tenant_file
APP-00211,Disruption-Databricks-Manager-0211,ERP,,ERP,,Mainframe,,Critical,1870000,,26,pci_pii_confidential,Unsupported,,Legacy Mainframe,Databricks,family-2-technology-estate/F05_applications-systems.csv,212,tenant_file
APP-00212,Crew-Workday-Suite-0212,Data & Analytics,,Data & Analytics,,Azure,,Low,7690000,,102,internal,Roadmap Pending,,COTS,Workday,family-2-technology-estate/F05_applications-systems.csv,213,tenant_file
APP-00213,Identity-Amadeus-Manager-0213,Digital,,Digital,,SaaS,,Low,1690000,,140,internal,Latest,,Custom,Amadeus,family-2-technology-estate/F05_applications-systems.csv,214,tenant_file
APP-00214,Corporate-Workday-Suite-0214,Integration,,Integration,,Private Cloud,,High,2910000,,189,internal,N-1,,Custom,Workday,family-2-technology-estate/F05_applications-systems.csv,215,tenant_file
APP-00215,Vulnerability-Salesforce-Hub-0215,Digital,,Digital,,AWS,,High,15390000,,214,internal,Latest,,Microservice,Salesforce,family-2-technology-estate/F05_applications-systems.csv,216,tenant_file
APP-00216,Crew-Jeppesen-Platform-0216,Digital,,Digital,,Mainframe,,High,20010000,,51,internal,Current,,COTS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,217,tenant_file
APP-00217,Data-Accenture-Suite-0217,Mainframe,,Mainframe,,Azure,,High,9260000,,27,internal,Unsupported,,SaaS,Accenture,family-2-technology-estate/F05_applications-systems.csv,218,tenant_file
APP-00218,Pricing-SITA-Suite-0218,Cloud,,Cloud,,Azure,,High,7970000,,44,internal,Roadmap Pending,,Data Platform,SITA,family-2-technology-estate/F05_applications-systems.csv,219,tenant_file
APP-00219,Self-Service-IBM-Hub-0219,Security,,Security,,SaaS,,Medium,1670000,,55,internal,Unsupported,,Legacy Mainframe,IBM,family-2-technology-estate/F05_applications-systems.csv,220,tenant_file
APP-00220,Procurement-Databricks-Service-0220,ERP,,ERP,,Azure,,Medium,15380000,,173,internal,Unsupported,,Custom,Databricks,family-2-technology-estate/F05_applications-systems.csv,221,tenant_file
APP-00221,Revenue-Sabre-Engine-0221,Integration,,Integration,,Private Cloud,,Low,14160000,,59,internal,EOL Approaching,,COTS,Sabre,family-2-technology-estate/F05_applications-systems.csv,222,tenant_file
APP-00222,Component-SITA-Platform-0222,Mainframe,,Mainframe,,SaaS,,High,1930000,,35,internal,Roadmap Pending,,Middleware,SITA,family-2-technology-estate/F05_applications-systems.csv,223,tenant_file
