tenant_key,observation_id,business_case_id,project_id,reporting_month,baseline_value,target_value,actual_value,metric_unit,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,evidence_id,reviewer_role,source_system,source_record_id,extract_date,as_of_date,refresh_cadence,quality_state
meridian-health,VAL-BC-MER-030-2025-11,BC-MER-030,PRJ-MER-038,2025-11,0,10,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2025-12,BC-MER-030,PRJ-MER-038,2025-12,0,10,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-01,BC-MER-030,PRJ-MER-038,2026-01,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-02,BC-MER-030,PRJ-MER-038,2026-02,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-03,BC-MER-030,PRJ-MER-038,2026-03,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-04,BC-MER-030,PRJ-MER-038,2026-04,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-05,BC-MER-030,PRJ-MER-038,2026-05,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-06,BC-MER-030,PRJ-MER-038,2026-06,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-07,BC-MER-030,PRJ-MER-038,2026-07,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2026-08,BC-MER-030,PRJ-MER-038,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2025-09,BC-MER-031,PRJ-MER-039,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2025-10,BC-MER-031,PRJ-MER-039,2025-10,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2025-11,BC-MER-031,PRJ-MER-039,2025-11,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2025-12,BC-MER-031,PRJ-MER-039,2025-12,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-01,BC-MER-031,PRJ-MER-039,2026-01,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-02,BC-MER-031,PRJ-MER-039,2026-02,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-03,BC-MER-031,PRJ-MER-039,2026-03,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-04,BC-MER-031,PRJ-MER-039,2026-04,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-05,BC-MER-031,PRJ-MER-039,2026-05,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-06,BC-MER-031,PRJ-MER-039,2026-06,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-07,BC-MER-031,PRJ-MER-039,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-031-2026-08,BC-MER-031,PRJ-MER-039,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-031-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2025-09,BC-MER-032,PRJ-MER-040,2025-09,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-032-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2025-10,BC-MER-032,PRJ-MER-040,2025-10,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-032-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2025-11,BC-MER-032,PRJ-MER-040,2025-11,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-032-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2025-12,BC-MER-032,PRJ-MER-040,2025-12,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-032-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-01,BC-MER-032,PRJ-MER-040,2026-01,0,4.8,0,fte_equivalent,230805,161564,0,0,sponsor_claimed,EVID-BC-MER-032-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-02,BC-MER-032,PRJ-MER-040,2026-02,0,4.8,1,fte_equivalent,461610,323127,0,0,sponsor_claimed,EVID-BC-MER-032-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-03,BC-MER-032,PRJ-MER-040,2026-03,0,4.8,1,fte_equivalent,692415,484690,0,0,sponsor_claimed,EVID-BC-MER-032-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-04,BC-MER-032,PRJ-MER-040,2026-04,0,4.8,2,fte_equivalent,923220,646254,0,0,sponsor_claimed,EVID-BC-MER-032-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-05,BC-MER-032,PRJ-MER-040,2026-05,0,4.8,2,fte_equivalent,1154025,807818,0,0,sponsor_claimed,EVID-BC-MER-032-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-06,BC-MER-032,PRJ-MER-040,2026-06,0,4.8,3,fte_equivalent,1384830,969381,0,0,sponsor_claimed,EVID-BC-MER-032-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-07,BC-MER-032,PRJ-MER-040,2026-07,0,4.8,3,fte_equivalent,1615635,1130945,0,0,sponsor_claimed,EVID-BC-MER-032-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-032-2026-08,BC-MER-032,PRJ-MER-040,2026-08,0,4.8,3,fte_equivalent,1846440,1292508,0,0,sponsor_claimed,EVID-BC-MER-032-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2025-09,BC-MER-033,PRJ-MER-041,2025-09,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-033-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2025-10,BC-MER-033,PRJ-MER-041,2025-10,1200,620,1148,hours_per_month,184833,144170,0,0,sponsor_claimed,EVID-BC-MER-033-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2025-11,BC-MER-033,PRJ-MER-041,2025-11,1200,620,1096,hours_per_month,369665,288339,0,0,sponsor_claimed,EVID-BC-MER-033-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2025-12,BC-MER-033,PRJ-MER-041,2025-12,1200,620,1043,hours_per_month,554498,432508,0,0,sponsor_claimed,EVID-BC-MER-033-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-01,BC-MER-033,PRJ-MER-041,2026-01,1200,620,991,hours_per_month,739330,576677,0,0,sponsor_claimed,EVID-BC-MER-033-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-02,BC-MER-033,PRJ-MER-041,2026-02,1200,620,939,hours_per_month,924163,720847,0,0,sponsor_claimed,EVID-BC-MER-033-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-03,BC-MER-033,PRJ-MER-041,2026-03,1200,620,887,hours_per_month,1108996,865017,0,0,sponsor_claimed,EVID-BC-MER-033-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-04,BC-MER-033,PRJ-MER-041,2026-04,1200,620,835,hours_per_month,1293828,1009186,0,0,sponsor_claimed,EVID-BC-MER-033-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-05,BC-MER-033,PRJ-MER-041,2026-05,1200,620,782,hours_per_month,1478661,1153356,0,0,sponsor_claimed,EVID-BC-MER-033-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-06,BC-MER-033,PRJ-MER-041,2026-06,1200,620,782,hours_per_month,1478661,1153356,0,0,sponsor_claimed,EVID-BC-MER-033-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-07,BC-MER-033,PRJ-MER-041,2026-07,1200,620,782,hours_per_month,1478661,1153356,0,0,sponsor_claimed,EVID-BC-MER-033-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-033-2026-08,BC-MER-033,PRJ-MER-041,2026-08,1200,620,782,hours_per_month,1478661,1153356,0,0,sponsor_claimed,EVID-BC-MER-033-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2025-09,BC-MER-034,PRJ-MER-043,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-034-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2025-10,BC-MER-034,PRJ-MER-043,2025-10,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-034-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2025-11,BC-MER-034,PRJ-MER-043,2025-11,41,27,40,usd,214420,132940,0,0,sponsor_claimed,EVID-BC-MER-034-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2025-12,BC-MER-034,PRJ-MER-043,2025-12,41,27,38,usd,428840,265881,0,0,sponsor_claimed,EVID-BC-MER-034-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-01,BC-MER-034,PRJ-MER-043,2026-01,41,27,37,usd,643260,398821,0,0,sponsor_claimed,EVID-BC-MER-034-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-02,BC-MER-034,PRJ-MER-043,2026-02,41,27,36,usd,857680,531762,0,0,sponsor_claimed,EVID-BC-MER-034-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-03,BC-MER-034,PRJ-MER-043,2026-03,41,27,35,usd,1072100,664702,0,0,sponsor_claimed,EVID-BC-MER-034-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-04,BC-MER-034,PRJ-MER-043,2026-04,41,27,33,usd,1286520,797642,0,0,sponsor_claimed,EVID-BC-MER-034-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-05,BC-MER-034,PRJ-MER-043,2026-05,41,27,32,usd,1500940,930583,0,0,sponsor_claimed,EVID-BC-MER-034-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-06,BC-MER-034,PRJ-MER-043,2026-06,41,27,31,usd,1715360,1063523,0,0,sponsor_claimed,EVID-BC-MER-034-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-07,BC-MER-034,PRJ-MER-043,2026-07,41,27,31,usd,1715360,1063523,0,0,sponsor_claimed,EVID-BC-MER-034-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-034-2026-08,BC-MER-034,PRJ-MER-043,2026-08,41,27,31,usd,1715360,1063523,0,0,sponsor_claimed,EVID-BC-MER-034-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2025-09,BC-MER-035,PRJ-MER-044,2025-09,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2025-10,BC-MER-035,PRJ-MER-044,2025-10,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2025-11,BC-MER-035,PRJ-MER-044,2025-11,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2025-12,BC-MER-035,PRJ-MER-044,2025-12,0,10,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-01,BC-MER-035,PRJ-MER-044,2026-01,0,10,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-02,BC-MER-035,PRJ-MER-044,2026-02,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-03,BC-MER-035,PRJ-MER-044,2026-03,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-04,BC-MER-035,PRJ-MER-044,2026-04,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-05,BC-MER-035,PRJ-MER-044,2026-05,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-06,BC-MER-035,PRJ-MER-044,2026-06,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-07,BC-MER-035,PRJ-MER-044,2026-07,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-035-2026-08,BC-MER-035,PRJ-MER-044,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-035-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2025-09,BC-MER-036,PRJ-MER-045,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2025-10,BC-MER-036,PRJ-MER-045,2025-10,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2025-11,BC-MER-036,PRJ-MER-045,2025-11,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2025-12,BC-MER-036,PRJ-MER-045,2025-12,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-01,BC-MER-036,PRJ-MER-045,2026-01,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-02,BC-MER-036,PRJ-MER-045,2026-02,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-03,BC-MER-036,PRJ-MER-045,2026-03,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-04,BC-MER-036,PRJ-MER-045,2026-04,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-05,BC-MER-036,PRJ-MER-045,2026-05,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-06,BC-MER-036,PRJ-MER-045,2026-06,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-07,BC-MER-036,PRJ-MER-045,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-036-2026-08,BC-MER-036,PRJ-MER-045,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-036-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2025-09,BC-MER-037,PRJ-MER-046,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-037-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2025-10,BC-MER-037,PRJ-MER-046,2025-10,41,27,40,usd,125894,78054,0,0,sponsor_claimed,EVID-BC-MER-037-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2025-11,BC-MER-037,PRJ-MER-046,2025-11,41,27,38,usd,251787,156108,0,0,sponsor_claimed,EVID-BC-MER-037-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2025-12,BC-MER-037,PRJ-MER-046,2025-12,41,27,37,usd,377681,234162,0,0,sponsor_claimed,EVID-BC-MER-037-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-01,BC-MER-037,PRJ-MER-046,2026-01,41,27,36,usd,503575,312217,0,0,sponsor_claimed,EVID-BC-MER-037-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-02,BC-MER-037,PRJ-MER-046,2026-02,41,27,35,usd,629468,390270,0,0,sponsor_claimed,EVID-BC-MER-037-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-03,BC-MER-037,PRJ-MER-046,2026-03,41,27,33,usd,755362,468324,0,0,sponsor_claimed,EVID-BC-MER-037-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
