relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-MH-0524,CI-LEGACY-VM-029,CI-LEGACY-VM-066,authenticates_with,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0524,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0525,CI-LEGACY-VM-030,CI-LEGACY-VM-073,hosted_on,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0525,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0526,CI-LEGACY-VM-031,CI-LEGACY-VM-080,monitored_by,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0526,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0527,CI-LEGACY-VM-032,CI-LEGACY-VM-087,integrates_with,from_to,Message queue,HL7 ADT,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0527,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0528,CI-LEGACY-VM-033,CI-LEGACY-VM-094,depends_on,from_to,Database replication,Claims EDI,High,true,,ServiceNow CMDB,REL-MH-0528,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0529,CI-LEGACY-VM-034,CI-LEGACY-VM-101,feeds,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0529,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0530,CI-LEGACY-VM-035,CI-LEGACY-VM-108,authenticates_with,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0530,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0531,CI-LEGACY-VM-036,CI-LEGACY-VM-115,hosted_on,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0531,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0532,CI-LEGACY-VM-037,CI-LEGACY-VM-122,monitored_by,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0532,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0533,CI-LEGACY-VM-038,CI-LEGACY-VM-129,integrates_with,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0533,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0534,CI-LEGACY-VM-039,CI-SVC-136,depends_on,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0534,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0535,CI-LEGACY-VM-040,CI-SVC-143,feeds,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0535,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0536,CI-LEGACY-VM-041,CI-SVC-150,authenticates_with,from_to,Batch,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0536,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0537,CI-LEGACY-VM-042,CI-SVC-157,hosted_on,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0537,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0538,CI-LEGACY-VM-043,CI-SVC-164,monitored_by,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0538,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0539,CI-LEGACY-VM-044,CI-SVC-171,integrates_with,from_to,File transfer,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0539,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0540,CI-LEGACY-VM-045,CI-SVC-178,depends_on,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0540,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0541,CI-LEGACY-VM-046,CI-SVC-185,feeds,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0541,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0542,CI-LEGACY-VM-047,CI-SVC-192,authenticates_with,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0542,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0543,CI-LEGACY-VM-048,CI-SVC-199,hosted_on,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0543,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0544,CI-LEGACY-VM-049,CI-SVC-206,monitored_by,from_to,File transfer,Telemetry,High,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0544,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0545,CI-LEGACY-VM-050,CI-SVC-213,integrates_with,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0545,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0546,CI-LEGACY-VM-051,CI-SVC-220,depends_on,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0546,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0547,CI-LEGACY-VM-052,CI-APP-EPIC-CLARITY,feeds,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0547,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0548,CI-LEGACY-VM-053,CI-HCM-WORKDAY,authenticates_with,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0548,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0549,CI-LEGACY-VM-054,CI-LEGACY-VM-001,hosted_on,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0549,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0550,CI-LEGACY-VM-055,CI-LEGACY-VM-008,monitored_by,from_to,API,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0550,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0551,CI-LEGACY-VM-056,CI-LEGACY-VM-015,integrates_with,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0551,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0552,CI-LEGACY-VM-057,CI-LEGACY-VM-022,depends_on,from_to,Message queue,Identity token,High,false,,ServiceNow CMDB,REL-MH-0552,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0553,CI-LEGACY-VM-058,CI-LEGACY-VM-029,feeds,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0553,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0554,CI-LEGACY-VM-059,CI-LEGACY-VM-036,authenticates_with,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0554,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0555,CI-LEGACY-VM-060,CI-LEGACY-VM-043,hosted_on,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0555,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0556,CI-LEGACY-VM-061,CI-LEGACY-VM-050,monitored_by,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0556,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0557,CI-LEGACY-VM-062,CI-LEGACY-VM-057,integrates_with,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0557,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0558,CI-LEGACY-VM-063,CI-LEGACY-VM-064,depends_on,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0558,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0559,CI-LEGACY-VM-064,CI-LEGACY-VM-071,feeds,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0559,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0560,CI-LEGACY-VM-065,CI-LEGACY-VM-078,authenticates_with,from_to,API,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0560,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0561,CI-LEGACY-VM-066,CI-LEGACY-VM-085,hosted_on,from_to,Batch,FHIR API,Medium,true,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0561,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0562,CI-LEGACY-VM-067,CI-LEGACY-VM-092,monitored_by,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0562,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0563,CI-LEGACY-VM-068,CI-LEGACY-VM-099,integrates_with,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0563,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0564,CI-LEGACY-VM-069,CI-LEGACY-VM-106,depends_on,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0564,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0565,CI-LEGACY-VM-070,CI-LEGACY-VM-113,feeds,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0565,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0566,CI-LEGACY-VM-071,CI-LEGACY-VM-120,authenticates_with,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0566,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0567,CI-LEGACY-VM-072,CI-LEGACY-VM-127,hosted_on,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0567,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0568,CI-LEGACY-VM-073,CI-SVC-134,monitored_by,from_to,Database replication,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0568,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0569,CI-LEGACY-VM-074,CI-SVC-141,integrates_with,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0569,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0570,CI-LEGACY-VM-075,CI-SVC-148,depends_on,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0570,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0571,CI-LEGACY-VM-076,CI-SVC-155,feeds,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0571,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0572,CI-LEGACY-VM-077,CI-SVC-162,authenticates_with,from_to,Message queue,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0572,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0573,CI-LEGACY-VM-078,CI-SVC-169,hosted_on,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0573,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0574,CI-LEGACY-VM-079,CI-SVC-176,monitored_by,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0574,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0575,CI-LEGACY-VM-080,CI-SVC-183,integrates_with,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0575,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0576,CI-LEGACY-VM-081,CI-SVC-190,depends_on,from_to,Batch,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0576,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0577,CI-LEGACY-VM-082,CI-SVC-197,feeds,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0577,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0578,CI-LEGACY-VM-083,CI-SVC-204,authenticates_with,from_to,Database replication,Financial batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0578,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0579,CI-LEGACY-VM-084,CI-SVC-211,hosted_on,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0579,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0580,CI-LEGACY-VM-085,CI-SVC-218,monitored_by,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0580,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0581,CI-LEGACY-VM-086,CI-APP-EPIC-HYPERSPACE,integrates_with,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0581,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0582,CI-LEGACY-VM-087,CI-API-FHIR-GATEWAY,depends_on,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0582,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0583,CI-LEGACY-VM-088,CI-SEC-CROWDSTRIKE,feeds,from_to,Database replication,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0583,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0584,CI-LEGACY-VM-089,CI-LEGACY-VM-006,authenticates_with,from_to,File transfer,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0584,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0585,CI-LEGACY-VM-090,CI-LEGACY-VM-013,hosted_on,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0585,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0586,CI-LEGACY-VM-091,CI-LEGACY-VM-020,monitored_by,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0586,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0587,CI-LEGACY-VM-092,CI-LEGACY-VM-027,integrates_with,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0587,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0588,CI-LEGACY-VM-093,CI-LEGACY-VM-034,depends_on,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0588,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0589,CI-LEGACY-VM-094,CI-LEGACY-VM-041,feeds,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0589,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0590,CI-LEGACY-VM-095,CI-LEGACY-VM-048,authenticates_with,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0590,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0591,CI-LEGACY-VM-096,CI-LEGACY-VM-055,hosted_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0591,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0592,CI-LEGACY-VM-097,CI-LEGACY-VM-062,monitored_by,from_to,Message queue,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0592,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0593,CI-LEGACY-VM-098,CI-LEGACY-VM-069,integrates_with,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0593,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0594,CI-LEGACY-VM-099,CI-LEGACY-VM-076,depends_on,from_to,File transfer,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0594,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0595,CI-LEGACY-VM-100,CI-LEGACY-VM-083,feeds,from_to,API,PHI batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0595,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0596,CI-LEGACY-VM-101,CI-LEGACY-VM-090,authenticates_with,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0596,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0597,CI-LEGACY-VM-102,CI-LEGACY-VM-097,hosted_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0597,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0598,CI-LEGACY-VM-103,CI-LEGACY-VM-104,monitored_by,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0598,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0599,CI-LEGACY-VM-104,CI-LEGACY-VM-111,integrates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0599,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0600,CI-LEGACY-VM-105,CI-LEGACY-VM-118,depends_on,from_to,API,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0600,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0601,CI-LEGACY-VM-106,CI-LEGACY-VM-125,feeds,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0601,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0602,CI-LEGACY-VM-107,CI-SVC-132,authenticates_with,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0602,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0603,CI-LEGACY-VM-108,CI-SVC-139,hosted_on,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0603,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0604,CI-LEGACY-VM-109,CI-SVC-146,monitored_by,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0604,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0605,CI-LEGACY-VM-110,CI-SVC-153,integrates_with,from_to,API,Claims EDI,Medium,true,,ServiceNow CMDB,REL-MH-0605,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0606,CI-LEGACY-VM-111,CI-SVC-160,depends_on,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0606,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0607,CI-LEGACY-VM-112,CI-SVC-167,feeds,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0607,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0608,CI-LEGACY-VM-113,CI-SVC-174,authenticates_with,from_to,Database replication,Identity token,High,false,,ServiceNow CMDB,REL-MH-0608,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0609,CI-LEGACY-VM-114,CI-SVC-181,hosted_on,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0609,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0610,CI-LEGACY-VM-115,CI-SVC-188,monitored_by,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0610,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0611,CI-LEGACY-VM-116,CI-SVC-195,integrates_with,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0611,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0612,CI-LEGACY-VM-117,CI-SVC-202,depends_on,from_to,Message queue,Claims EDI,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0612,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0613,CI-LEGACY-VM-118,CI-SVC-209,feeds,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0613,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0614,CI-LEGACY-VM-119,CI-SVC-216,authenticates_with,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0614,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0615,CI-LEGACY-VM-120,CI-SVC-223,hosted_on,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0615,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0616,CI-LEGACY-VM-121,CI-APP-EPIC-RESOLUTE-PB,monitored_by,from_to,Batch,PHI batch,High,true,,ServiceNow CMDB,REL-MH-0616,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0617,CI-LEGACY-VM-122,CI-DATA-COLLIBRA,integrates_with,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0617,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0618,CI-LEGACY-VM-123,CI-LEGACY-VM-004,depends_on,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0618,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0619,CI-LEGACY-VM-124,CI-LEGACY-VM-011,feeds,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0619,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0620,CI-LEGACY-VM-125,CI-LEGACY-VM-018,authenticates_with,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0620,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0621,CI-LEGACY-VM-126,CI-LEGACY-VM-025,hosted_on,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0621,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0622,CI-LEGACY-VM-127,CI-LEGACY-VM-032,monitored_by,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0622,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0623,CI-LEGACY-VM-128,CI-LEGACY-VM-039,integrates_with,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0623,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0624,CI-LEGACY-VM-129,CI-LEGACY-VM-046,depends_on,from_to,File transfer,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0624,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0625,CI-LEGACY-VM-130,CI-LEGACY-VM-053,feeds,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0625,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0626,CI-SVC-131,CI-LEGACY-VM-060,authenticates_with,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0626,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0627,CI-SVC-132,CI-LEGACY-VM-067,hosted_on,from_to,Message queue,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0627,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0628,CI-SVC-133,CI-LEGACY-VM-074,monitored_by,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0628,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0629,CI-SVC-134,CI-LEGACY-VM-081,integrates_with,from_to,File transfer,Identity token,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0629,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0630,CI-SVC-135,CI-LEGACY-VM-088,depends_on,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0630,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0631,CI-SVC-136,CI-LEGACY-VM-095,feeds,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0631,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0632,CI-SVC-137,CI-LEGACY-VM-102,authenticates_with,from_to,Message queue,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0632,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0633,CI-SVC-138,CI-LEGACY-VM-109,hosted_on,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0633,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0634,CI-SVC-139,CI-LEGACY-VM-116,monitored_by,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0634,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0635,CI-SVC-140,CI-LEGACY-VM-123,integrates_with,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0635,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0636,CI-SVC-141,CI-LEGACY-VM-130,depends_on,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0636,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0637,CI-SVC-142,CI-SVC-137,feeds,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0637,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0638,CI-SVC-143,CI-SVC-144,authenticates_with,from_to,Database replication,FHIR API,Medium,true,,ServiceNow CMDB,REL-MH-0638,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0639,CI-SVC-144,CI-SVC-151,hosted_on,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0639,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0640,CI-SVC-145,CI-SVC-158,monitored_by,from_to,API,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0640,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0641,CI-SVC-146,CI-SVC-165,integrates_with,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0641,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0642,CI-SVC-147,CI-SVC-172,depends_on,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0642,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0643,CI-SVC-148,CI-SVC-179,feeds,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0643,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0644,CI-SVC-149,CI-SVC-186,authenticates_with,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0644,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0645,CI-SVC-150,CI-SVC-193,hosted_on,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0645,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0646,CI-SVC-151,CI-SVC-200,monitored_by,from_to,Batch,HL7 ADT,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0646,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0647,CI-SVC-152,CI-SVC-207,integrates_with,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0647,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0648,CI-SVC-153,CI-SVC-214,depends_on,from_to,Database replication,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0648,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0649,CI-SVC-154,CI-SVC-221,feeds,from_to,File transfer,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0649,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0650,CI-SVC-155,CI-APP-EPIC-MYCHART,authenticates_with,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0650,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0651,CI-SVC-156,CI-ITSM-SERVICENOW,hosted_on,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0651,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0652,CI-SVC-157,CI-LEGACY-VM-002,monitored_by,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0652,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0653,CI-SVC-158,CI-LEGACY-VM-009,integrates_with,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0653,CMDB Stewardship,2026-06-04,0.82,true,
