tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00133,01_business_functions,FCF-01-00109,missing_lineage,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-00709; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00134,01_business_functions,FCF-01-00110,missing_contract_evidence,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-00710; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00135,01_business_functions,FCF-01-00111,missing_control_attestation,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-00711; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00136,01_business_functions,FCF-01-00112,missing_owner,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-00712; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00137,01_business_functions,FCF-01-00113,missing_baseline,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-00713; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00138,01_business_functions,FCF-01-00114,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-00714; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00139,01_business_functions,FCF-01-00115,missing_contract_evidence,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-00715; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00140,01_business_functions,FCF-01-00116,missing_control_attestation,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-00716; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00141,01_business_functions,FCF-01-00117,missing_owner,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-00717; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00142,01_business_functions,FCF-01-00118,missing_baseline,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-00718; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00143,01_business_functions,FCF-01-00119,missing_lineage,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-00719; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00144,01_business_functions,FCF-01-00120,missing_contract_evidence,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-00720; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00145,01_business_functions,FCF-01-00121,missing_control_attestation,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00721; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00146,01_business_functions,FCF-01-00122,missing_owner,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-00722; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00147,01_business_functions,FCF-01-00123,missing_baseline,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-00723; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00148,01_business_functions,FCF-01-00124,missing_lineage,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-00724; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00149,01_business_functions,FCF-01-00125,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-00725; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00150,01_business_functions,FCF-01-00126,missing_control_attestation,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-00726; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00151,01_business_functions,FCF-01-00127,missing_owner,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-00727; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00152,01_business_functions,FCF-01-00128,missing_baseline,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-00728; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00153,01_business_functions,FCF-01-00129,missing_lineage,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-00729; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00154,01_business_functions,FCF-01-00130,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-00730; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00155,01_business_functions,FCF-01-00131,missing_control_attestation,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-00731; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00156,01_business_functions,FCF-01-00132,missing_owner,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-00732; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00157,01_business_functions,FCF-01-00133,missing_baseline,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-00733; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00158,01_business_functions,FCF-01-00134,missing_lineage,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-00734; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00159,01_business_functions,FCF-01-00135,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-00735; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00160,01_business_functions,FCF-01-00136,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-00736; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00161,01_business_functions,FCF-01-00137,missing_owner,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-00737; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00162,01_business_functions,FCF-01-00138,missing_baseline,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-00738; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00163,01_business_functions,FCF-01-00139,missing_lineage,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-00739; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00164,01_business_functions,FCF-01-00140,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-00740; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00165,01_business_functions,FCF-01-00141,missing_control_attestation,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-00741; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00166,01_business_functions,FCF-01-00142,missing_owner,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-00742; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00167,01_business_functions,FCF-01-00143,missing_baseline,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-00743; source file; owner; baseline; control status,medium,candidate
