tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,use_case,data_domain,systems,value_hypothesis,evidence_needed
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0058,FCF-BANK,CFO / finance and value team: Vendor and contract optimization,"CFO / finance and value team says Vendor and contract optimization is promising, but value is not decision-grade until Fraud detection and case platform evidence closes: invoice-to-SOW and rate-card variance are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0058,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,"SLA obligations are not linked to business criticality; invoice-to-SOW and rate-card variance are not reconciled; third-party risk evidence is not linked to renewal decisions; exit, audit, and data-export rights need legal review"
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0059,FCF-BANK,CFO / finance and value team: Fraud copilot readiness,"CFO / finance and value team says Fraud copilot readiness is promising, but sourcing is not decision-grade until Digital banking platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0059,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,alert lineage and feature provenance are not certified; model-risk approval evidence is incomplete; operator acceptance telemetry is not loaded; false-positive and loss baselines are not finance-approved
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0060,FCF-BANK,CFO / finance and value team: AML/KYC operations assist,"CFO / finance and value team says AML/KYC operations assist is promising, but evidence is not decision-grade until Model risk management registry evidence closes: regulatory audit evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0060,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,case narrative provenance and reviewer controls need validation; watchlist and customer-master lineage are not certified; explainability and human approval path are incomplete; regulatory audit evidence is not loaded
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0061,FCF-BANK,COO / operations team: Loan operations automation,"COO / operations team says Loan operations automation is promising, but strategy is not decision-grade until Loan origination and servicing platform evidence closes: document lineage and classification accuracy are not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0061,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,document lineage and classification accuracy are not approved; human review and exception controls need evidence; fair-lending and model-risk review are incomplete; cycle-time and defect baselines are not owner-certified
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0062,FCF-BANK,COO / operations team: Vendor and contract optimization,"COO / operations team says Vendor and contract optimization is promising, but operating model is not decision-grade until Finance and procurement ERP evidence closes: invoice-to-SOW and rate-card variance are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0062,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,"SLA obligations are not linked to business criticality; invoice-to-SOW and rate-card variance are not reconciled; third-party risk evidence is not linked to renewal decisions; exit, audit, and data-export rights need legal review"
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0063,FCF-BANK,COO / operations team: Fraud copilot readiness,"COO / operations team says Fraud copilot readiness is promising, but vendor is not decision-grade until Digital banking platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0063,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,alert lineage and feature provenance are not certified; model-risk approval evidence is incomplete; operator acceptance telemetry is not loaded; false-positive and loss baselines are not finance-approved
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0064,FCF-BANK,COO / operations team: AML/KYC operations assist,"COO / operations team says AML/KYC operations assist is promising, but platform is not decision-grade until Model risk management registry evidence closes: regulatory audit evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0064,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,case narrative provenance and reviewer controls need validation; watchlist and customer-master lineage are not certified; explainability and human approval path are incomplete; regulatory audit evidence is not loaded
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0065,FCF-BANK,COO / operations team: Contact center banker assist,"COO / operations team says Contact center banker assist is promising, but data is not decision-grade until Core banking platform evidence closes: PII handling and masking evidence is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0065,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,PII handling and masking evidence is incomplete; real-time CRM/core integration evidence is missing; approved answer content ownership is not assigned; QA and acceptance telemetry are not loaded
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0066,FCF-BANK,COO / operations team: Regulatory reporting modernization,"COO / operations team says Regulatory reporting modernization is promising, but modernization is not decision-grade until Cloud lakehouse and customer 360 foundation evidence closes: control evidence and attestations are not linked to data products. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0066,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,regulatory-report lineage is fragmented across marts and manual files; control evidence and attestations are not linked to data products; cloud lakehouse is target-state only; data-quality exceptions are not owner-certified
first-capital,FCF-SA07-09_PROGRAMS_INITIATIVES-0067,FCF-BANK,COO / operations team: Customer 360 and identity resolution,"COO / operations team says Customer 360 and identity resolution is promising, but AI readiness is not decision-grade until Banker and contact center CRM evidence closes: lineage across core, digital, and CRM is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,FCF-SA07-INT-EVID-0067,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,"identity match rules and exception handling are not certified; consent and permissible-use controls need evidence; lineage across core, digital, and CRM is incomplete; customer 360 platform is target-state only"
