record_type,record_id,label,source_dimension,evidence_ids,projection_status,safe_to_display,claim_basis
metric,meridian-health-08_spend_value-08_spend_value-row-168,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-168-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-169,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-169-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-170,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-170-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-171,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-171-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-172,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-172-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-173,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-173-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-174,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-174-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-175,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-175-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-176,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-176-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-177,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-177-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-178,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-178-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-179,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-179-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-180,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-180-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-181,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-181-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-182,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-182-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-183,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-183-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-184,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-184-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-185,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-185-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-186,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-186-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-187,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-187-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-188,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-188-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-189,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-189-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-190,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-190-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-191,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-191-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-192,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-192-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-193,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-193-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-194,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-194-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-195,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-195-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-196,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-196-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-197,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-197-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-198,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-198-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-199,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-199-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-200,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-200-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-201,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-201-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-202,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-202-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-203,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-203-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-204,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-204-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-205,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-205-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-206,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-206-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-207,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-207-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-208,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-208-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-209,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-209-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-210,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-210-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-211,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-211-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-212,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-212-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-213,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-213-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-214,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-214-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-215,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-215-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-216,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-216-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-217,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-217-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-218,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-218-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-219,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-219-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-220,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-220-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-221,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-221-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-222,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-222-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-223,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-223-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-224,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-224-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-225,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-225-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-226,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-226-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-227,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-227-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-228,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-228-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-229,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-229-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-230,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-230-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-231,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-231-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-232,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-232-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-233,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-233-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-234,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-234-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-235,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-235-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-236,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-236-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-237,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-237-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-238,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-238-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-239,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-239-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-240,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-240-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-241,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-241-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-242,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-242-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-243,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-243-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-244,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-244-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-245,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-245-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-246,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-246-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-247,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-247-evidence,v3_context_pack_ready,true,
