claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-08_spend_value-08_spend_value-row-87,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-87-evidence,meridian-health-08_spend_value-08_spend_value-row-87
tower-claim-meridian-health-08_spend_value-08_spend_value-row-88,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-88-evidence,meridian-health-08_spend_value-08_spend_value-row-88
tower-claim-meridian-health-08_spend_value-08_spend_value-row-89,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-89-evidence,meridian-health-08_spend_value-08_spend_value-row-89
tower-claim-meridian-health-08_spend_value-08_spend_value-row-90,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-90-evidence,meridian-health-08_spend_value-08_spend_value-row-90
tower-claim-meridian-health-08_spend_value-08_spend_value-row-91,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-91-evidence,meridian-health-08_spend_value-08_spend_value-row-91
tower-claim-meridian-health-08_spend_value-08_spend_value-row-92,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-92-evidence,meridian-health-08_spend_value-08_spend_value-row-92
tower-claim-meridian-health-08_spend_value-08_spend_value-row-93,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-93-evidence,meridian-health-08_spend_value-08_spend_value-row-93
tower-claim-meridian-health-08_spend_value-08_spend_value-row-94,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-94-evidence,meridian-health-08_spend_value-08_spend_value-row-94
tower-claim-meridian-health-08_spend_value-08_spend_value-row-95,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-95-evidence,meridian-health-08_spend_value-08_spend_value-row-95
tower-claim-meridian-health-08_spend_value-08_spend_value-row-96,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-96-evidence,meridian-health-08_spend_value-08_spend_value-row-96
tower-claim-meridian-health-08_spend_value-08_spend_value-row-97,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-97-evidence,meridian-health-08_spend_value-08_spend_value-row-97
tower-claim-meridian-health-08_spend_value-08_spend_value-row-98,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-98-evidence,meridian-health-08_spend_value-08_spend_value-row-98
tower-claim-meridian-health-08_spend_value-08_spend_value-row-99,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-99-evidence,meridian-health-08_spend_value-08_spend_value-row-99
tower-claim-meridian-health-08_spend_value-08_spend_value-row-100,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-100-evidence,meridian-health-08_spend_value-08_spend_value-row-100
tower-claim-meridian-health-08_spend_value-08_spend_value-row-101,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-101-evidence,meridian-health-08_spend_value-08_spend_value-row-101
tower-claim-meridian-health-08_spend_value-08_spend_value-row-102,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-102-evidence,meridian-health-08_spend_value-08_spend_value-row-102
tower-claim-meridian-health-08_spend_value-08_spend_value-row-103,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-103-evidence,meridian-health-08_spend_value-08_spend_value-row-103
tower-claim-meridian-health-08_spend_value-08_spend_value-row-104,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-104-evidence,meridian-health-08_spend_value-08_spend_value-row-104
tower-claim-meridian-health-08_spend_value-08_spend_value-row-105,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-105-evidence,meridian-health-08_spend_value-08_spend_value-row-105
tower-claim-meridian-health-08_spend_value-08_spend_value-row-106,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-106-evidence,meridian-health-08_spend_value-08_spend_value-row-106
tower-claim-meridian-health-08_spend_value-08_spend_value-row-107,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-107-evidence,meridian-health-08_spend_value-08_spend_value-row-107
tower-claim-meridian-health-08_spend_value-08_spend_value-row-108,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-108-evidence,meridian-health-08_spend_value-08_spend_value-row-108
tower-claim-meridian-health-08_spend_value-08_spend_value-row-109,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-109-evidence,meridian-health-08_spend_value-08_spend_value-row-109
