tenant_key,adapter_id,canonical_object_type,canonical_object_id,source_file,source_row,source_system,source_record_id,lineage_status,extract_date,as_of_date
meridian-health,meridian_it_project_adapter,Project,PROJECT:PRJ-MER-139,21_it_project_portfolio.csv,140,PMO / IT portfolio tracker,PRJ-MER-139,preserved,2026-08-24,2026-08-24
meridian-health,meridian_it_project_adapter,Project,PROJECT:PRJ-MER-140,21_it_project_portfolio.csv,141,PMO / IT portfolio tracker,PRJ-MER-140,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-001,22_ai_business_cases.csv,2,AI Portfolio and Business Case Tracker,BC-MER-001,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-002,22_ai_business_cases.csv,3,AI Portfolio and Business Case Tracker,BC-MER-002,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-003,22_ai_business_cases.csv,4,AI Portfolio and Business Case Tracker,BC-MER-003,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-004,22_ai_business_cases.csv,5,AI Portfolio and Business Case Tracker,BC-MER-004,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-005,22_ai_business_cases.csv,6,AI Portfolio and Business Case Tracker,BC-MER-005,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-006,22_ai_business_cases.csv,7,AI Portfolio and Business Case Tracker,BC-MER-006,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-007,22_ai_business_cases.csv,8,AI Portfolio and Business Case Tracker,BC-MER-007,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-008,22_ai_business_cases.csv,9,AI Portfolio and Business Case Tracker,BC-MER-008,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-009,22_ai_business_cases.csv,10,AI Portfolio and Business Case Tracker,BC-MER-009,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-010,22_ai_business_cases.csv,11,AI Portfolio and Business Case Tracker,BC-MER-010,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-011,22_ai_business_cases.csv,12,AI Portfolio and Business Case Tracker,BC-MER-011,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-012,22_ai_business_cases.csv,13,AI Portfolio and Business Case Tracker,BC-MER-012,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-013,22_ai_business_cases.csv,14,AI Portfolio and Business Case Tracker,BC-MER-013,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-014,22_ai_business_cases.csv,15,AI Portfolio and Business Case Tracker,BC-MER-014,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-015,22_ai_business_cases.csv,16,AI Portfolio and Business Case Tracker,BC-MER-015,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-016,22_ai_business_cases.csv,17,AI Portfolio and Business Case Tracker,BC-MER-016,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-017,22_ai_business_cases.csv,18,AI Portfolio and Business Case Tracker,BC-MER-017,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-018,22_ai_business_cases.csv,19,AI Portfolio and Business Case Tracker,BC-MER-018,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-019,22_ai_business_cases.csv,20,AI Portfolio and Business Case Tracker,BC-MER-019,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-020,22_ai_business_cases.csv,21,AI Portfolio and Business Case Tracker,BC-MER-020,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-021,22_ai_business_cases.csv,22,AI Portfolio and Business Case Tracker,BC-MER-021,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-022,22_ai_business_cases.csv,23,AI Portfolio and Business Case Tracker,BC-MER-022,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-023,22_ai_business_cases.csv,24,AI Portfolio and Business Case Tracker,BC-MER-023,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-024,22_ai_business_cases.csv,25,AI Portfolio and Business Case Tracker,BC-MER-024,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-025,22_ai_business_cases.csv,26,AI Portfolio and Business Case Tracker,BC-MER-025,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-026,22_ai_business_cases.csv,27,AI Portfolio and Business Case Tracker,BC-MER-026,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-027,22_ai_business_cases.csv,28,AI Portfolio and Business Case Tracker,BC-MER-027,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-028,22_ai_business_cases.csv,29,AI Portfolio and Business Case Tracker,BC-MER-028,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-029,22_ai_business_cases.csv,30,AI Portfolio and Business Case Tracker,BC-MER-029,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-030,22_ai_business_cases.csv,31,AI Portfolio and Business Case Tracker,BC-MER-030,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-031,22_ai_business_cases.csv,32,AI Portfolio and Business Case Tracker,BC-MER-031,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-032,22_ai_business_cases.csv,33,AI Portfolio and Business Case Tracker,BC-MER-032,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-033,22_ai_business_cases.csv,34,AI Portfolio and Business Case Tracker,BC-MER-033,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-034,22_ai_business_cases.csv,35,AI Portfolio and Business Case Tracker,BC-MER-034,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-035,22_ai_business_cases.csv,36,AI Portfolio and Business Case Tracker,BC-MER-035,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-036,22_ai_business_cases.csv,37,AI Portfolio and Business Case Tracker,BC-MER-036,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-037,22_ai_business_cases.csv,38,AI Portfolio and Business Case Tracker,BC-MER-037,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-038,22_ai_business_cases.csv,39,AI Portfolio and Business Case Tracker,BC-MER-038,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-039,22_ai_business_cases.csv,40,AI Portfolio and Business Case Tracker,BC-MER-039,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-040,22_ai_business_cases.csv,41,AI Portfolio and Business Case Tracker,BC-MER-040,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-041,22_ai_business_cases.csv,42,AI Portfolio and Business Case Tracker,BC-MER-041,preserved,2026-08-24,2026-08-24
meridian-health,meridian_ai_business_case_adapter,AIUseCase,AI_USE_CASE:BC-MER-042,22_ai_business_cases.csv,43,AI Portfolio and Business Case Tracker,BC-MER-042,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-000,23_ai_tool_rollout.csv,2,AI Portfolio and Business Case Tracker,TOOL-MER-000,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-001,23_ai_tool_rollout.csv,3,Microsoft Entra ID and Microsoft 365 Admin Center,TOOL-MER-001,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-002,23_ai_tool_rollout.csv,4,AI Portfolio and Business Case Tracker,TOOL-MER-002,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-003,23_ai_tool_rollout.csv,5,AI Portfolio and Business Case Tracker,TOOL-MER-003,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-003A,23_ai_tool_rollout.csv,6,AI Portfolio and Business Case Tracker,TOOL-MER-003A,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-004,23_ai_tool_rollout.csv,7,AI Portfolio and Business Case Tracker,TOOL-MER-004,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-005,23_ai_tool_rollout.csv,8,AI Portfolio and Business Case Tracker,TOOL-MER-005,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-006,23_ai_tool_rollout.csv,9,AI Portfolio and Business Case Tracker,TOOL-MER-006,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-007,23_ai_tool_rollout.csv,10,AI Portfolio and Business Case Tracker,TOOL-MER-007,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-008,23_ai_tool_rollout.csv,11,AI Portfolio and Business Case Tracker,TOOL-MER-008,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-009,23_ai_tool_rollout.csv,12,AI Portfolio and Business Case Tracker,TOOL-MER-009,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-010,23_ai_tool_rollout.csv,13,AI Portfolio and Business Case Tracker,TOOL-MER-010,preserved,2026-08-24,2026-08-24
meridian-health,meridian_tool_rollout_adapter,Tool,TOOL:TOOL-MER-011,23_ai_tool_rollout.csv,14,AI Portfolio and Business Case Tracker,TOOL-MER-011,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2025-09,24_monthly_value_tracking.csv,2,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2025-10,24_monthly_value_tracking.csv,3,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2025-11,24_monthly_value_tracking.csv,4,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2025-12,24_monthly_value_tracking.csv,5,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-01,24_monthly_value_tracking.csv,6,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-02,24_monthly_value_tracking.csv,7,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-03,24_monthly_value_tracking.csv,8,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-04,24_monthly_value_tracking.csv,9,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-05,24_monthly_value_tracking.csv,10,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-06,24_monthly_value_tracking.csv,11,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-07,24_monthly_value_tracking.csv,12,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-001-2026-08,24_monthly_value_tracking.csv,13,AI Portfolio and Business Case Tracker,VAL-BC-MER-001-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2025-09,24_monthly_value_tracking.csv,14,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2025-10,24_monthly_value_tracking.csv,15,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2025-11,24_monthly_value_tracking.csv,16,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2025-12,24_monthly_value_tracking.csv,17,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-01,24_monthly_value_tracking.csv,18,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-02,24_monthly_value_tracking.csv,19,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-03,24_monthly_value_tracking.csv,20,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-04,24_monthly_value_tracking.csv,21,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-05,24_monthly_value_tracking.csv,22,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-06,24_monthly_value_tracking.csv,23,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-07,24_monthly_value_tracking.csv,24,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-002-2026-08,24_monthly_value_tracking.csv,25,AI Portfolio and Business Case Tracker,VAL-BC-MER-002-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2025-09,24_monthly_value_tracking.csv,26,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2025-10,24_monthly_value_tracking.csv,27,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2025-11,24_monthly_value_tracking.csv,28,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2025-12,24_monthly_value_tracking.csv,29,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-01,24_monthly_value_tracking.csv,30,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-02,24_monthly_value_tracking.csv,31,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-03,24_monthly_value_tracking.csv,32,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-04,24_monthly_value_tracking.csv,33,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-05,24_monthly_value_tracking.csv,34,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-06,24_monthly_value_tracking.csv,35,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-07,24_monthly_value_tracking.csv,36,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-003-2026-08,24_monthly_value_tracking.csv,37,AI Portfolio and Business Case Tracker,VAL-BC-MER-003-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-004-2025-09,24_monthly_value_tracking.csv,38,AI Portfolio and Business Case Tracker,VAL-BC-MER-004-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-004-2025-10,24_monthly_value_tracking.csv,39,AI Portfolio and Business Case Tracker,VAL-BC-MER-004-2025-10,preserved,2026-08-24,2026-08-24
