tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,62,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,CFO,Chief Data Officer,COO,charter,15355000,8198000,18190000,5515000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-20,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,63,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,CIO,VP Infrastructure,CFO,data_ready,15450000,8250000,18300000,5550000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-21,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,64,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,Chief Commercial Officer,Head of AI Enablement,Executive Committee,control_ready,15545000,8302000,18410000,5585000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-11-22,carrier API latency,carrier API latency,carrier API latency
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,65,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,COO,VP Enterprise Applications,CIO,pilot_exit,15640000,8354000,18520000,5620000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-23,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,66,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,CFO,Chief Data Officer,COO,scale_decision,15735000,8406000,18630000,5655000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-24,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,67,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,CIO,VP Infrastructure,CFO,charter,15830000,8458000,18740000,5690000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-21,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,68,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,15925000,8510000,18850000,5725000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-22,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,69,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,COO,VP Enterprise Applications,CIO,control_ready,16020000,8562000,18960000,5760000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-07-23,measurement by product team incomplete,measurement by product team incomplete,measurement by product team incomplete
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,70,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,CFO,Chief Data Officer,COO,pilot_exit,16115000,8614000,19070000,5795000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-24,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,71,2026-06-18,2026-01-01,2026-09-25,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,CIO,VP Infrastructure,CFO,scale_decision,16210000,8666000,19180000,5830000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-09-25,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
