tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
harbortrust-bank,01_business_functions,What should AbarVa know about Vendor and Contract Optimization for business functions?,CDAO,CDAO responsible for Procurement and Vendor Management context,"business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Vendor and Contract Optimization for applications systems?,CFO,CFO responsible for Procurement and Vendor Management context,"applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Vendor and Contract Optimization for data assets integrations?,CRO,CRO responsible for Procurement and Vendor Management context,"data assets integrations: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Vendor and Contract Optimization for vendors contracts?,Retail Banking COO,Retail Banking COO responsible for Procurement and Vendor Management context,"vendors contracts: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Vendor and Contract Optimization for it budget spend value?,Payments Leader,Payments Leader responsible for Procurement and Vendor Management context,"it budget spend value: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Vendor and Contract Optimization for risks controls?,Fraud Operations Leader,Fraud Operations Leader responsible for Procurement and Vendor Management context,"risks controls: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Vendor and Contract Optimization for metrics outcomes?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Procurement and Vendor Management context,"metrics outcomes: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV01; HARBORTRUST-BANK-HT-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; FIS provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Infrastructure and CMDB for business functions?,CFO,CFO responsible for Technology Operations context,"business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Infrastructure and CMDB for applications systems?,CRO,CRO responsible for Technology Operations context,"applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Infrastructure and CMDB for data assets integrations?,Retail Banking COO,Retail Banking COO responsible for Technology Operations context,"data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Infrastructure and CMDB for vendors contracts?,Payments Leader,Payments Leader responsible for Technology Operations context,"vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Infrastructure and CMDB for it budget spend value?,Fraud Operations Leader,Fraud Operations Leader responsible for Technology Operations context,"it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Infrastructure and CMDB for risks controls?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Technology Operations context,"risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Infrastructure and CMDB for metrics outcomes?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Technology Operations context,"metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CMDB-INFRA-EV01; HARBORTRUST-BANK-HT-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; IBM z/OS Mainframe Cluster consumes Infrastructure CMDB Operational Dataset; TransUnion provides ServiceNow CMDB,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Incident Problem Change Operations for business functions?,CRO,CRO responsible for Technology Operations context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Incident Problem Change Operations for applications systems?,Retail Banking COO,Retail Banking COO responsible for Technology Operations context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Incident Problem Change Operations for data assets integrations?,Payments Leader,Payments Leader responsible for Technology Operations context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Incident Problem Change Operations for vendors contracts?,Fraud Operations Leader,Fraud Operations Leader responsible for Technology Operations context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Incident Problem Change Operations for it budget spend value?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Technology Operations context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Incident Problem Change Operations for risks controls?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Technology Operations context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Incident Problem Change Operations for metrics outcomes?,CIO,CIO responsible for Technology Operations context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-INCIDENTS-EV01; HARBORTRUST-BANK-HT-INCIDENTS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow ITSM supports Incident Problem Change Operations; Splunk Observability consumes Incident Problem Change Operations Operational Dataset; TransUnion provides ServiceNow ITSM,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
