tenant_key,canonical_value_observation_id,business_case_id,project_id,reporting_month,success_metric,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,baseline_value,target_value,actual_value,metric_unit,reviewer_role,source_file,source_row,source_system,source_record_id,as_of_date
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2025-11,BC-MER-030,PRJ-MER-038,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,1,count,,24_monthly_value_tracking.csv,352,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2025-12,BC-MER-030,PRJ-MER-038,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,2,count,,24_monthly_value_tracking.csv,353,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-01,BC-MER-030,PRJ-MER-038,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,354,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-02,BC-MER-030,PRJ-MER-038,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,355,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-03,BC-MER-030,PRJ-MER-038,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,356,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-04,BC-MER-030,PRJ-MER-038,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,357,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-05,BC-MER-030,PRJ-MER-038,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,358,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-06,BC-MER-030,PRJ-MER-038,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,359,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-07,BC-MER-030,PRJ-MER-038,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,360,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2026-08,BC-MER-030,PRJ-MER-038,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,361,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2025-09,BC-MER-031,PRJ-MER-039,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,362,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2025-10,BC-MER-031,PRJ-MER-039,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,363,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2025-11,BC-MER-031,PRJ-MER-039,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,364,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2025-12,BC-MER-031,PRJ-MER-039,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,365,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-01,BC-MER-031,PRJ-MER-039,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,366,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-02,BC-MER-031,PRJ-MER-039,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,367,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-03,BC-MER-031,PRJ-MER-039,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,368,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-04,BC-MER-031,PRJ-MER-039,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,369,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-05,BC-MER-031,PRJ-MER-039,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,370,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-06,BC-MER-031,PRJ-MER-039,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,371,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-07,BC-MER-031,PRJ-MER-039,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,372,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-031-2026-08,BC-MER-031,PRJ-MER-039,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,373,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2025-09,BC-MER-032,PRJ-MER-040,2025-09,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,374,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2025-10,BC-MER-032,PRJ-MER-040,2025-10,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,375,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2025-11,BC-MER-032,PRJ-MER-040,2025-11,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,376,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2025-12,BC-MER-032,PRJ-MER-040,2025-12,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,377,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-01,BC-MER-032,PRJ-MER-040,2026-01,clinical capacity released,230805,161564,0,0,sponsor_claimed,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,378,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-02,BC-MER-032,PRJ-MER-040,2026-02,clinical capacity released,461610,323127,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,379,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-03,BC-MER-032,PRJ-MER-040,2026-03,clinical capacity released,692415,484690,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,380,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-04,BC-MER-032,PRJ-MER-040,2026-04,clinical capacity released,923220,646254,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,381,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-05,BC-MER-032,PRJ-MER-040,2026-05,clinical capacity released,1154025,807818,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,382,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-06,BC-MER-032,PRJ-MER-040,2026-06,clinical capacity released,1384830,969381,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,383,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-07,BC-MER-032,PRJ-MER-040,2026-07,clinical capacity released,1615635,1130945,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,384,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-032-2026-08,BC-MER-032,PRJ-MER-040,2026-08,clinical capacity released,1846440,1292508,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,385,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2025-09,BC-MER-033,PRJ-MER-041,2025-09,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,386,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2025-10,BC-MER-033,PRJ-MER-041,2025-10,manual review hours avoided,184833,144170,0,0,sponsor_claimed,1200,620,1148,hours_per_month,,24_monthly_value_tracking.csv,387,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2025-11,BC-MER-033,PRJ-MER-041,2025-11,manual review hours avoided,369665,288339,0,0,sponsor_claimed,1200,620,1096,hours_per_month,,24_monthly_value_tracking.csv,388,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2025-12,BC-MER-033,PRJ-MER-041,2025-12,manual review hours avoided,554498,432508,0,0,sponsor_claimed,1200,620,1043,hours_per_month,,24_monthly_value_tracking.csv,389,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-01,BC-MER-033,PRJ-MER-041,2026-01,manual review hours avoided,739330,576677,0,0,sponsor_claimed,1200,620,991,hours_per_month,,24_monthly_value_tracking.csv,390,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-02,BC-MER-033,PRJ-MER-041,2026-02,manual review hours avoided,924163,720847,0,0,sponsor_claimed,1200,620,939,hours_per_month,,24_monthly_value_tracking.csv,391,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-03,BC-MER-033,PRJ-MER-041,2026-03,manual review hours avoided,1108996,865017,0,0,sponsor_claimed,1200,620,887,hours_per_month,,24_monthly_value_tracking.csv,392,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-04,BC-MER-033,PRJ-MER-041,2026-04,manual review hours avoided,1293828,1009186,0,0,sponsor_claimed,1200,620,835,hours_per_month,,24_monthly_value_tracking.csv,393,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-05,BC-MER-033,PRJ-MER-041,2026-05,manual review hours avoided,1478661,1153356,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,394,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-06,BC-MER-033,PRJ-MER-041,2026-06,manual review hours avoided,1478661,1153356,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,395,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-07,BC-MER-033,PRJ-MER-041,2026-07,manual review hours avoided,1478661,1153356,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,396,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-033-2026-08,BC-MER-033,PRJ-MER-041,2026-08,manual review hours avoided,1478661,1153356,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,397,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2025-09,BC-MER-034,PRJ-MER-043,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,398,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2025-10,BC-MER-034,PRJ-MER-043,2025-10,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,399,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2025-11,BC-MER-034,PRJ-MER-043,2025-11,cost per resolved service case,214420,132940,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,400,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2025-12,BC-MER-034,PRJ-MER-043,2025-12,cost per resolved service case,428840,265881,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,401,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-01,BC-MER-034,PRJ-MER-043,2026-01,cost per resolved service case,643260,398821,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,402,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-02,BC-MER-034,PRJ-MER-043,2026-02,cost per resolved service case,857680,531762,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,403,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-03,BC-MER-034,PRJ-MER-043,2026-03,cost per resolved service case,1072100,664702,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,404,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-04,BC-MER-034,PRJ-MER-043,2026-04,cost per resolved service case,1286520,797642,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,405,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-05,BC-MER-034,PRJ-MER-043,2026-05,cost per resolved service case,1500940,930583,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,406,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-06,BC-MER-034,PRJ-MER-043,2026-06,cost per resolved service case,1715360,1063523,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,407,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-07,BC-MER-034,PRJ-MER-043,2026-07,cost per resolved service case,1715360,1063523,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,408,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-034-2026-08,BC-MER-034,PRJ-MER-043,2026-08,cost per resolved service case,1715360,1063523,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,409,AI Portfolio and Business Case Tracker,VAL-BC-MER-034-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2025-09,BC-MER-035,PRJ-MER-044,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,410,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2025-10,BC-MER-035,PRJ-MER-044,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,411,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2025-11,BC-MER-035,PRJ-MER-044,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,412,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2025-12,BC-MER-035,PRJ-MER-044,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,1,count,,24_monthly_value_tracking.csv,413,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-01,BC-MER-035,PRJ-MER-044,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,2,count,,24_monthly_value_tracking.csv,414,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-02,BC-MER-035,PRJ-MER-044,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,415,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-03,BC-MER-035,PRJ-MER-044,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,416,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-04,BC-MER-035,PRJ-MER-044,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,417,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-05,BC-MER-035,PRJ-MER-044,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,418,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-06,BC-MER-035,PRJ-MER-044,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,419,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-07,BC-MER-035,PRJ-MER-044,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,420,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-035-2026-08,BC-MER-035,PRJ-MER-044,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,421,AI Portfolio and Business Case Tracker,VAL-BC-MER-035-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2025-09,BC-MER-036,PRJ-MER-045,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,422,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2025-10,BC-MER-036,PRJ-MER-045,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,423,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2025-11,BC-MER-036,PRJ-MER-045,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,424,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2025-12,BC-MER-036,PRJ-MER-045,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,425,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-01,BC-MER-036,PRJ-MER-045,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,426,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-02,BC-MER-036,PRJ-MER-045,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,427,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-03,BC-MER-036,PRJ-MER-045,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,428,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-04,BC-MER-036,PRJ-MER-045,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,429,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-05,BC-MER-036,PRJ-MER-045,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,430,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-06,BC-MER-036,PRJ-MER-045,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,431,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-07,BC-MER-036,PRJ-MER-045,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,432,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-036-2026-08,BC-MER-036,PRJ-MER-045,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,433,AI Portfolio and Business Case Tracker,VAL-BC-MER-036-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2025-09,BC-MER-037,PRJ-MER-046,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,434,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2025-10,BC-MER-037,PRJ-MER-046,2025-10,cost per resolved service case,125894,78054,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,435,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2025-11,BC-MER-037,PRJ-MER-046,2025-11,cost per resolved service case,251787,156108,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,436,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2025-12,BC-MER-037,PRJ-MER-046,2025-12,cost per resolved service case,377681,234162,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,437,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-01,BC-MER-037,PRJ-MER-046,2026-01,cost per resolved service case,503575,312217,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,438,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-02,BC-MER-037,PRJ-MER-046,2026-02,cost per resolved service case,629468,390270,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,439,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-03,BC-MER-037,PRJ-MER-046,2026-03,cost per resolved service case,755362,468324,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,440,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-03,2026-08-24
