artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,44,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Oracle EDW clinical mart |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00031 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 32 | MER-APP-031 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,46,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Hadoop raw zone |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00033 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 34 | MER-APP-033 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded9eb299
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,48,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Tableau Server |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00035 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 36 | MER-APP-035 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded9eb299b
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,50,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | SAS Grid |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00037 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 38 | MER-APP-037 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded9eb299bacb23b
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,51,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Databricks AWS Lakehouse |  | data_analytics | data_analytics |  |  |  | govern_with_unity_catalog | critical |  | Data Platform Migration Office | VDR-00038 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 39 | MER-APP-038 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,52,AWS; Databricks; Unity Catalog,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Unity Catalog |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00039 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 40 | MER-APP-039 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded9eb299ba
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,54,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Collibra catalog |  | data_analytics | data_analytics |  |  |  | migrate_to_databricks_on_aws | critical |  | Data Platform Migration Office | VDR-00041 | phi_pii_financial |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 42 | MER-APP-041 | synthetic-demo | 82a793628dcd9c0eaf715dee9c1c293ded9eb29
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,108,AWS; landing zone,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | AWS landing zone |  | Care management | Care management |  |  |  | Modernize | Medium |  | Health Plan Core and Claims Platforms | VDR-00153 | Care management master data; operational events; identity and control evidence |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 154 | meridian-health-appl
datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv,109,AWS; Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | AWS Databricks workspace |  | Claims intelligence | Claims intelligence |  |  |  | Run | High |  | Data Platform Migration Office | VDR-00154 | Claims intelligence master data; operational events; identity and control evidence |  |  | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/04_applications_systems.csv | rich-universal-standard-v3 | 155 | meridian-health
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,2,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse: EMR clinical |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture i
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,3,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse: claims |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is load
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,4,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse: pharmacy |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is lo
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,5,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse: patient/member identity |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion arc
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,6,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse: longitudinal patient view |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion a
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,7,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Governed data foundation for AI / LLM automation: prior authorization |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified meda
datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv,8,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Governed data foundation for AI / LLM automation: coding |  | standard_2026_07_v3 |  |  | standard_2026_07_v3 |  | workshop_refresh | owner_to_confirm_in_workshop |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/05_data_assets_integrations.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion archite
