artifact_path,artifact_type,standard_name,tenant_key,layer_or_usage,active_candidate_generated_or_legacy,loader_visible,module_visible,contains_legacy_name,contains_aws_or_databricks,recommended_action,evidence
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/relationship-graph/edges.json,json,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/relationship-graph/nodes.csv,csv,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/relationship-graph/nodes.json,json,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA01_ServiceNow_CMDB_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA02_IT_Finance_Budget_Spend_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA03_Vendor_Contracts_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA04_Program_Portfolio_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA05_Cloud_Inventory_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/source-adapters/SA06_Incident_Problem_Change_Extract_Template.xlsx,xlsx,standard-2026-07-v3,,source-adapter,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/tenant_depth_qa_report.json,json,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/tenant_depth_qa_report.md,markdown,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/harbortrust-bank/standard-2026-07-v3/tenant_generation_manifest.json,json,standard-2026-07-v3,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/00_enterprise_profile.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/01_business_functions.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/02_org_ownership.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/03_workforce_roles.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/04_applications_systems.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/05_data_assets_integrations.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/06_infrastructure_platforms.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/07_vendors_contracts.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/08_it_budget_spend_value.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/09_programs_initiatives.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/10_ai_automation_use_cases.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/11_risks_controls.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/12_relationships.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/13_evidence_sources.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/14_metrics_outcomes.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/15_industry_context_patterns.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/16_expert_lenses.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/17_managed_services_scope.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/core-dimensions/18_operational_process_evidence.xlsx,xlsx,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence_summary.csv,csv,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.csv,csv,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.json,json,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/finance_analytics_depth_cluster.md,markdown,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/preview-applications-systems.png,png,standard-2026-07-v3,meridian-health,generated v3 pack,legacy / must not load,candidate-only,candidate-only,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,generated v3 legacy term V5
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/preview-relationships.png,png,standard-2026-07-v3,meridian-health,generated v3 pack,legacy / must not load,candidate-only,candidate-only,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,generated v3 legacy term V6
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/semantic-depth-fix1-agent-assist-member-service.md,markdown,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/semantic-depth-fix1-applications-preview.png,png,standard-2026-07-v3,meridian-health,generated v3 pack,legacy / must not load,candidate-only,candidate-only,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,generated v3 legacy term V5
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/semantic-depth-fix1-finance-analytics.md,markdown,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/tenant_depth_qa_report.json,json,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/tenant_depth_qa_report.md,markdown,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,no,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,csv,standard-2026-07-v3,meridian-health,generated v3 pack,generated-only,candidate-only,candidate-only,no,yes,Keep as generated proof/candidate; do not promote without approval,generated v3 no forbidden legacy term
