tenant_key,persona_or_role,function_name,role_count,location_model,employment_type,vendor_supported,skills,pain_points,automation_opportunity,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,procurement analyst,procurement capability 032,43,hub-and-spoke,contractor-supported,no,airline data lakehouse workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cyber risk; manual reconciliation across airline data lakehouse,IT incident and change-risk copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00032,SHA-EVID-01832,SHA-03_WORKFORCE_ROLES-SRC-00032,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce product owner,HR and workforce capability 033,44,contact center,employee,yes,identity and access management workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for identity and access; manual reconciliation across identity and access management,Procurement and vendor contract intelligence remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00033,SHA-EVID-01833,SHA-03_WORKFORCE_ROLES-SRC-00033,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics risk owner,data and analytics capability 034,45,field operations,vendor-supported,no,service management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for vendor concentration; manual reconciliation across service management platform,IROPS recovery copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00034,SHA-EVID-01834,SHA-03_WORKFORCE_ROLES-SRC-00034,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering service manager,platform engineering capability 035,46,remote specialist,mixed,no,passenger service system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for model explainability; manual reconciliation across passenger service system,Crew disruption assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00035,SHA-EVID-01835,SHA-03_WORKFORCE_ROLES-SRC-00035,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations operator,baggage operations capability 036,47,hybrid enterprise,contractor-supported,no,departure control system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across departure control system,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00036,SHA-EVID-01836,SHA-03_WORKFORCE_ROLES-SRC-00036,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations analyst,flight operations capability 037,48,hub-and-spoke,employee,yes,crew scheduling platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across crew scheduling platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00037,SHA-EVID-01837,SHA-03_WORKFORCE_ROLES-SRC-00037,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center product owner,operations control center capability 038,49,contact center,vendor-supported,no,flight planning platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for airport-local operating variation; manual reconciliation across flight planning platform,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00038,SHA-EVID-01838,SHA-03_WORKFORCE_ROLES-SRC-00038,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations risk owner,airport operations capability 039,50,field operations,mixed,no,operations control and IROPS platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for reservation-system dependency; manual reconciliation across operations control and IROPS platform,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00039,SHA-EVID-01839,SHA-03_WORKFORCE_ROLES-SRC-00039,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service service manager,customer service capability 040,51,remote specialist,contractor-supported,no,maintenance and MRO platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cloud resilience; manual reconciliation across maintenance and MRO platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00040,SHA-EVID-01840,SHA-03_WORKFORCE_ROLES-SRC-00040,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty operator,loyalty capability 041,52,hybrid enterprise,employee,yes,cargo management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for safety criticality; manual reconciliation across cargo management platform,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00041,SHA-EVID-01841,SHA-03_WORKFORCE_ROLES-SRC-00041,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management analyst,revenue management capability 042,53,hub-and-spoke,vendor-supported,no,revenue management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for operational resilience; manual reconciliation across revenue management platform,Loyalty next-best-action assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00042,SHA-EVID-01842,SHA-03_WORKFORCE_ROLES-SRC-00042,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
