tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0021,GLD-HS,CISO / Security interview evidence,"CISO / Security says AI Governance / Model Risk Controls needs HITL, audit logging, and model-risk evidence required: PHI access logging, human-in-the-loop validation, prompt/audit trails, and model inventory ownership must be complete before service, Workday, or member-facing AI pilots scale beyond controlled pilots.",13_evidence_sources,GLD-SA07-INT-EVID-9021,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CISO,AI Governance / Model Risk Controls,PHI audit logs; model inventory,OneTrust; ServiceNow; Microsoft Purview,,"HITL, audit logging, and model-risk evidence required",AI usage without audit controls creates compliance risk,OneTrust; ServiceNow; Microsoft Purview,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0022,GLD-HS,Contact Center / Member Service Operations interview evidence,"Contact Center / Member Service Operations says Contact Center Platform / Knowledge Modernization needs AHT, FCR, transfer, CSAT, and QA baselines required: Operations needs call reason, AHT, FCR, transfer, knowledge-search, QA, and escalation baselines before AI Assist is funded. Usage data from Genesys and the knowledge platform should prove the foundation first.",13_evidence_sources,GLD-SA07-INT-EVID-9022,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,Contact Center Operations,Contact Center Platform / Knowledge Modernization,contact center events; knowledge base,Genesys; Salesforce; ServiceNow,,"AHT, FCR, transfer, CSAT, and QA baselines required",No AI Assist production usage exists yet,Genesys; Salesforce; ServiceNow,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0023,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says FY26 AI spend governance needs Budget, program, and benefits ledger ties required: The CIO should show AI spend as tagged inside approved platforms and programs: Copilot, ServiceNow, Workday, GitHub Copilot, Databricks, cloud AI services, and governance controls. It should not be described as a separate AI budget or as a delivered financial outcome.",13_evidence_sources,GLD-SA07-INT-EVID-9023,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,FY26 AI spend governance,program and finance rows,Microsoft; ServiceNow; Workday; GitHub; Databricks; AWS,,"Budget, program, and benefits ledger ties required",AI spend is embedded across platforms,Microsoft; ServiceNow; Workday; GitHub; Databricks; AWS,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0024,GLD-HS,CFO / Finance & Value interview evidence,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0024,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CFO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0025,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0025,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0026,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0026,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0027,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says End-to-end cost transparency is promising, but vendor is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0027,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0028,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Payment integrity and leakage reduction is promising, but platform is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0028,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0029,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Automated close and reporting is promising, but data is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0029,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0030,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Unified clinical + claims lakehouse is promising, but modernization is not decision-grade until Epic Clarity evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0030,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0031,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Governed data foundation for AI / LLM automation is promising, but AI readiness is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0031,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0032,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Call center optimization is promising, but risk is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0032,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-13_EVIDENCE_SOURCES-0033,GLD-HS,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says Provider quality and performance is promising, but metrics is not decision-grade until Power BI reporting estate evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,GLD-SA07-INT-EVID-0033,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/internal-golden/interviews/executive_interviews.csv,CIO,,,,,,,,,,,,,,,,,,,,
