tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0024,SHA-AIR,CTO / Infrastructure and cloud team interview evidence,"CTO / Infrastructure and cloud team says Maintenance analytics is promising, but evidence is not decision-grade until AWS airline data lakehouse evidence closes: target lakehouse is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0024,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CTO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0025,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says IROPS decision support is promising, but strategy is not decision-grade until IROPS recovery workbench evidence closes: cross-system disruption lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0025,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0026,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Crew recovery optimization is promising, but operating model is not decision-grade until IROPS recovery workbench evidence closes: scenario library does not cover all disruption modes. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0026,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0027,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Contact center agent assist is promising, but vendor is not decision-grade until Loyalty platform evidence closes: policy content ownership is not assigned. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0027,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0028,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Maintenance analytics is promising, but platform is not decision-grade until Maintenance planning and reliability suite evidence closes: target lakehouse is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0028,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0029,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Baggage disruption analytics is promising, but data is not decision-grade until Departure control system evidence closes: bag scan completeness and station exception lineage are not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0029,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0030,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says AMS/IMS sourcing readiness is promising, but modernization is not decision-grade until AMS supplier delivery platform evidence closes: change-order leakage evidence needs invoice-to-SOW reconciliation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0030,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0031,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Existing managed-services contract optimization is promising, but AI readiness is not decision-grade until Contract lifecycle repository evidence closes: staffing and rate-card mapping are not finance-certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0031,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0032,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says IROPS decision support is promising, but risk is not decision-grade until Customer contact center CRM evidence closes: real-time data latency evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0032,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0033,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Crew recovery optimization is promising, but metrics is not decision-grade until Departure control system evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0033,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0034,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Contact center agent assist is promising, but value is not decision-grade until Passenger service and reservations platform evidence closes: real-time PSS/CRM integration evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0034,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0035,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Maintenance analytics is promising, but sourcing is not decision-grade until Legacy airline enterprise data warehouse evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0035,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0036,SHA-AIR,CDAO / Data and analytics team interview evidence,"CDAO / Data and analytics team says Baggage disruption analytics is promising, but evidence is not decision-grade until Legacy airline enterprise data warehouse evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0036,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,CDAO
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0037,SHA-AIR,Chief Procurement Officer / sourcing team interview evidence,"Chief Procurement Officer / sourcing team says Crew recovery optimization is promising, but strategy is not decision-grade until Crew tracking and recovery platform evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0037,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Chief Procurement Officer
