fact_key,measure,view,scope,basis,period,value_numeric,source_key,source_row,attributes
meridian-health::budget::mer-v3-bud-chg-opm-02::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,3000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-OPM-02,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-OPM-02"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-OPM-02"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-opm-03::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,2000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-OPM-03,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-OPM-03"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-OPM-03"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-opm-04::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,3000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-OPM-04,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-OPM-04"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-OPM-04"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-aigov-01::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,2500000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-AIGOV-01,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-AIGOV-01"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-AIGOV-01"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-aigov-02::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,2000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-AIGOV-02,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-AIGOV-02"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-AIGOV-02"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-aigov-03::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,2000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-AIGOV-03,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-AIGOV-03"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-AIGOV-03"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::mer-v3-bud-chg-aigov-04::change::fy26,change_budget_fy26,it_budget,enterprise_envelope,committed,fy26,1500000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-AIGOV-04,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-AIGOV-04"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-AIGOV-04"",""source_amount_field"":""change_budget_usd""}"
meridian-health::budget::total-it-budget::fy26,total_it_budget_fy26,it_budget,enterprise_envelope,committed,fy26,650000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-APP-01,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-APP-01"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-APP-01"",""rollup_rule"":""SUM 08 rows where financial_fact_type=fy26_budget_line and additive_status=additive_budget_fact"",""row_count"":70}"
meridian-health::program::prog-data-foundation::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,42500000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-DATA-FOUNDATION,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-DATA-FOUNDATION"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-DATA-FOUNDATION"",""program_code"":""PROG-DATA-FOUNDATION"",""initiative_id"":""INIT-DATA-FOUNDATION"",""program_name"":""Data Foundation / Lakehouse Modernization"",""executive_owner"":""CDAO"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""ai_enablement_foundation"",""ai_spend_category"":""data_ai_platform"",""linked_sa02_records"":""SA02-CHG-DATA-01;SA02-CHG-DATA-02;SA02-CHG-DATA-03;SA02-CHG-DATA-04;SA02-CHG-DATA-05;SA02-CHG-DATA-06""}"
meridian-health::program::prog-api-mod::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,25800000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-API-MOD,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-API-MOD"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-API-MOD"",""program_code"":""PROG-API-MOD"",""initiative_id"":""INIT-API-MOD"",""program_name"":""Integration / API Modernization"",""executive_owner"":""Chief Architect"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":false,""ai_spend_type"":""none"",""ai_spend_category"":""not_ai"",""linked_sa02_records"":""SA02-CHG-INT-01;SA02-CHG-INT-02;SA02-CHG-INT-03;SA02-CHG-INT-04;SA02-CHG-INT-05""}"
meridian-health::program::prog-dev-productivity::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,2900000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-DEV-PRODUCTIVITY,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-DEV-PRODUCTIVITY"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-DEV-PRODUCTIVITY"",""program_code"":""PROG-DEV-PRODUCTIVITY"",""initiative_id"":""INIT-DEV-PRODUCTIVITY"",""program_name"":""Developer Productivity AI / SDLC Automation"",""executive_owner"":""VP Engineering"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""developer_productivity_ai"",""linked_sa02_records"":""SA02-CHG-INT-06""}"
meridian-health::program::prog-phi-iam::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,24000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-PHI-IAM,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-PHI-IAM"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-PHI-IAM"",""program_code"":""PROG-PHI-IAM"",""initiative_id"":""INIT-PHI-IAM"",""program_name"":""Cybersecurity / Identity / PHI Control Uplift"",""executive_owner"":""CISO"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""ai_governance_controls"",""ai_spend_category"":""ai_governance"",""linked_sa02_records"":""SA02-CHG-CYBER-01;SA02-CHG-CYBER-02;SA02-CHG-CYBER-03;SA02-CHG-CYBER-04;SA02-CHG-CYBER-05""}"
meridian-health::program::prog-ehr-clin::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,22000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-EHR-CLIN,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-EHR-CLIN"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-EHR-CLIN"",""program_code"":""PROG-EHR-CLIN"",""initiative_id"":""INIT-EHR-CLIN"",""program_name"":""EHR / Clinical Analytics Modernization"",""executive_owner"":""CMIO"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":false,""ai_spend_type"":""none"",""ai_spend_category"":""not_ai"",""linked_sa02_records"":""SA02-CHG-EHR-01;SA02-CHG-EHR-02;SA02-CHG-EHR-03;SA02-CHG-EHR-04;SA02-CHG-EHR-05""}"
meridian-health::program::prog-contact-know::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,16000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-CONTACT-KNOW,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-CONTACT-KNOW"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-CONTACT-KNOW"",""program_code"":""PROG-CONTACT-KNOW"",""initiative_id"":""INIT-CONTACT-KNOW"",""program_name"":""Contact Center Platform / Knowledge Modernization"",""executive_owner"":""Chief Experience Officer"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""ai_enablement_foundation"",""ai_spend_category"":""crm_contact_center_ai"",""linked_sa02_records"":""SA02-CHG-MBR-01;SA02-CHG-MBR-02;SA02-CHG-MBR-03;SA02-CHG-MBR-04;SA02-CHG-MBR-05""}"
meridian-health::program::prog-finops::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,10000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-FINOPS,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-FINOPS"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-FINOPS"",""program_code"":""PROG-FINOPS"",""initiative_id"":""INIT-FINOPS"",""program_name"":""Cloud Cost Governance / FinOps"",""executive_owner"":""SVP Infrastructure and Cloud"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":false,""ai_spend_type"":""none"",""ai_spend_category"":""not_ai"",""linked_sa02_records"":""SA02-CHG-CLOUD-01;SA02-CHG-CLOUD-02;SA02-CHG-CLOUD-03;SA02-CHG-CLOUD-04""}"
meridian-health::program::prog-ai-gov::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,8000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-AI-GOV,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-AI-GOV"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-AI-GOV"",""program_code"":""PROG-AI-GOV"",""initiative_id"":""INIT-AI-GOV"",""program_name"":""AI Governance / Model Risk Controls"",""executive_owner"":""Chief Risk Officer"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""ai_governance_controls"",""ai_spend_category"":""ai_governance"",""linked_sa02_records"":""SA02-CHG-AIGOV-01;SA02-CHG-AIGOV-02;SA02-CHG-AIGOV-03;SA02-CHG-AIGOV-04""}"
meridian-health::program::prog-mso::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,125000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-MSO,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-MSO"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-MSO"",""program_code"":""PROG-MSO"",""initiative_id"":""INIT-MSO"",""program_name"":""Managed Services Optimization"",""executive_owner"":""VP IT Operations"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":false,""ai_spend_type"":""none"",""ai_spend_category"":""not_ai"",""linked_sa02_records"":""SA02-RUN-MGS-01;SA02-RUN-MGS-02;SA02-RUN-MGS-03;SA02-RUN-MGS-04;SA02-RUN-MGS-05;SA02-RUN-MGS-06""}"
meridian-health::program::prog-copilot-adopt::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,10500000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-COPILOT-ADOPT,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-COPILOT-ADOPT"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-COPILOT-ADOPT"",""program_code"":""PROG-COPILOT-ADOPT"",""initiative_id"":""INIT-COPILOT-ADOPT"",""program_name"":""Microsoft 365 Copilot Productivity Enablement"",""executive_owner"":""VP Workplace Technology"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""copilot_productivity"",""linked_sa02_records"":""SA02-RUN-WKPL-01;SA02-RUN-WKPL-04""}"
meridian-health::program::prog-snow-ai::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,4000000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-SNOW-AI,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-SNOW-AI"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-SNOW-AI"",""program_code"":""PROG-SNOW-AI"",""initiative_id"":""INIT-SNOW-AI"",""program_name"":""ServiceNow AI / ITSM Automation Pilot"",""executive_owner"":""VP Service Management"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""servicenow_ai"",""linked_sa02_records"":""SA02-RUN-MGS-05""}"
meridian-health::program::prog-workday-ai::approved-budget::fy26,initiative_budget_fy26,initiative_budget,initiative,committed,fy26,1200000,meridian-health::standard-2026-07-v3::SA04_Program_Portfolio_Extract.csv,SA04-PROG-WORKDAY-AI,"{""evidence_id"":""MER-V3-EVID-PROG-PROG-WORKDAY-AI"",""source_ref"":""SA04_Program_Portfolio_Extract.csv#SA04-PROG-WORKDAY-AI"",""program_code"":""PROG-WORKDAY-AI"",""initiative_id"":""INIT-WORKDAY-AI"",""program_name"":""Workday HR/Finance AI Workflow Pilot"",""executive_owner"":""CHRO and CFO"",""finance_owner"":""FP&A Technology Finance Lead"",""funding_status"":""approved"",""ai_spend_flag"":true,""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""workday_ai"",""linked_sa02_records"":""SA02-RUN-APP-06""}"
meridian-health::ai-spend::mer-v3-bud-run-app-04::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,2500000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-APP-04,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-APP-04"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-APP-04"",""parent_budget_amount_usd"":8500000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Salesforce; Google"",""system_name"":""MuleSoft; Apigee"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""erp_ai"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":2210000,""forecast_spend_usd"":8202500}"
meridian-health::ai-spend::mer-v3-bud-run-app-06::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,1200000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-APP-06,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-APP-06"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-APP-06"",""parent_budget_amount_usd"":1200000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Workday"",""system_name"":""Workday HCM; Workday Finance; Workday AI"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""workday_ai"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":312000,""forecast_spend_usd"":1158000}"
meridian-health::ai-spend::mer-v3-bud-run-infra-02::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,4000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-INFRA-02,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-INFRA-02"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-INFRA-02"",""parent_budget_amount_usd"":28000000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""AWS; Microsoft"",""system_name"":""AWS; Azure"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""cloud_ai_services"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":7280000,""forecast_spend_usd"":27020000}"
meridian-health::ai-spend::mer-v3-bud-run-mgs-05::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,4000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-MGS-05,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-MGS-05"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-MGS-05"",""parent_budget_amount_usd"":12000000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""ServiceNow; Infosys"",""system_name"":""ServiceNow ITSM"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""servicenow_ai"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":3120000,""forecast_spend_usd"":11580000}"
meridian-health::ai-spend::mer-v3-bud-run-wkpl-01::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,8500000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-WKPL-01,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-WKPL-01"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-WKPL-01"",""parent_budget_amount_usd"":16000000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Microsoft"",""system_name"":""Microsoft 365 Copilot"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""copilot_productivity"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":4160000,""forecast_spend_usd"":15440000}"
meridian-health::ai-spend::mer-v3-bud-run-wkpl-04::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,2000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-RUN-WKPL-04,"{""evidence_id"":""MER-V3-EVID-BUD-RUN-WKPL-04"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-RUN-WKPL-04"",""parent_budget_amount_usd"":5500000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Microsoft"",""system_name"":""M365; Viva"",""ai_spend_type"":""ai_training_change"",""ai_spend_category"":""copilot_productivity"",""platform_embedded_ai_flag"":false,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":1430000,""forecast_spend_usd"":5307500}"
meridian-health::ai-spend::mer-v3-bud-chg-data-01::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,14000000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-DATA-01,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-DATA-01"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-DATA-01"",""parent_budget_amount_usd"":14000000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Databricks; AWS"",""system_name"":""Databricks Lakehouse; AWS"",""ai_spend_type"":""ai_enablement_foundation"",""ai_spend_category"":""data_ai_platform"",""platform_embedded_ai_flag"":false,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":3640000,""forecast_spend_usd"":13510000}"
meridian-health::ai-spend::mer-v3-bud-chg-data-05::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,3500000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-DATA-05,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-DATA-05"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-DATA-05"",""parent_budget_amount_usd"":4500000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Collibra"",""system_name"":""Collibra"",""ai_spend_type"":""ai_governance_controls"",""ai_spend_category"":""data_ai_platform"",""platform_embedded_ai_flag"":false,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":1170000,""forecast_spend_usd"":4342500}"
meridian-health::ai-spend::mer-v3-bud-chg-int-06::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,2900000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-INT-06,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-INT-06"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-INT-06"",""parent_budget_amount_usd"":2200000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""GitHub; Microsoft"",""system_name"":""GitHub Copilot; Azure DevOps"",""ai_spend_type"":""embedded_platform_ai"",""ai_spend_category"":""developer_productivity_ai"",""platform_embedded_ai_flag"":true,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":572000,""forecast_spend_usd"":2123000}"
meridian-health::ai-spend::mer-v3-bud-chg-mbr-01::fy26,ai_tagged_spend_fy26,it_budget,enterprise_envelope,committed,fy26,3800000,meridian-health::standard-2026-07-v3::08_it_budget_spend_value.csv,MER-V3-BUD-CHG-MBR-01,"{""evidence_id"":""MER-V3-EVID-BUD-CHG-MBR-01"",""source_ref"":""08_it_budget_spend_value.csv#MER-V3-BUD-CHG-MBR-01"",""parent_budget_amount_usd"":5000000,""source_amount_field"":""ai_tagged_budget_usd"",""program_code"":"""",""initiative_id"":"""",""vendor_name"":""Genesys"",""system_name"":""Genesys Cloud CX"",""ai_spend_type"":""ai_enablement_foundation"",""ai_spend_category"":""crm_contact_center_ai"",""platform_embedded_ai_flag"":false,""additive_status"":""non_additive_ai_lens"",""actual_spend_ytd_usd"":1300000,""forecast_spend_usd"":4825000}"
