tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-2,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-DATA-001,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-40,Care management data product,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0039,Call center transcript and intent lake,Chief Customer Experience Officer,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,49,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-41,Claims intelligence data product,v4_synthetic_pack,Chief Quality Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0040,HEDIS and STAR quality mart,Chief Quality Officer,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,63,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-42,Patient access data product,v4_synthetic_pack,CFO,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0041,Cost-of-care and product margin mart,CFO,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,46,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-43,Clinical data governance data product,v4_synthetic_pack,VP Payment Integrity,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0042,Payment integrity pattern library,VP Payment Integrity,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-44,Clinical operations data product,v4_synthetic_pack,Controller,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0043,Automated close semantic layer,Controller,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,51,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-45,Revenue cycle data product,v4_synthetic_pack,Chief Network Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0044,Provider attribution and contract economics,Chief Network Officer,Revenue Cycle,Revenue Cycle -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-46,Care management data product,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0045,Clinical documentation AI evidence store,Chief Medical Officer,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-47,Claims intelligence data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0046,Longitudinal patient/member gold record,Chief Data Officer,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-48,Patient access data product,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,48,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0047,Prior authorization evidence corpus,Chief Health Plan Officer,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-49,Clinical data governance data product,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,49,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0048,Call center transcript and intent lake,Chief Customer Experience Officer,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,49,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-50,Clinical operations data product,v4_synthetic_pack,Chief Quality Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,50,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0049,HEDIS and STAR quality mart,Chief Quality Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,63,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-51,Revenue cycle data product,v4_synthetic_pack,CFO,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,51,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0050,Cost-of-care and product margin mart,CFO,Revenue Cycle,Revenue Cycle -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,46,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-52,Care management data product,v4_synthetic_pack,VP Payment Integrity,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,52,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0051,Payment integrity pattern library,VP Payment Integrity,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-53,Claims intelligence data product,v4_synthetic_pack,Controller,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,53,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0052,Automated close semantic layer,Controller,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,51,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-54,Patient access data product,v4_synthetic_pack,Chief Network Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,54,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0053,Provider attribution and contract economics,Chief Network Officer,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-55,Clinical data governance data product,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,55,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0054,Clinical documentation AI evidence store,Chief Medical Officer,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-56,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,56,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0055,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-57,Revenue cycle data product,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,57,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0056,Prior authorization evidence corpus,Chief Health Plan Officer,Revenue Cycle,Revenue Cycle -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-58,Care management data product,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,58,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0057,Call center transcript and intent lake,Chief Customer Experience Officer,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,49,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-59,Claims intelligence data product,v4_synthetic_pack,Chief Quality Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,59,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0058,HEDIS and STAR quality mart,Chief Quality Officer,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,63,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-60,Patient access data product,v4_synthetic_pack,CFO,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,60,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0059,Cost-of-care and product margin mart,CFO,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,46,Steward assigned
