tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0001,Fleet Renewal Program,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0001,COO,VP Enterprise Applications,CIO,Scaling,1200000,450000,1800000,300000,rag=Red; sponsor=Board Technology Committee; ai=N,On track,2026-12-31,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0035,Network Optimization Initiative 25,v4_synthetic_pack,CMO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0035,CIO,VP Infrastructure,CFO,Business Case,4430000,2218000,5540000,1490000,rag=Red; sponsor=CEO; ai=N,Watch,2027-11-02,rag=Red; sponsor=CEO; ai=N,rag=Red; sponsor=CEO; ai=N,rag=Red; sponsor=CEO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0036,Fuel Efficiency Initiative 26,v4_synthetic_pack,VP Infrastructure,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0036,Chief Commercial Officer,Head of AI Enablement,Executive Committee,In Delivery,4525000,2270000,5650000,1525000,rag=Green; sponsor=COO; ai=N,At risk,2027-11-11,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0037,Data Platform Consolidation Initiative 27,v4_synthetic_pack,VP Engineering,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0037,COO,VP Enterprise Applications,CIO,Scaling,4620000,2322000,5760000,1560000,rag=Green; sponsor=CFO; ai=Y,On track,2027-11-20,rag=Green; sponsor=CFO; ai=Y,rag=Green; sponsor=CFO; ai=Y,rag=Green; sponsor=CFO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0038,Mainframe Offload Initiative 28,v4_synthetic_pack,VP Infrastructure,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0038,CFO,Chief Data Officer,COO,Business Case,4715000,2374000,5870000,1595000,rag=Green; sponsor=CIO; ai=N,Watch,2027-11-29,rag=Green; sponsor=CIO; ai=N,rag=Green; sponsor=CIO; ai=N,rag=Green; sponsor=CIO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0039,Integration Modernization Initiative 29,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0039,CIO,VP Infrastructure,CFO,In Delivery,4810000,2426000,5980000,1630000,rag=Red; sponsor=COO; ai=Y,At risk,2027-12-08,rag=Red; sponsor=COO; ai=Y,rag=Red; sponsor=COO; ai=Y,rag=Red; sponsor=COO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0040,Self-Service Rebooking Initiative 30,v4_synthetic_pack,VP Engineering,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0040,Chief Commercial Officer,Head of AI Enablement,Executive Committee,In Delivery,4905000,2478000,6090000,1665000,rag=Green; sponsor=CMO; ai=N,On track,2027-12-17,rag=Green; sponsor=CMO; ai=N,rag=Green; sponsor=CMO; ai=N,rag=Green; sponsor=CMO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0041,Cargo Capacity Optimization Initiative 31,v4_synthetic_pack,CFO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0041,COO,VP Enterprise Applications,CIO,Scaling,5000000,2530000,6200000,1700000,rag=Amber; sponsor=CIO; ai=Y,Watch,2027-12-26,rag=Amber; sponsor=CIO; ai=Y,rag=Amber; sponsor=CIO; ai=Y,rag=Amber; sponsor=CIO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0042,Revenue Accounting Automation Initiative 32,v4_synthetic_pack,COO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0042,CFO,Chief Data Officer,COO,Ideation,5095000,2582000,6310000,1735000,rag=Amber; sponsor=COO; ai=N,At risk,2028-01-04,rag=Amber; sponsor=COO; ai=N,rag=Amber; sponsor=COO; ai=N,rag=Amber; sponsor=COO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0043,Workforce Planning Initiative 33,v4_synthetic_pack,VP Engineering,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0043,CIO,VP Infrastructure,CFO,Ideation,5190000,2634000,6420000,1770000,rag=Green; sponsor=CEO; ai=N,On track,2028-01-13,rag=Green; sponsor=CEO; ai=N,rag=Green; sponsor=CEO; ai=N,rag=Green; sponsor=CEO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0044,Procurement Optimization Initiative 34,v4_synthetic_pack,CRO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0044,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Ideation,5285000,2686000,6530000,1805000,rag=Red; sponsor=Board Technology Committee; ai=N,Watch,2028-01-22,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0045,Sustainability Reporting Initiative 35,v4_synthetic_pack,COO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0045,COO,VP Enterprise Applications,CIO,Ideation,5380000,2738000,6640000,1840000,rag=Amber; sponsor=CEO; ai=Y,At risk,2028-01-31,rag=Amber; sponsor=CEO; ai=Y,rag=Amber; sponsor=CEO; ai=Y,rag=Amber; sponsor=CEO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0046,API Platform Initiative 36,v4_synthetic_pack,CRO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0046,CFO,Chief Data Officer,COO,Scaling,5475000,2790000,6750000,1875000,rag=Amber; sponsor=CFO; ai=N,On track,2028-02-09,rag=Amber; sponsor=CFO; ai=N,rag=Amber; sponsor=CFO; ai=N,rag=Amber; sponsor=CFO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0047,Observability Uplift Initiative 37,v4_synthetic_pack,VP Infrastructure,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,48,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0047,CIO,VP Infrastructure,CFO,Business Case,5570000,2842000,6860000,1910000,rag=Amber; sponsor=CIO; ai=N,Watch,2028-02-18,rag=Amber; sponsor=CIO; ai=N,rag=Amber; sponsor=CIO; ai=N,rag=Amber; sponsor=CIO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0048,Identity Modernization Initiative 38,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,49,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0048,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Closing,5665000,2894000,6970000,1945000,rag=Green; sponsor=CIO; ai=Y,At risk,2028-02-27,rag=Green; sponsor=CIO; ai=Y,rag=Green; sponsor=CIO; ai=Y,rag=Green; sponsor=CIO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0049,Disaster Recovery Uplift Initiative 39,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,50,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0049,COO,VP Enterprise Applications,CIO,Business Case,5760000,2946000,7080000,1980000,rag=Amber; sponsor=CIO; ai=N,On track,2028-03-07,rag=Amber; sponsor=CIO; ai=N,rag=Amber; sponsor=CIO; ai=N,rag=Amber; sponsor=CIO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0050,Real-time Ops Data Platform Initiative 40,v4_synthetic_pack,VP Data,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,51,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0050,CFO,Chief Data Officer,COO,Ideation,5855000,2998000,7190000,2015000,rag=Green; sponsor=CRO; ai=Y,Watch,2028-03-16,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0051,Loyalty Personalization Initiative 41,v4_synthetic_pack,VP Operations,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,52,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0051,CIO,VP Infrastructure,CFO,Scaling,5950000,3050000,7300000,2050000,rag=Red; sponsor=CEO; ai=Y,At risk,2028-03-25,rag=Red; sponsor=CEO; ai=Y,rag=Red; sponsor=CEO; ai=Y,rag=Red; sponsor=CEO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0052,Dynamic Pricing Initiative 42,v4_synthetic_pack,VP Infrastructure,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,53,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0052,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Sustain,6045000,3102000,7410000,2085000,rag=Green; sponsor=CMO; ai=Y,On track,2028-04-03,rag=Green; sponsor=CMO; ai=Y,rag=Green; sponsor=CMO; ai=Y,rag=Green; sponsor=CMO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0053,Baggage Tracking Initiative 43,v4_synthetic_pack,VP Operations,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,54,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0053,COO,VP Enterprise Applications,CIO,Closing,6140000,3154000,7520000,2120000,rag=Green; sponsor=CEO; ai=Y,Watch,2028-04-12,rag=Green; sponsor=CEO; ai=Y,rag=Green; sponsor=CEO; ai=Y,rag=Green; sponsor=CEO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0054,Contact Center Modernization Initiative 44,v4_synthetic_pack,VP Data,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,55,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0054,CFO,Chief Data Officer,COO,Business Case,6235000,3206000,7630000,2155000,rag=Red; sponsor=CMO; ai=N,At risk,2028-04-21,rag=Red; sponsor=CMO; ai=N,rag=Red; sponsor=CMO; ai=N,rag=Red; sponsor=CMO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0055,Network Optimization Initiative 45,v4_synthetic_pack,VP Operations,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,56,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0055,CIO,VP Infrastructure,CFO,Sustain,6330000,3258000,7740000,2190000,rag=Green; sponsor=COO; ai=N,On track,2028-04-30,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0056,Fuel Efficiency Initiative 46,v4_synthetic_pack,VP Engineering,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,57,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0056,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Scaling,6425000,3310000,7850000,2225000,rag=Green; sponsor=CEO; ai=Y,Watch,2028-05-09,rag=Green; sponsor=CEO; ai=Y,rag=Green; sponsor=CEO; ai=Y,rag=Green; sponsor=CEO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0057,Data Platform Consolidation Initiative 47,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,58,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0057,COO,VP Enterprise Applications,CIO,Business Case,6520000,3362000,7960000,2260000,rag=Green; sponsor=COO; ai=N,At risk,2028-05-18,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N,rag=Green; sponsor=COO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0058,Mainframe Offload Initiative 48,v4_synthetic_pack,CHRO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,59,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0058,CFO,Chief Data Officer,COO,Business Case,6615000,3414000,8070000,2295000,rag=Green; sponsor=CRO; ai=Y,On track,2028-05-27,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0059,Integration Modernization Initiative 49,v4_synthetic_pack,VP Data,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,60,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0059,CIO,VP Infrastructure,CFO,In Delivery,6710000,3466000,8180000,2330000,rag=Amber; sponsor=CIO; ai=Y,Watch,2028-06-05,rag=Amber; sponsor=CIO; ai=Y,rag=Amber; sponsor=CIO; ai=Y,rag=Amber; sponsor=CIO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0060,Self-Service Rebooking Initiative 50,v4_synthetic_pack,COO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,61,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0060,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Closing,6805000,3518000,8290000,2365000,rag=Green; sponsor=CRO; ai=Y,At risk,2028-06-14,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y,rag=Green; sponsor=CRO; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0061,Cargo Capacity Optimization Initiative 51,v4_synthetic_pack,VP Data,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,62,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0061,COO,VP Enterprise Applications,CIO,In Delivery,6900000,3570000,8400000,2400000,rag=Green; sponsor=CIO; ai=N,On track,2028-06-23,rag=Green; sponsor=CIO; ai=N,rag=Green; sponsor=CIO; ai=N,rag=Green; sponsor=CIO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0062,Revenue Accounting Automation Initiative 52,v4_synthetic_pack,VP Engineering,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,63,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0062,CFO,Chief Data Officer,COO,Closing,6995000,3622000,8510000,2435000,rag=Green; sponsor=CRO; ai=N,Watch,2028-07-02,rag=Green; sponsor=CRO; ai=N,rag=Green; sponsor=CRO; ai=N,rag=Green; sponsor=CRO; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0063,Workforce Planning Initiative 53,v4_synthetic_pack,VP Data,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,64,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0063,CIO,VP Infrastructure,CFO,Sustain,7090000,3674000,8620000,2470000,rag=Red; sponsor=Board Technology Committee; ai=Y,At risk,2028-07-11,rag=Red; sponsor=Board Technology Committee; ai=Y,rag=Red; sponsor=Board Technology Committee; ai=Y,rag=Red; sponsor=Board Technology Committee; ai=Y
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0064,Procurement Optimization Initiative 54,v4_synthetic_pack,CMO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,65,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0064,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Approved,7185000,3726000,8730000,2505000,rag=Amber; sponsor=CFO; ai=Y,On track,2028-07-20,rag=Amber; sponsor=CFO; ai=Y,rag=Amber; sponsor=CFO; ai=Y,rag=Amber; sponsor=CFO; ai=Y
